,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
209,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Divorced,3,3,1.0,2.0,3.0,1,Others,Resignation
210,Travel_Rarely,Sales,1,Medical,Male,1,Laboratory Technician,Divorced,3,3,4.0,1.0,3.0,1,Others,Resignation
211,Non-Travel,Research & Development,2,Life Sciences,Female,2,Research Director,Married,2,4,4.0,3.0,3.0,0,Salary,Resignation
212,Travel_Frequently,Sales,3,Life Sciences,Female,1,Healthcare Representative,Married,2,3,4.0,4.0,3.0,2,Others,Resignation
213,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Research Scientist,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
214,Travel_Rarely,Research & Development,4,Technical Degree,Female,5,Research Scientist,Married,3,3,2.0,2.0,2.0,2,Others,Resignation
215,Travel_Rarely,Sales,1,Life Sciences,Male,1,Sales Executive,Divorced,1,3,4.0,3.0,3.0,2,Others,Resignation
216,Travel_Rarely,Sales,3,Marketing,Female,1,Sales Executive,Married,2,3,2.0,4.0,3.0,2,Others,Resignation
217,Travel_Rarely,Research & Development,4,Technical Degree,Female,4,Sales Executive,Married,3,3,1.0,2.0,4.0,1,Others,Resignation
218,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,1,3,4.0,2.0,3.0,0,Others,Resignation
219,Travel_Frequently,Sales,2,Marketing,Male,1,Sales Executive,Married,3,3,1.0,2.0,3.0,3,Others,Resignation
220,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,Married,2,3,2.0,3.0,3.0,0,Others,Resignation
221,Travel_Frequently,Research & Development,3,Medical,Male,2,Research Scientist,Married,3,4,1.0,3.0,3.0,0,Others,Fired
222,Travel_Frequently,Research & Development,3,Other,Male,2,Healthcare Representative,Married,3,3,2.0,1.0,4.0,0,Others,Fired
223,Travel_Rarely,Sales,2,Life Sciences,Male,4,Research Director,Married,3,3,2.0,4.0,3.0,1,Others,Resignation
224,Travel_Rarely,Research & Development,1,Medical,Female,1,Sales Representative,Divorced,2,3,2.0,1.0,1.0,2,Salary,Resignation
225,Travel_Rarely,Research & Development,3,Life Sciences,Female,5,Sales Executive,Single,3,3,1.0,4.0,3.0,3,Others,Resignation
226,Travel_Rarely,Sales,3,Marketing,Female,2,Sales Executive,Divorced,3,3,1.0,4.0,4.0,0,Others,Resignation
227,Travel_Rarely,Sales,4,Medical,Male,1,Sales Representative,Divorced,3,3,1.0,3.0,2.0,1,Others,Resignation
228,Travel_Rarely,Sales,4,Marketing,Female,2,Laboratory Technician,Married,3,3,4.0,3.0,2.0,0,Others,Resignation
229,Travel_Rarely,Research & Development,4,Medical,Female,1,Sales Representative,Single,1,3,4.0,2.0,4.0,2,Others,Resignation
230,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
231,Travel_Rarely,Research & Development,5,Technical Degree,Female,2,Sales Executive,Divorced,3,3,2.0,4.0,2.0,0,Others,Resignation
232,Travel_Rarely,Human Resources,4,Medical,Male,1,Human Resources,Single,4,3,3.0,1.0,2.0,1,Others,Resignation
233,Travel_Frequently,Sales,3,Medical,Female,2,Healthcare Representative,Divorced,3,3,4.0,3.0,3.0,1,Others,Resignation
234,Travel_Rarely,Research & Development,1,Medical,Male,2,Laboratory Technician,Married,4,3,4.0,1.0,1.0,1,Others,Resignation
235,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,Single,4,4,1.0,3.0,4.0,3,Others,Resignation
236,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,Divorced,2,4,3.0,3.0,3.0,2,Others,Resignation
237,Travel_Rarely,Sales,3,Life Sciences,Male,2,Research Scientist,Divorced,3,3,3.0,1.0,3.0,0,Others,Resignation
238,Travel_Rarely,Sales,2,Life Sciences,Male,3,Sales Executive,Single,1,3,3.0,3.0,3.0,1,Others,Resignation
239,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Laboratory Technician,Married,3,3,4.0,4.0,4.0,1,Others,Resignation
240,Travel_Rarely,Research & Development,2,Medical,Female,2,Laboratory Technician,Married,2,3,1.0,3.0,3.0,0,Others,Resignation
241,Travel_Rarely,Sales,4,Marketing,Female,2,Manufacturing Director,Divorced,3,3,3.0,3.0,3.0,1,Others,Resignation
242,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Healthcare Representative,Married,3,3,1.0,4.0,2.0,1,Others,Resignation
243,Travel_Frequently,Research & Development,5,Technical Degree,Male,3,Manager,Divorced,3,3,3.0,3.0,3.0,0,Others,Resignation
244,Travel_Rarely,Research & Development,3,Other,Female,3,Manager,Single,2,3,4.0,1.0,4.0,1,Others,Resignation
245,Travel_Rarely,Research & Development,5,Medical,Male,1,Research Scientist,Married,3,3,2.0,4.0,2.0,0,Others,Resignation
246,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Research Director,Married,3,3,1.0,1.0,3.0,1,Others,Resignation
247,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Manufacturing Director,Married,4,3,3.0,4.0,3.0,1,Others,Resignation
248,Travel_Rarely,Research & Development,3,Medical,Male,1,Manager,Married,2,3,3.0,3.0,3.0,0,Others,Resignation
249,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Healthcare Representative,Married,3,3,2.0,3.0,2.0,3,Others,Resignation
250,Travel_Rarely,Research & Development,5,Medical,Female,4,Laboratory Technician,Single,3,3,2.0,4.0,3.0,0,Others,Resignation
251,Travel_Frequently,Research & Development,3,Technical Degree,Male,2,Laboratory Technician,Divorced,3,4,3.0,4.0,1.0,1,Others,Resignation
252,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,2,3,3.0,2.0,4.0,1,Others,Resignation
253,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,2,3,2.0,2.0,3.0,1,Others,Resignation
254,Travel_Rarely,Sales,3,Marketing,Male,5,Research Director,Single,1,3,1.0,4.0,3.0,1,Others,Resignation
255,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Sales Representative,Single,2,3,4.0,3.0,3.0,3,Salary,Resignation
256,Travel_Frequently,Research & Development,4,Medical,Female,1,Laboratory Technician,Single,3,3,1.0,1.0,3.0,0,Others,Resignation
257,Non-Travel,Research & Development,1,Medical,Male,1,Research Scientist,Married,4,3,3.0,3.0,3.0,1,Others,Resignation
258,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Healthcare Representative,Married,3,3,1.0,1.0,4.0,1,Others,Resignation
259,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,Married,3,3,4.0,2.0,3.0,1,Others,Resignation
260,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Scientist,Single,2,4,4.0,4.0,3.0,1,Others,Resignation
261,Travel_Frequently,Sales,4,Life Sciences,Male,4,Healthcare Representative,Divorced,2,3,2.0,4.0,3.0,3,Others,Resignation
262,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Sales Executive,Married,4,3,2.0,2.0,3.0,0,Others,Resignation
263,Travel_Frequently,Sales,3,Technical Degree,Male,5,Laboratory Technician,Divorced,3,3,4.0,4.0,3.0,0,Others,Resignation
264,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Manager,Single,4,3,4.0,4.0,3.0,0,Others,Resignation
265,Travel_Rarely,Sales,3,Medical,Male,1,Laboratory Technician,Married,4,3,4.0,3.0,3.0,1,Others,Resignation
266,Travel_Rarely,Research & Development,1,Medical,Male,1,Healthcare Representative,Single,3,4,4.0,2.0,4.0,1,Others,Resignation
267,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Healthcare Representative,Single,1,3,1.0,3.0,3.0,0,Others,Resignation
268,Travel_Rarely,Research & Development,5,Medical,Female,1,Sales Representative,Single,3,3,4.0,3.0,3.0,2,Others,Resignation
269,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Scientist,Single,1,3,4.0,4.0,2.0,0,Others,Resignation
270,Travel_Frequently,Research & Development,2,Medical,Male,4,Sales Representative,Married,2,3,2.0,3.0,3.0,1,Others,Resignation
271,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,2,3,2.0,4.0,2.0,1,Others,Resignation
272,Travel_Rarely,Research & Development,3,Medical,Male,5,Research Scientist,Married,2,4,3.0,1.0,3.0,1,Others,Resignation
273,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,Single,3,3,3.0,4.0,3.0,0,Others,Resignation
274,Travel_Rarely,Research & Development,3,Medical,Female,5,Sales Executive,Single,3,3,4.0,1.0,3.0,0,Others,Resignation
275,Travel_Frequently,Research & Development,4,Medical,Female,3,Human Resources,Married,3,3,4.0,1.0,3.0,0,Others,Resignation
276,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
277,Travel_Rarely,Sales,3,Medical,Male,1,Sales Executive,Divorced,3,4,2.0,4.0,2.0,3,Others,Resignation
278,Travel_Rarely,Research & Development,2,Life Sciences,Female,5,Laboratory Technician,Single,4,4,1.0,1.0,3.0,0,Others,Resignation
279,Travel_Frequently,Research & Development,1,Life Sciences,Male,2,Manufacturing Director,Divorced,2,3,4.0,1.0,2.0,0,Others,Resignation
280,Travel_Rarely,Research & Development,3,Medical,Male,1,Manufacturing Director,Married,3,3,4.0,3.0,3.0,0,Others,Resignation
281,Travel_Rarely,Sales,3,Life Sciences,Male,2,Research Scientist,Married,4,4,4.0,2.0,3.0,1,Others,Resignation
282,Travel_Rarely,Sales,4,Life Sciences,Male,3,Research Scientist,Single,2,3,1.0,2.0,3.0,3,Salary,Resignation
283,Non-Travel,Research & Development,4,Technical Degree,Female,2,Research Scientist,Married,3,3,1.0,1.0,3.0,1,Others,Resignation
284,Travel_Rarely,Research & Development,3,Medical,Female,3,Manager,Single,3,3,3.0,3.0,4.0,1,Others,Resignation
285,Non-Travel,Research & Development,2,Life Sciences,Male,1,Research Scientist,Single,2,3,1.0,3.0,3.0,0,Others,Resignation
286,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Research Scientist,Divorced,2,4,4.0,3.0,2.0,1,Others,Resignation
287,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Divorced,3,3,3.0,4.0,2.0,1,Others,Resignation
288,Travel_Rarely,Research & Development,2,Medical,Female,1,Sales Executive,Single,3,3,3.0,3.0,3.0,3,Others,Resignation
289,Travel_Frequently,Research & Development,1,Life Sciences,Female,1,Sales Executive,Divorced,3,4,3.0,3.0,3.0,3,Others,Resignation
290,Travel_Frequently,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Married,3,3,4.0,4.0,3.0,2,Others,Resignation
291,Travel_Rarely,Research & Development,5,Technical Degree,Male,2,Healthcare Representative,Single,4,3,2.0,3.0,3.0,2,Others,Resignation
292,Travel_Rarely,Sales,3,Marketing,Male,5,Sales Executive,Married,3,3,2.0,1.0,4.0,1,Others,Resignation
293,Travel_Rarely,Sales,4,Marketing,Female,4,Healthcare Representative,Married,2,3,3.0,2.0,1.0,3,Others,Resignation
294,Travel_Rarely,Research & Development,4,Medical,Male,1,Manager,Married,3,3,3.0,4.0,2.0,0,Others,Resignation
295,Travel_Rarely,Sales,3,Marketing,Male,2,Research Scientist,Single,3,3,4.0,4.0,2.0,0,Others,Resignation
296,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Laboratory Technician,Single,3,3,4.0,1.0,1.0,0,Others,Resignation
297,Travel_Rarely,Sales,3,Marketing,Female,2,Manager,Divorced,2,3,4.0,2.0,3.0,1,Others,Resignation
298,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Laboratory Technician,Single,3,3,4.0,4.0,3.0,0,Others,Resignation
299,Non-Travel,Research & Development,1,Medical,Male,1,Healthcare Representative,Divorced,3,3,4.0,1.0,4.0,2,Others,Resignation
300,Travel_Frequently,Sales,4,Life Sciences,Male,2,Sales Executive,Married,1,3,3.0,4.0,3.0,0,Others,Resignation
301,Travel_Rarely,Sales,3,Medical,Male,4,Laboratory Technician,Married,3,3,4.0,3.0,1.0,2,Others,Resignation
302,Travel_Rarely,Research & Development,3,Medical,Female,3,Laboratory Technician,Divorced,2,3,2.0,1.0,3.0,1,Others,Resignation
303,Travel_Rarely,Sales,5,Technical Degree,Male,3,Manager,Married,3,3,3.0,1.0,4.0,1,Others,Resignation
304,Travel_Rarely,Research & Development,2,Medical,Male,3,Laboratory Technician,Single,3,3,4.0,4.0,2.0,3,Others,Fired
305,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,3,3,3.0,4.0,2.0,0,Others,Resignation
306,Travel_Rarely,Sales,3,Life Sciences,Male,3,Healthcare Representative,Single,3,3,2.0,3.0,3.0,0,Others,Resignation
307,Travel_Rarely,Research & Development,1,Life Sciences,Female,2,Research Scientist,Single,1,3,1.0,3.0,3.0,1,Others,Resignation
308,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Research Director,Single,3,3,2.0,3.0,3.0,1,Salary,Resignation
309,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Scientist,Single,3,3,4.0,4.0,3.0,0,Others,Resignation
310,Travel_Rarely,Human Resources,3,Human Resources,Male,4,Laboratory Technician,Married,3,3,4.0,1.0,3.0,0,Salary,Resignation
311,Non-Travel,Research & Development,2,Life Sciences,Male,5,Sales Executive,Single,1,3,1.0,1.0,3.0,1,Others,Resignation
312,Non-Travel,Research & Development,4,Life Sciences,Male,5,Sales Executive,Married,3,3,4.0,4.0,3.0,2,Others,Resignation
313,Travel_Frequently,Research & Development,2,Life Sciences,Male,1,Manufacturing Director,Divorced,3,3,1.0,4.0,3.0,1,Others,Resignation
314,Travel_Rarely,Research & Development,2,Medical,Male,3,Manufacturing Director,Married,3,3,2.0,3.0,2.0,3,Others,Resignation
315,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,Single,3,3,4.0,1.0,2.0,1,Others,Resignation
316,Travel_Rarely,Research & Development,4,Technical Degree,Male,2,Manufacturing Director,Single,3,3,2.0,4.0,3.0,0,Others,Resignation
317,Travel_Rarely,Research & Development,4,Medical,Female,2,Laboratory Technician,Divorced,3,3,4.0,1.0,3.0,1,Others,Resignation
318,Travel_Frequently,Research & Development,2,Life Sciences,Female,4,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
319,Travel_Rarely,Sales,4,Technical Degree,Male,2,Manufacturing Director,Divorced,3,3,4.0,1.0,2.0,0,Others,Resignation
320,Travel_Frequently,Sales,4,Life Sciences,Female,2,Research Scientist,Single,3,3,1.0,1.0,3.0,1,Others,Resignation
321,Travel_Rarely,Sales,3,Marketing,Male,1,Sales Representative,Single,3,3,3.0,1.0,3.0,0,Others,Resignation
322,Travel_Rarely,Research & Development,4,Medical,Male,3,Manager,Married,2,3,1.0,4.0,2.0,0,Others,Resignation
323,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,Married,3,3,4.0,3.0,3.0,1,Others,Resignation
324,Travel_Frequently,Research & Development,4,Medical,Male,2,Manufacturing Director,Married,4,3,3.0,2.0,3.0,1,Others,Resignation
325,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Healthcare Representative,Married,3,4,3.0,1.0,3.0,2,Others,Resignation
326,Travel_Frequently,Research & Development,4,Medical,Male,1,Manufacturing Director,Divorced,4,3,2.0,4.0,2.0,1,Others,Resignation
327,Travel_Rarely,Sales,3,Medical,Female,4,Manufacturing Director,Married,2,3,3.0,1.0,3.0,1,Stress,Resignation
328,Non-Travel,Sales,5,Marketing,Female,1,Manufacturing Director,Divorced,3,3,3.0,2.0,3.0,1,Others,Resignation
329,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manufacturing Director,Married,2,3,4.0,3.0,3.0,1,Others,Resignation
330,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Married,1,3,3.0,3.0,3.0,1,Others,Resignation
331,Travel_Rarely,Sales,4,Marketing,Female,4,Research Scientist,Married,4,3,2.0,1.0,3.0,2,Salary,Resignation
332,Travel_Rarely,Research & Development,4,Life Sciences,Male,4,Manufacturing Director,Married,3,3,3.0,3.0,4.0,1,Others,Resignation
333,Travel_Rarely,Research & Development,5,Life Sciences,Male,1,Human Resources,Single,2,3,1.0,1.0,3.0,2,Others,Resignation
334,Travel_Rarely,Research & Development,4,Other,Male,2,Manager,Married,4,3,3.0,4.0,2.0,0,Others,Resignation
335,Travel_Rarely,Sales,3,Medical,Female,2,Sales Executive,Married,3,4,3.0,2.0,3.0,0,Others,Resignation
336,Travel_Rarely,Research & Development,3,Other,Male,1,Research Scientist,Married,2,3,3.0,3.0,3.0,0,Others,Resignation
337,Travel_Rarely,Research & Development,3,Other,Female,2,Research Scientist,Single,3,3,4.0,2.0,3.0,0,Stress,Resignation
338,Travel_Rarely,Sales,4,Marketing,Female,1,Research Scientist,Single,4,3,4.0,3.0,3.0,3,Others,Resignation
339,Travel_Rarely,Sales,1,Marketing,Male,2,Laboratory Technician,Married,3,3,4.0,4.0,3.0,2,Others,Resignation
340,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Executive,Single,2,3,3.0,3.0,2.0,1,Salary,Resignation
341,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Married,3,3,3.0,2.0,3.0,1,Others,Resignation
342,Travel_Rarely,Research & Development,1,Medical,Male,2,Manufacturing Director,Married,2,3,3.0,3.0,3.0,0,Others,Resignation
343,Travel_Frequently,Sales,3,Marketing,Male,3,Manufacturing Director,Single,3,3,1.0,3.0,3.0,0,Others,Resignation
344,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Research Director,Single,3,3,3.0,4.0,2.0,0,Others,Resignation
345,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Director,Single,3,3,2.0,3.0,3.0,2,Others,Resignation
346,Travel_Rarely,Research & Development,2,Medical,Male,2,Sales Representative,Married,3,3,2.0,2.0,2.0,0,Others,Resignation
347,Travel_Frequently,Sales,3,Medical,Male,2,Research Scientist,Divorced,3,3,1.0,1.0,2.0,1,Others,Resignation
348,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Laboratory Technician,Single,3,3,3.0,4.0,3.0,1,Others,Resignation
349,Travel_Rarely,Sales,2,Life Sciences,Female,2,Healthcare Representative,Married,4,3,3.0,4.0,4.0,2,Others,Resignation
350,Travel_Rarely,Human Resources,3,Technical Degree,Male,4,Manufacturing Director,Single,4,3,3.0,4.0,2.0,0,Others,Resignation
351,Travel_Rarely,Research & Development,2,Medical,Male,2,Healthcare Representative,Married,2,3,2.0,1.0,3.0,0,Others,Resignation
352,Travel_Rarely,Sales,4,Medical,Male,2,Manager,Divorced,2,4,3.0,4.0,3.0,1,Others,Resignation
353,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Director,Single,3,3,3.0,3.0,4.0,1,Others,Resignation
354,Travel_Rarely,Sales,2,Technical Degree,Female,1,Sales Executive,Married,2,3,2.0,2.0,3.0,0,Others,Resignation
355,Travel_Rarely,Sales,5,Life Sciences,Male,4,Research Scientist,Married,3,3,3.0,4.0,1.0,0,Others,Resignation
356,Travel_Frequently,Research & Development,4,Other,Female,1,Sales Executive,Married,3,4,3.0,3.0,3.0,0,Salary,Resignation
357,Non-Travel,Sales,3,Technical Degree,Female,1,Sales Executive,Married,3,3,4.0,4.0,2.0,0,Others,Resignation
358,Travel_Rarely,Sales,3,Medical,Male,3,Research Scientist,Married,3,3,1.0,3.0,2.0,3,Others,Resignation
359,Travel_Rarely,Sales,5,Medical,Female,1,Sales Executive,Single,3,3,4.0,2.0,2.0,1,Others,Resignation
360,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,Single,4,3,1.0,1.0,2.0,3,Others,Resignation
361,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Laboratory Technician,Divorced,2,3,1.0,1.0,3.0,1,Others,Resignation
362,Travel_Rarely,Sales,4,Medical,Female,2,Manager,Single,2,4,3.0,1.0,2.0,1,Others,Resignation
363,Travel_Rarely,Sales,4,Marketing,Male,3,Manager,Married,3,3,2.0,4.0,2.0,0,Others,Resignation
364,Travel_Rarely,Research & Development,4,Medical,Female,4,Sales Executive,Divorced,3,4,2.0,4.0,2.0,0,Others,Resignation
365,Travel_Frequently,Research & Development,5,Medical,Male,5,Sales Representative,Divorced,3,3,2.0,4.0,2.0,1,Others,Resignation
366,Travel_Rarely,Sales,3,Marketing,Male,4,Sales Executive,Married,4,3,1.0,4.0,3.0,1,Others,Resignation
367,Travel_Rarely,Research & Development,5,Technical Degree,Male,2,Healthcare Representative,Divorced,3,3,4.0,1.0,3.0,3,Others,Resignation
368,Travel_Rarely,Sales,3,Marketing,Female,1,Human Resources,Married,1,3,3.0,3.0,2.0,0,Others,Resignation
369,Travel_Frequently,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Married,3,3,3.0,4.0,3.0,1,Others,Resignation
