,index,Age,TotalWorkingYears,YearsAtCompany,YearsWithCurrManager,mean_time,JobSatisfaction_4.0,WorkLifeBalance_1.0,EnvironmentSatisfaction_1.0,JobSatisfaction_2.0,JobRole_Sales Executive,MaritalStatus_Divorced,MaritalStatus_Single,EducationField_Human Resources,BusinessTravel_Travel_Frequently,Department_Human Resources,BusinessTravel_Non-Travel
217,217,0.19047619047619052,0.15000000000000002,0.125,0.23529411764705882,0.28149606299212593,0,0,1,1,1,0,0,0,0,0,0
218,218,0.14285714285714285,0.025,0.025,0.0,0.17125984251968496,0,0,0,1,0,0,0,0,0,0,0
219,219,0.7619047619047619,0.8,0.8,0.4117647058823529,0.16535433070866135,0,0,1,1,1,0,0,0,1,0,0
220,220,0.16666666666666669,0.17500000000000002,0.17500000000000002,0.3529411764705882,0.28740157480314954,0,0,0,0,0,0,0,0,0,0,0
221,221,0.14285714285714285,0.15000000000000002,0.15000000000000002,0.11764705882352941,0.9586614173228349,0,0,1,0,0,0,0,0,1,0,0
222,222,0.28571428571428564,0.025,0.025,0.0,0.18307086614173218,0,0,0,0,0,0,0,0,1,0,0
223,223,0.380952380952381,0.15000000000000002,0.15000000000000002,0.1764705882352941,0.5826771653543308,1,0,0,0,0,0,0,0,0,0,0
224,224,0.3095238095238095,0.225,0.07500000000000001,0.11764705882352941,0.14370078740157455,0,1,0,0,0,1,0,0,0,0,0
225,225,0.4047619047619047,0.225,0.07500000000000001,0.11764705882352941,0.38779527559055116,1,0,1,0,1,0,1,0,0,0,0
226,226,0.3095238095238095,0.325,0.17500000000000002,0.4117647058823529,0.07086614173228334,1,0,1,0,1,1,0,0,0,0,0
227,227,0.21428571428571425,0.15000000000000002,0.125,0.1764705882352941,0.38188976377952755,0,0,1,0,0,1,0,0,0,0,0
228,228,0.4523809523809524,0.42500000000000004,0.07500000000000001,0.0,0.5767716535433072,0,0,0,0,0,0,0,0,0,0,0
229,229,0.047619047619047616,0.025,0.025,0.0,0.22440944881889746,0,0,0,1,0,0,1,0,0,0,0
230,230,0.5714285714285714,0.25,0.25,0.11764705882352941,0.3031496062992125,1,0,0,0,0,0,0,0,0,0,0
231,231,0.5952380952380951,0.525,0.025,0.0,0.5393700787401574,1,0,0,0,1,1,0,0,0,0,0
232,232,0.4761904761904761,0.2,0.0,0.0,0.16732283464566922,0,0,0,0,0,0,1,0,0,1,0
233,233,0.5952380952380951,0.25,0.2,0.4117647058823529,0.6259842519685042,0,0,0,0,0,1,0,0,1,0,0
234,234,0.7142857142857142,0.525,0.07500000000000001,0.11764705882352941,0.21062992125984237,0,1,0,0,0,0,0,0,0,0,0
235,235,0.6190476190476188,0.25,0.05,0.11764705882352941,0.1476377952755905,0,0,1,0,1,0,1,0,0,0,0
236,236,0.380952380952381,0.2,0.2,0.3529411764705882,0.48228346456692917,0,0,0,0,0,1,0,0,0,0,0
237,237,0.21428571428571425,0.125,0.1,0.11764705882352941,0.10433070866141736,0,0,0,0,0,1,0,0,0,0,0
238,238,0.07142857142857145,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.25196850393700787,0,0,0,0,1,0,1,0,0,0,0
239,239,0.6190476190476188,0.65,0.05,0.058823529411764705,0.5393700787401574,1,0,0,0,0,0,0,0,0,0,0
240,240,0.09523809523809518,0.07500000000000001,0.05,0.11764705882352941,0.017716535433070835,0,0,1,0,0,0,0,0,0,0,0
241,241,0.35714285714285715,0.15000000000000002,0.125,0.11764705882352941,0.2618110236220472,0,0,0,0,0,1,0,0,0,0,0
242,242,0.3333333333333333,0.15000000000000002,0.15000000000000002,0.29411764705882354,0.6751968503937009,1,0,1,0,0,0,0,0,0,0,0
243,243,0.28571428571428564,0.025,0.025,0.0,0.2677165354330706,0,0,0,0,0,1,0,0,1,0,0
244,244,0.8333333333333333,0.45,0.35000000000000003,0.5882352941176471,0.22834645669291342,0,0,0,0,0,0,1,0,0,0,0
245,245,0.380952380952381,0.25,0.25,0.47058823529411764,0.29330708661417315,1,0,0,0,0,0,0,0,0,0,0
246,246,0.6428571428571428,0.125,0.025,0.0,0.31889763779527547,0,0,1,0,0,0,0,0,1,0,0
247,247,0.19047619047619052,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.7893700787401576,1,0,0,0,0,0,0,0,0,0,0
248,248,0.4523809523809524,0.25,0.25,0.47058823529411764,0.051181102362204633,0,0,0,0,0,0,0,0,0,0,0
249,249,0.2619047619047619,0.15000000000000002,0.15000000000000002,0.11764705882352941,0.1692913385826771,0,0,0,0,0,0,0,0,0,0,0
250,250,0.4047619047619047,0.42500000000000004,0.42500000000000004,0.47058823529411764,0.13976377952755903,1,0,0,0,0,0,1,0,0,0,0
251,251,0.35714285714285715,0.375,0.325,0.4117647058823529,0.3090551181102361,1,1,0,0,0,1,0,0,1,0,0
252,252,0.857142857142857,0.4,0.225,0.058823529411764705,0.09055118110236204,0,0,0,1,1,0,0,0,0,0,0
253,253,0.42857142857142855,0.325,0.07500000000000001,0.11764705882352941,0.93503937007874,0,0,0,1,0,1,0,0,0,0,0
254,254,0.21428571428571425,0.125,0.1,0.058823529411764705,0.20669291338582663,1,0,1,0,0,0,1,0,0,0,0
255,255,0.047619047619047616,0.025,0.025,0.058823529411764705,0.5275590551181104,0,0,0,0,0,0,1,0,0,0,0
256,256,0.35714285714285715,0.25,0.25,0.4117647058823529,0.8759842519685039,0,0,1,0,0,0,1,0,1,0,0
257,257,0.4047619047619047,0.025,0.025,0.0,0.15354330708661412,0,0,0,0,0,0,0,0,0,0,1
258,258,0.11904761904761901,0.125,0.07500000000000001,0.11764705882352941,0.22440944881889746,0,0,1,0,0,0,0,0,0,0,0
259,259,0.16666666666666669,0.1,0.07500000000000001,0.11764705882352941,0.34055118110236204,0,0,0,1,0,0,0,0,0,0,0
260,260,0.4761904761904761,0.2,0.17500000000000002,0.29411764705882354,0.16732283464566922,1,0,0,0,0,0,1,0,0,0,0
261,261,0.2619047619047619,0.25,0.25,0.47058823529411764,0.36614173228346436,1,0,0,0,0,1,0,0,1,0,0
262,262,0.7142857142857142,0.30000000000000004,0.05,0.11764705882352941,0.22637795275590533,0,0,0,1,1,0,0,0,0,0,0
263,263,0.21428571428571425,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.578740157480315,1,0,0,0,0,1,0,0,1,0,0
264,264,0.4523809523809524,0.1,0.025,0.0,0.3248031496062991,1,0,0,0,0,0,1,0,0,0,0
265,265,0.7619047619047619,0.5,0.5,0.47058823529411764,0.6240157480314958,0,0,0,0,0,0,0,0,0,0,0
266,266,0.380952380952381,0.225,0.2,0.4117647058823529,0.17125984251968496,0,0,0,1,0,0,1,0,0,0,0
267,267,0.14285714285714285,0.1,0.05,0.0,0.30708661417322825,0,0,1,0,0,0,1,0,0,0,0
268,268,0.49999999999999994,0.5,0.5,0.5882352941176471,0.14960629921259838,0,0,0,0,0,0,1,0,0,0,0
269,269,0.3333333333333333,0.25,0.25,0.47058823529411764,0.3838582677165354,1,0,0,0,0,0,1,0,0,0,0
270,270,0.7619047619047619,0.45,0.1,0.1764705882352941,0.4448818897637796,0,0,0,0,0,0,0,0,1,0,0
271,271,0.4761904761904761,0.25,0.225,0.47058823529411764,0.24015748031496043,1,0,0,0,1,0,1,0,0,0,0
272,272,0.21428571428571425,0.225,0.225,0.4117647058823529,0.11023622047244075,0,0,0,0,0,0,0,0,0,0,0
273,273,0.3333333333333333,0.25,0.17500000000000002,0.4117647058823529,0.38976377952755903,1,0,0,0,1,0,1,0,0,0,0
274,274,0.6904761904761905,0.5,0.17500000000000002,0.4117647058823529,0.15157480314960625,0,0,0,0,1,0,1,0,0,0,0
275,275,0.5238095238095237,0.5,0.45,0.7058823529411764,0.5255905511811021,0,0,0,0,0,0,0,0,1,0,0
276,276,0.8333333333333333,0.8,0.125,0.1764705882352941,0.15944881889763773,0,0,0,0,0,0,0,0,0,0,0
277,277,0.5476190476190477,0.5750000000000001,0.525,0.3529411764705882,0.34645669291338566,1,0,0,0,1,1,0,0,0,0,0
278,278,0.9999999999999998,0.25,0.05,0.11764705882352941,0.12992125984251968,0,0,1,0,0,0,1,0,0,0,0
279,279,0.21428571428571425,0.225,0.225,0.4117647058823529,0.2755905511811023,0,0,0,0,0,1,0,0,1,0,0
280,280,0.5476190476190477,0.55,0.55,0.5882352941176471,0.04330708661417315,0,0,0,0,0,0,0,0,0,0,0
281,281,0.7619047619047619,0.1,0.05,0.11764705882352941,0.2834645669291338,0,0,0,1,0,0,0,0,0,0,0
282,282,0.23809523809523808,0.25,0.17500000000000002,0.4117647058823529,0.4232283464566928,0,0,1,1,0,0,1,0,0,0,0
283,283,0.42857142857142855,0.25,0.2,0.29411764705882354,0.013779527559054872,0,0,1,0,0,0,0,0,0,0,1
284,284,0.4761904761904761,0.25,0.025,0.0,0.7598425196850396,0,0,0,0,0,0,1,0,0,0,0
285,285,0.6190476190476188,0.225,0.125,0.23529411764705882,0.03149606299212593,0,0,1,0,0,0,1,0,0,0,1
286,286,0.6904761904761905,0.7000000000000001,0.55,0.7647058823529411,0.46456692913385833,0,0,0,0,0,1,0,0,1,0,0
287,287,0.28571428571428564,0.25,0.2,0.4117647058823529,0.3090551181102361,1,0,0,0,1,1,0,0,0,0,0
288,288,0.2619047619047619,0.025,0.025,0.0,0.09055118110236204,0,0,0,0,1,0,1,0,0,0,0
289,289,0.5714285714285714,0.17500000000000002,0.05,0.11764705882352941,0.7992125984251968,0,0,0,0,1,1,0,0,1,0,0
290,290,0.5952380952380951,0.17500000000000002,0.05,0.11764705882352941,0.22637795275590533,1,0,0,0,0,0,0,0,1,0,0
291,291,0.380952380952381,0.25,0.125,0.1764705882352941,0.09055118110236204,0,0,0,0,0,0,1,0,0,0,0
292,292,0.11904761904761901,0.125,0.1,0.11764705882352941,0.3641732283464565,0,0,0,0,1,0,0,0,0,0,0
293,293,0.49999999999999994,0.30000000000000004,0.2,0.3529411764705882,0.06889763779527547,0,1,0,1,0,0,0,0,0,0,0
294,294,0.9047619047619047,0.75,0.25,0.058823529411764705,0.2342519685039368,1,0,0,0,0,0,0,0,0,0,0
295,295,0.5238095238095237,0.125,0.1,0.1764705882352941,0.5610236220472442,1,0,0,0,0,0,1,0,0,0,0
296,296,0.21428571428571425,0.225,0.17500000000000002,0.4117647058823529,0.3051181102362204,0,1,0,0,0,0,1,0,0,0,0
297,297,0.2619047619047619,0.05,0.05,0.11764705882352941,0.2224409448818896,0,0,0,1,0,1,0,0,0,0,0
298,298,0.8333333333333333,0.47500000000000003,0.05,0.11764705882352941,0.06496062992125973,1,0,0,0,0,0,1,0,0,0,0
299,299,0.4047619047619047,0.4,0.025,0.0,0.22637795275590533,0,0,0,0,0,1,0,0,0,0,1
300,300,0.3333333333333333,0.25,0.25,0.4117647058823529,0.3641732283464565,1,0,0,0,1,0,0,0,1,0,0
301,301,0.4761904761904761,0.15000000000000002,0.025,0.058823529411764705,0.9744094488188979,0,1,0,0,0,0,0,0,0,0,0
302,302,0.380952380952381,0.17500000000000002,0.0,0.0,0.04724409448818889,0,0,0,0,0,1,0,0,0,0,0
303,303,0.8095238095238095,0.8500000000000001,0.8500000000000001,0.9411764705882353,0.007874015748031482,0,0,0,0,0,0,0,0,0,0,0
304,304,0.35714285714285715,0.25,0.25,0.47058823529411764,0.8070866141732285,1,0,0,0,0,0,1,0,0,0,0
305,305,0.16666666666666669,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.34055118110236204,1,0,0,0,0,0,1,0,0,0,0
306,306,0.6428571428571428,0.225,0.2,0.058823529411764705,0.0059055118110236116,0,0,0,0,0,0,1,0,0,0,0
307,307,0.11904761904761901,0.05,0.05,0.11764705882352941,0.3996062992125984,0,0,1,0,0,0,1,0,0,0,0
308,308,0.6904761904761905,0.25,0.125,0.1764705882352941,0.7992125984251968,0,0,0,0,0,0,1,0,1,0,0
309,309,0.380952380952381,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.36023622047244097,1,0,0,0,0,0,1,0,0,0,0
310,310,0.8809523809523809,0.6000000000000001,0.125,0.23529411764705882,0.3996062992125984,0,0,0,0,0,0,0,1,0,1,0
311,311,0.42857142857142855,0.25,0.25,0.5294117647058824,0.28543307086614167,0,0,1,0,1,0,1,0,0,0,1
312,312,0.8095238095238095,0.125,0.1,0.11764705882352941,0.24803149606299213,1,0,0,0,1,0,0,0,0,0,1
313,313,0.19047619047619052,0.125,0.05,0.0,0.2224409448818896,1,0,1,0,0,1,0,0,1,0,0
314,314,0.2619047619047619,0.275,0.2,0.058823529411764705,0.0669291338582676,0,0,0,0,0,0,0,0,0,0,0
315,315,0.19047619047619052,0.15000000000000002,0.1,0.11764705882352941,0.04724409448818889,0,0,0,0,0,0,1,0,0,0,0
316,316,0.380952380952381,0.25,0.1,0.1764705882352941,0.04921259842519676,1,0,0,0,0,0,1,0,0,0,0
317,317,0.857142857142857,0.225,0.125,0.23529411764705882,0.5826771653543308,0,0,0,0,0,1,0,0,0,0,0
318,318,0.21428571428571425,0.125,0.1,0.058823529411764705,0.1692913385826771,1,0,0,0,0,0,0,0,1,0,0
319,319,0.4523809523809524,0.15000000000000002,0.125,0.1764705882352941,0.6909448818897639,0,0,0,0,0,1,0,0,0,0,0
320,320,0.4761904761904761,0.42500000000000004,0.375,0.7058823529411764,0.9566929133858271,0,0,1,0,0,0,1,0,1,0,0
321,321,0.380952380952381,0.15000000000000002,0.15000000000000002,0.1764705882352941,0.19094488188976366,0,0,0,0,0,0,1,0,0,0,0
322,322,0.4047619047619047,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.3641732283464565,1,0,1,0,0,0,0,0,0,0,0
323,323,0.28571428571428564,0.17500000000000002,0.05,0.11764705882352941,0.24015748031496043,0,0,0,0,0,0,0,0,0,0,0
324,324,0.5238095238095237,0.2,0.2,0.4117647058823529,0.09842519685039353,0,0,0,1,0,0,0,0,1,0,0
325,325,0.380952380952381,0.15000000000000002,0.07500000000000001,0.11764705882352941,0.3917322834645669,0,0,0,0,0,0,0,0,0,0,0
326,326,0.5714285714285714,0.6000000000000001,0.6000000000000001,0.5294117647058824,0.36811023622047245,1,0,0,0,0,1,0,0,1,0,0
327,327,0.11904761904761901,0.025,0.0,0.0,0.3976377952755905,0,0,0,0,0,0,0,0,0,0,0
328,328,0.14285714285714285,0.025,0.025,0.0,0.17125984251968496,0,0,0,1,0,1,0,0,0,0,1
329,329,0.8095238095238095,0.225,0.125,0.23529411764705882,0.023622047244094446,0,0,0,0,0,0,0,0,0,0,0
330,330,0.7619047619047619,0.75,0.1,0.1764705882352941,0.09055118110236204,0,0,0,0,1,0,0,0,0,0,0
331,331,0.2619047619047619,0.025,0.025,0.0,0.93503937007874,0,0,0,0,0,0,0,0,0,0,0
332,332,0.35714285714285715,0.35000000000000003,0.325,0.4117647058823529,0.2027559055118111,0,0,0,0,0,0,0,0,0,0,0
333,333,0.35714285714285715,0.15000000000000002,0.07500000000000001,0.11764705882352941,0.40157480314960625,0,0,1,0,0,0,1,0,0,0,0
334,334,0.6904761904761905,0.65,0.65,0.0,0.6929133858267718,1,0,0,0,0,0,0,0,0,0,0
335,335,0.42857142857142855,0.25,0.225,0.29411764705882354,0.3484251968503935,0,0,0,1,1,0,0,0,0,0,0
336,336,0.2619047619047619,0.25,0.25,0.4117647058823529,0.3503937007874016,0,0,0,0,0,0,0,0,0,0,0
337,337,0.9523809523809523,1.0,0.775,0.47058823529411764,0.5807086614173229,0,0,0,1,0,0,1,0,0,0,0
338,338,0.4047619047619047,0.17500000000000002,0.05,0.11764705882352941,0.36023622047244097,0,0,0,0,0,0,1,0,0,0,0
339,339,0.5714285714285714,0.2,0.1,0.11764705882352941,0.889763779527559,1,0,0,0,0,0,0,0,0,0,0
340,340,0.23809523809523808,0.125,0.05,0.058823529411764705,0.04921259842519676,0,0,0,0,1,0,1,0,0,0,0
341,341,0.42857142857142855,0.2,0.125,0.23529411764705882,0.13188976377952755,0,0,0,1,0,0,0,0,0,0,0
342,342,0.3333333333333333,0.35000000000000003,0.35000000000000003,0.47058823529411764,0.40157480314960625,0,0,0,0,0,0,0,0,0,0,0
343,343,0.5238095238095237,0.25,0.025,0.0,0.18503937007874005,0,0,1,0,0,0,1,0,1,0,0
344,344,0.28571428571428564,0.30000000000000004,0.0,0.0,0.6751968503937009,1,0,0,0,0,0,1,0,0,0,0
345,345,0.6428571428571428,0.025,0.025,0.0,0.13188976377952755,0,0,0,0,0,0,1,0,0,0,0
346,346,0.5714285714285714,0.25,0.225,0.47058823529411764,0.32086614173228334,0,0,0,1,0,0,0,0,0,0,0
347,347,0.4761904761904761,0.325,0.1,0.11764705882352941,0.3248031496062991,0,0,1,0,0,1,0,0,1,0,0
348,348,0.380952380952381,0.15000000000000002,0.125,0.1764705882352941,0.1811023622047243,1,0,0,0,0,0,1,0,1,0,0
349,349,0.7380952380952379,0.225,0.225,0.4117647058823529,0.0669291338582676,1,0,0,0,0,0,0,0,0,0,0
350,350,0.8809523809523809,0.30000000000000004,0.225,0.1764705882352941,0.08464566929133843,1,0,0,0,0,0,1,0,0,1,0
351,351,0.5952380952380951,0.55,0.1,0.0,0.2716535433070866,0,0,0,0,0,0,0,0,0,0,0
352,352,0.21428571428571425,0.225,0.225,0.47058823529411764,0.8937007874015748,1,0,0,0,0,1,0,0,0,0,0
353,353,0.4047619047619047,0.42500000000000004,0.2,0.3529411764705882,0.20669291338582663,0,0,0,0,0,0,1,0,0,0,0
354,354,0.23809523809523808,0.2,0.2,0.29411764705882354,0.7795275590551181,0,0,0,1,1,0,0,0,0,0,0
355,355,0.380952380952381,0.1,0.07500000000000001,0.11764705882352941,0.18503937007874005,1,1,0,0,0,0,0,0,0,0,0
356,356,0.19047619047619052,0.2,0.2,0.4117647058823529,0.4035433070866141,0,0,0,0,1,0,0,0,1,0,0
357,357,0.21428571428571425,0.0,0.0,0.0,0.2677165354330706,1,0,0,0,1,0,0,0,0,0,1
358,358,0.7857142857142856,0.7250000000000001,0.5,1.0,0.0334645669291338,0,0,1,0,0,0,0,0,0,0,0
359,359,0.6190476190476188,0.25,0.125,0.1764705882352941,0.07283464566929121,0,0,0,1,1,0,1,0,0,0,0
360,360,0.16666666666666669,0.15000000000000002,0.1,0.058823529411764705,0.09251968503936991,0,0,1,0,0,0,1,0,0,0,0
361,361,0.35714285714285715,0.225,0.225,0.47058823529411764,0.013779527559054872,0,0,1,0,0,1,0,0,0,0,0
362,362,0.4047619047619047,0.15000000000000002,0.15000000000000002,0.058823529411764705,0.18700787401574792,0,0,0,0,0,0,1,0,0,0,0
363,363,0.42857142857142855,0.45,0.45,0.6470588235294118,0.7381889763779526,1,0,0,0,0,0,0,0,0,0,0
364,364,0.3333333333333333,0.2,0.125,0.1764705882352941,0.36220472440944884,1,0,0,0,1,1,0,0,0,0,0
365,365,0.28571428571428564,0.25,0.125,0.1764705882352941,0.09055118110236204,1,0,0,0,0,1,0,0,1,0,0
366,366,0.8333333333333333,0.875,0.125,0.23529411764705882,0.8740157480314961,1,0,1,0,1,0,0,0,0,0,0
367,367,0.6428571428571428,0.45,0.125,0.11764705882352941,0.5059055118110236,0,0,0,0,0,1,0,0,0,0,0
368,368,0.3333333333333333,0.225,0.125,0.1764705882352941,0.1259842519685037,0,0,0,0,0,0,0,0,0,0,0
369,369,0.8095238095238095,0.775,0.225,0.0,0.3228346456692912,1,0,0,0,0,0,0,0,1,0,0
370,370,0.4523809523809524,0.225,0.025,0.0,0.029527559055117836,0,0,0,0,0,1,0,0,0,0,0
371,371,0.23809523809523808,0.15000000000000002,0.125,0.23529411764705882,0.0669291338582676,1,0,0,0,0,1,0,0,0,0,0
372,372,0.09523809523809518,0.1,0.05,0.11764705882352941,0.10433070866141736,1,1,0,0,0,0,0,0,0,0,0
373,373,0.6190476190476188,0.25,0.07500000000000001,0.11764705882352941,0.9901574803149609,1,0,1,0,0,0,0,0,0,0,0
374,374,0.5714285714285714,0.2,0.05,0.11764705882352941,0.405511811023622,1,0,0,0,0,0,1,0,1,0,0
375,375,0.42857142857142855,0.15000000000000002,0.125,0.1764705882352941,0.3228346456692912,0,0,1,0,0,0,0,0,0,0,0
376,376,0.16666666666666669,0.125,0.125,0.1764705882352941,0.8779527559055118,0,0,0,0,0,0,0,0,0,0,0
377,377,0.4047619047619047,0.42500000000000004,0.42500000000000004,0.8823529411764706,0.5610236220472442,0,0,0,0,0,0,0,0,0,0,0
378,378,0.4047619047619047,0.25,0.25,0.47058823529411764,0.7972440944881891,0,0,0,1,0,1,0,0,1,0,0
379,379,0.3333333333333333,0.1,0.07500000000000001,0.11764705882352941,0.38188976377952755,1,0,0,0,1,1,0,0,0,0,1
380,380,0.16666666666666669,0.125,0.125,0.1764705882352941,0.3641732283464565,0,0,0,0,0,0,0,0,0,0,0
381,381,0.7380952380952379,0.17500000000000002,0.1,0.11764705882352941,0.29921259842519676,0,0,0,0,0,0,0,0,0,0,0
382,382,0.14285714285714285,0.15000000000000002,0.125,0.23529411764705882,0.3169291338582676,1,0,1,0,0,0,0,0,0,0,1
383,383,0.3333333333333333,0.25,0.25,0.1764705882352941,0.1692913385826771,0,0,0,1,0,0,0,0,1,0,0
384,384,0.4761904761904761,0.07500000000000001,0.05,0.11764705882352941,0.20472440944881876,0,0,0,1,1,0,0,0,0,0,0
385,385,0.5714285714285714,0.42500000000000004,0.125,0.1764705882352941,0.7204724409448817,1,0,0,0,0,0,0,0,0,0,0
386,386,0.3095238095238095,0.2,0.15000000000000002,0.11764705882352941,0.8169291338582676,1,0,0,0,1,0,0,0,0,0,0
387,387,0.2619047619047619,0.125,0.07500000000000001,0.11764705882352941,0.6771653543307088,0,0,0,0,0,1,0,0,0,0,0
388,388,0.8333333333333333,0.7000000000000001,0.05,0.11764705882352941,0.08267716535433056,1,0,1,0,0,0,0,0,0,0,0
389,389,0.4047619047619047,0.4,0.325,0.47058823529411764,0.22637795275590533,0,0,0,1,0,0,0,0,0,0,0
390,390,0.4523809523809524,0.25,0.125,0.0,0.28740157480314954,1,0,0,0,0,0,0,0,1,0,0
391,391,0.8333333333333333,0.8250000000000001,0.30000000000000004,0.47058823529411764,0.1417322834645669,1,0,0,0,1,0,1,0,0,0,0
392,392,0.5952380952380951,0.30000000000000004,0.125,0.11764705882352941,0.32086614173228334,1,0,0,0,0,0,0,0,1,0,0
393,393,0.6904761904761905,0.2,0.17500000000000002,0.4117647058823529,0.9311023622047243,1,0,0,0,0,0,0,0,0,0,0
394,394,0.4523809523809524,0.25,0.25,0.5294117647058824,0.46456692913385833,0,0,1,1,0,0,1,0,0,0,1
395,395,0.7619047619047619,0.775,0.775,0.4117647058823529,0.12992125984251968,0,0,1,0,0,1,0,0,0,0,1
396,396,0.49999999999999994,0.325,0.125,0.23529411764705882,0.18307086614173218,1,0,0,0,0,0,0,0,0,0,0
397,397,0.35714285714285715,0.17500000000000002,0.1,0.1764705882352941,0.6830708661417322,0,0,0,1,0,1,0,0,0,0,0
398,398,0.3333333333333333,0.025,0.025,0.058823529411764705,0.8011811023622046,1,1,1,0,0,0,1,0,0,0,0
399,399,0.2619047619047619,0.2,0.1,0.1764705882352941,0.09842519685039353,1,0,1,0,0,1,0,0,0,0,0
400,400,0.6190476190476188,0.2,0.2,0.058823529411764705,0.7519685039370079,0,0,0,0,0,0,0,0,0,0,0
401,401,0.23809523809523808,0.1,0.1,0.11764705882352941,0.09251968503936991,1,0,1,0,0,0,1,0,0,0,0
402,402,0.9523809523809523,0.07500000000000001,0.025,0.0,0.8956692913385826,1,0,0,0,1,1,0,0,1,0,0
403,403,0.5952380952380951,0.1,0.025,0.0,0.12401574803149606,0,0,1,1,1,1,0,0,0,0,0
404,404,0.047619047619047616,0.05,0.05,0.11764705882352941,0.22834645669291342,0,0,0,0,1,0,1,0,0,0,0
405,405,0.07142857142857145,0.025,0.025,0.0,0.3799212598425197,1,0,0,0,1,0,1,0,0,0,0
406,406,0.42857142857142855,0.42500000000000004,0.4,0.6470588235294118,0.8562992125984252,1,0,0,0,0,0,0,0,0,0,0
407,407,0.6904761904761905,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.5,1,0,0,0,0,0,1,0,0,0,0
408,408,0.09523809523809518,0.1,0.07500000000000001,0.11764705882352941,0.7578740157480317,0,0,0,0,0,0,0,0,0,0,0
409,409,0.5476190476190477,0.25,0.17500000000000002,0.0,0.8779527559055118,1,0,0,0,1,1,0,0,0,0,0
410,410,0.23809523809523808,0.15000000000000002,0.05,0.11764705882352941,0.34055118110236204,0,0,0,0,0,1,0,0,0,0,0
411,411,0.49999999999999994,0.2,0.05,0.11764705882352941,0.9291338582677164,0,1,0,0,0,0,0,0,0,0,0
412,412,0.21428571428571425,0.025,0.025,0.0,0.34055118110236204,0,0,0,0,0,0,1,0,0,0,0
413,413,0.380952380952381,0.025,0.025,0.0,0.3484251968503935,0,0,0,1,0,1,0,0,0,0,0
414,414,0.5714285714285714,0.25,0.125,0.1764705882352941,0.18307086614173218,0,0,0,0,0,0,1,0,0,0,0
415,415,0.35714285714285715,0.15000000000000002,0.07500000000000001,0.11764705882352941,0.9055118110236224,0,0,0,0,1,0,1,0,0,0,0
416,416,0.9523809523809523,0.6000000000000001,0.15000000000000002,0.23529411764705882,0.4665354330708662,0,0,0,1,0,1,0,0,0,0,0
417,417,0.3095238095238095,0.325,0.17500000000000002,0.11764705882352941,0.025590551181102317,0,0,0,0,0,0,0,0,0,0,0
418,418,0.4047619047619047,0.25,0.25,0.4117647058823529,0.8720472440944882,1,1,0,0,0,0,0,0,0,0,0
419,419,0.7380952380952379,0.7250000000000001,0.65,0.4117647058823529,0.20472440944881876,0,0,1,1,1,0,0,0,0,0,0
420,420,0.7142857142857142,0.325,0.0,0.0,0.1476377952755905,0,0,0,0,0,0,0,0,0,0,0
421,421,0.3095238095238095,0.225,0.225,0.0,0.2224409448818896,0,0,0,0,1,0,0,0,0,0,1
422,422,0.42857142857142855,0.2,0.15000000000000002,0.058823529411764705,0.10826771653543288,1,0,0,0,1,0,1,0,0,1,0
423,423,0.4761904761904761,0.375,0.375,0.6470588235294118,0.2224409448818896,0,0,0,0,1,0,0,0,0,0,0
424,424,0.3333333333333333,0.125,0.07500000000000001,0.11764705882352941,0.2224409448818896,0,0,0,1,0,0,0,0,0,0,1
425,425,0.16666666666666669,0.025,0.025,0.0,0.5807086614173229,0,0,0,1,1,0,0,0,0,0,0
426,426,0.5238095238095237,0.275,0.025,0.0,0.023622047244094446,0,0,1,1,0,1,0,0,0,0,0
427,427,0.19047619047619052,0.17500000000000002,0.17500000000000002,0.4117647058823529,0.33267716535433056,0,0,0,0,0,0,1,0,1,0,0
428,428,0.5476190476190477,0.5,0.45,1.0,0.9370078740157484,0,0,0,0,0,0,1,0,0,0,0
429,429,0.42857142857142855,0.4,0.275,0.5294117647058824,0.22637795275590533,0,0,0,0,0,0,1,0,0,0,0
430,430,0.02380952380952378,0.025,0.025,0.0,0.9192913385826771,0,0,0,1,0,0,1,0,0,0,0
431,431,0.047619047619047616,0.025,0.025,0.0,0.025590551181102317,0,0,1,0,0,0,1,0,0,0,0
432,432,0.3095238095238095,0.25,0.225,0.29411764705882354,0.46850393700787407,1,1,0,0,0,0,0,0,0,0,0
433,433,0.5238095238095237,0.07500000000000001,0.025,0.0,0.43110236220472453,0,0,0,1,0,1,0,0,1,0,0
