,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time
293,39.0,2.0,138720.0,9.0,12.0,12.0,3.0,8.0,3.0,6.0,6.3
294,56.0,2.0,20420.0,7.0,12.0,30.0,6.0,10.0,1.0,1.0,7.14
295,40.0,9.0,20730.0,0.0,14.0,5.0,3.0,4.0,2.0,3.0,8.8
296,27.0,10.0,29560.0,8.0,13.0,9.0,6.0,7.0,0.0,7.0,7.5
297,29.0,20.0,29260.0,1.0,15.0,2.0,3.0,2.0,2.0,2.0,7.08
298,53.0,9.0,48090.0,2.0,18.0,19.0,2.0,2.0,2.0,2.0,6.28
299,35.0,5.0,51630.0,2.0,18.0,16.0,4.0,1.0,0.0,0.0,7.1
300,32.0,4.0,188440.0,1.0,19.0,10.0,3.0,10.0,4.0,7.0,7.8
301,38.0,10.0,181720.0,6.0,12.0,6.0,5.0,1.0,0.0,1.0,10.9
302,34.0,20.0,57440.0,3.0,19.0,7.0,4.0,0.0,0.0,0.0,6.19
303,52.0,21.0,28890.0,1.0,11.0,34.0,2.0,34.0,1.0,16.0,5.99
304,33.0,1.0,28710.0,1.0,17.0,10.0,2.0,10.0,7.0,8.0,10.05
305,25.0,8.0,74840.0,1.0,15.0,6.0,3.0,6.0,1.0,4.0,7.68
306,45.0,2.0,60740.0,0.0,14.0,9.0,2.0,8.0,3.0,1.0,5.98
307,23.0,23.0,173280.0,1.0,17.0,2.0,2.0,2.0,0.0,2.0,7.98
308,47.0,4.0,27740.0,4.0,13.0,10.0,2.0,5.0,1.0,3.0,10.01
309,34.0,12.0,45050.0,1.0,12.0,6.0,3.0,6.0,1.0,4.0,7.78
310,55.0,7.0,74280.0,5.0,12.0,24.0,2.0,5.0,1.0,4.0,7.98
311,36.0,7.0,116310.0,1.0,18.0,10.0,2.0,10.0,0.0,9.0,7.4
312,52.0,1.0,97380.0,0.0,18.0,5.0,2.0,4.0,1.0,2.0,7.21
313,26.0,2.0,28350.0,3.0,11.0,5.0,2.0,2.0,2.0,0.0,7.08
314,29.0,10.0,169590.0,4.0,14.0,11.0,5.0,8.0,1.0,1.0,6.29
315,26.0,15.0,26130.0,6.0,19.0,6.0,2.0,4.0,1.0,2.0,6.19
316,34.0,14.0,61460.0,2.0,12.0,10.0,3.0,4.0,1.0,3.0,6.2
317,54.0,18.0,49630.0,9.0,15.0,9.0,2.0,5.0,1.0,4.0,8.91
318,27.0,13.0,195370.0,0.0,12.0,5.0,5.0,4.0,1.0,1.0,6.81
319,37.0,2.0,61720.0,0.0,11.0,6.0,1.0,5.0,4.0,3.0,9.46
320,38.0,2.0,23680.0,6.0,11.0,17.0,3.0,15.0,4.0,12.0,10.81
321,34.0,2.0,103120.0,1.0,12.0,6.0,2.0,6.0,1.0,3.0,6.92
322,35.0,5.0,16750.0,1.0,16.0,3.0,6.0,3.0,0.0,2.0,7.8
323,30.0,20.0,25230.0,3.0,13.0,7.0,2.0,2.0,0.0,2.0,7.17
324,40.0,10.0,65670.0,1.0,13.0,8.0,3.0,8.0,3.0,7.0,6.45
325,34.0,10.0,47390.0,5.0,24.0,6.0,2.0,3.0,1.0,2.0,7.94
326,42.0,9.0,92080.0,1.0,15.0,24.0,2.0,24.0,14.0,9.0,7.82
327,23.0,2.0,45590.0,1.0,18.0,1.0,2.0,0.0,0.0,0.0,7.97
328,24.0,1.0,81890.0,1.0,14.0,1.0,3.0,1.0,0.0,0.0,6.82
329,52.0,29.0,29420.0,8.0,11.0,9.0,1.0,5.0,1.0,4.0,6.07
330,50.0,8.0,49410.0,5.0,11.0,30.0,3.0,4.0,0.0,3.0,6.41
331,29.0,2.0,106500.0,1.0,13.0,1.0,2.0,1.0,0.0,0.0,10.7
332,33.0,3.0,59020.0,0.0,12.0,14.0,2.0,13.0,3.0,7.0,6.98
333,33.0,23.0,86390.0,5.0,16.0,6.0,3.0,3.0,0.0,2.0,7.99
334,47.0,6.0,63470.0,1.0,14.0,26.0,2.0,26.0,3.0,0.0,9.47
335,36.0,6.0,42000.0,0.0,22.0,10.0,3.0,9.0,0.0,5.0,7.72
336,29.0,10.0,34520.0,1.0,11.0,10.0,3.0,10.0,0.0,7.0,7.73
337,58.0,24.0,43170.0,7.0,17.0,40.0,2.0,31.0,13.0,8.0,8.9
338,35.0,10.0,26320.0,3.0,13.0,7.0,3.0,2.0,2.0,2.0,7.78
339,42.0,15.0,46680.0,9.0,18.0,8.0,2.0,4.0,0.0,2.0,10.47
340,28.0,19.0,32040.0,6.0,16.0,5.0,4.0,2.0,2.0,1.0,6.2
341,36.0,2.0,27200.0,4.0,14.0,8.0,3.0,5.0,0.0,4.0,6.62
342,32.0,3.0,171810.0,1.0,14.0,14.0,2.0,14.0,6.0,8.0,7.99
343,40.0,9.0,22380.0,2.0,14.0,10.0,3.0,1.0,0.0,0.0,6.89
344,30.0,7.0,14830.0,5.0,13.0,12.0,3.0,0.0,0.0,0.0,9.38
345,45.0,10.0,56050.0,1.0,12.0,1.0,2.0,1.0,0.0,0.0,6.62
346,42.0,20.0,72950.0,1.0,15.0,10.0,3.0,9.0,7.0,8.0,7.58
347,38.0,4.0,23060.0,2.0,19.0,13.0,5.0,4.0,1.0,2.0,7.6
348,34.0,7.0,23480.0,1.0,14.0,6.0,3.0,5.0,1.0,3.0,6.87
349,49.0,7.0,89980.0,1.0,14.0,9.0,2.0,9.0,7.0,7.0,6.29
350,55.0,16.0,43190.0,4.0,11.0,12.0,3.0,9.0,7.0,3.0,6.38
351,43.0,25.0,61320.0,6.0,13.0,22.0,3.0,4.0,1.0,0.0,7.33
352,27.0,2.0,33460.0,1.0,21.0,9.0,2.0,9.0,0.0,8.0,10.49
353,35.0,1.0,108550.0,3.0,13.0,17.0,2.0,8.0,1.0,6.0,7.0
354,28.0,1.0,22310.0,1.0,12.0,8.0,3.0,8.0,7.0,5.0,9.91
355,34.0,2.0,23230.0,0.0,17.0,4.0,2.0,3.0,0.0,2.0,6.89
356,26.0,22.0,20240.0,1.0,23.0,8.0,2.0,8.0,1.0,7.0,8.0
357,27.0,1.0,27130.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,7.31
358,51.0,16.0,94390.0,2.0,15.0,29.0,0.0,20.0,4.0,17.0,6.12
359,44.0,24.0,25660.0,9.0,11.0,10.0,3.0,5.0,2.0,3.0,6.32
360,25.0,17.0,199260.0,7.0,11.0,6.0,5.0,4.0,0.0,1.0,6.42
361,33.0,8.0,24510.0,1.0,13.0,9.0,3.0,9.0,0.0,8.0,6.02
362,35.0,6.0,94190.0,1.0,24.0,6.0,5.0,6.0,1.0,1.0,6.9
363,36.0,10.0,86860.0,1.0,13.0,18.0,2.0,18.0,4.0,11.0,9.7
364,32.0,3.0,30380.0,2.0,20.0,8.0,3.0,5.0,0.0,3.0,7.79
365,30.0,4.0,30580.0,9.0,14.0,10.0,2.0,5.0,0.0,3.0,6.41
366,53.0,6.0,23250.0,7.0,18.0,35.0,1.0,5.0,0.0,4.0,10.39
367,45.0,1.0,20880.0,4.0,15.0,18.0,2.0,5.0,0.0,2.0,8.52
368,32.0,10.0,30720.0,5.0,12.0,9.0,4.0,5.0,1.0,3.0,6.59
369,52.0,1.0,50060.0,3.0,16.0,31.0,2.0,9.0,0.0,0.0,7.59
370,37.0,24.0,42570.0,4.0,15.0,9.0,2.0,1.0,0.0,0.0,6.1
371,28.0,21.0,25000.0,1.0,16.0,6.0,3.0,5.0,0.0,4.0,6.29
372,22.0,2.0,11020.0,6.0,19.0,4.0,3.0,2.0,2.0,2.0,6.48
373,44.0,22.0,104530.0,2.0,11.0,10.0,2.0,3.0,0.0,2.0,10.98
374,42.0,13.0,22880.0,5.0,16.0,8.0,4.0,2.0,2.0,2.0,8.01
375,36.0,14.0,39290.0,0.0,24.0,6.0,6.0,5.0,0.0,3.0,7.59
376,25.0,11.0,23110.0,1.0,11.0,5.0,2.0,5.0,0.0,3.0,10.41
377,35.0,9.0,31400.0,1.0,13.0,17.0,2.0,17.0,5.0,15.0,8.8
378,35.0,8.0,36900.0,1.0,13.0,10.0,2.0,10.0,7.0,8.0,10.0
379,32.0,21.0,44500.0,0.0,13.0,4.0,3.0,3.0,0.0,2.0,7.89
380,25.0,5.0,27560.0,1.0,12.0,5.0,2.0,5.0,0.0,3.0,7.8
381,49.0,9.0,190330.0,2.0,18.0,7.0,5.0,4.0,0.0,2.0,7.47
382,24.0,2.0,187220.0,0.0,22.0,6.0,3.0,5.0,3.0,4.0,7.56
383,32.0,12.0,95470.0,1.0,13.0,10.0,3.0,10.0,5.0,3.0,6.81
384,38.0,22.0,137340.0,0.0,13.0,3.0,3.0,2.0,1.0,2.0,6.99
385,42.0,18.0,199990.0,2.0,23.0,17.0,6.0,5.0,1.0,3.0,9.61
386,31.0,16.0,22790.0,3.0,12.0,8.0,3.0,6.0,0.0,2.0,10.1
387,29.0,3.0,59160.0,6.0,12.0,5.0,2.0,3.0,0.0,2.0,9.39
388,53.0,9.0,20890.0,5.0,16.0,28.0,2.0,2.0,2.0,2.0,6.37
389,35.0,1.0,167920.0,3.0,12.0,16.0,3.0,13.0,4.0,8.0,7.1
390,37.0,13.0,35640.0,5.0,11.0,10.0,1.0,5.0,0.0,0.0,7.41
391,53.0,1.0,44250.0,6.0,22.0,33.0,2.0,12.0,3.0,8.0,6.67
392,43.0,1.0,52650.0,4.0,11.0,12.0,4.0,5.0,2.0,2.0,7.58
393,47.0,15.0,65530.0,0.0,15.0,8.0,2.0,7.0,7.0,7.0,10.68
394,37.0,1.0,62610.0,1.0,12.0,10.0,1.0,10.0,0.0,9.0,8.31
395,50.0,17.0,42980.0,1.0,20.0,31.0,6.0,31.0,14.0,7.0,6.61
396,39.0,1.0,68040.0,8.0,14.0,13.0,3.0,5.0,0.0,4.0,6.88
397,33.0,7.0,38150.0,3.0,11.0,7.0,3.0,4.0,0.0,3.0,9.42
398,32.0,9.0,27410.0,1.0,15.0,1.0,5.0,1.0,0.0,1.0,10.02
399,29.0,5.0,66730.0,6.0,12.0,8.0,2.0,4.0,0.0,3.0,6.45
400,44.0,26.0,76390.0,1.0,14.0,8.0,6.0,8.0,7.0,1.0,9.77
401,28.0,24.0,23280.0,1.0,11.0,4.0,3.0,4.0,0.0,2.0,6.42
402,58.0,9.0,21530.0,9.0,11.0,3.0,3.0,1.0,0.0,0.0,10.5
403,43.0,7.0,48760.0,4.0,16.0,4.0,4.0,1.0,0.0,0.0,6.58
404,20.0,11.0,93960.0,1.0,12.0,2.0,6.0,2.0,0.0,2.0,7.11
405,21.0,1.0,104000.0,1.0,13.0,1.0,2.0,1.0,0.0,0.0,7.88
406,36.0,26.0,84740.0,0.0,14.0,17.0,3.0,16.0,4.0,11.0,10.3
407,47.0,2.0,99810.0,1.0,21.0,3.0,3.0,3.0,1.0,2.0,8.49
408,22.0,15.0,124900.0,0.0,13.0,4.0,3.0,3.0,0.0,2.0,9.8
409,41.0,23.0,26570.0,4.0,11.0,10.0,3.0,7.0,1.0,0.0,10.41
410,28.0,10.0,135910.0,5.0,20.0,6.0,2.0,2.0,2.0,2.0,7.68
411,39.0,10.0,66960.0,7.0,11.0,8.0,3.0,2.0,2.0,2.0,10.67
412,27.0,1.0,20580.0,1.0,14.0,1.0,5.0,1.0,0.0,0.0,7.68
413,34.0,12.0,88650.0,1.0,11.0,1.0,0.0,1.0,1.0,0.0,7.72
414,42.0,11.0,59400.0,7.0,16.0,10.0,2.0,5.0,0.0,3.0,6.88
415,33.0,2.0,59140.0,3.0,16.0,6.0,4.0,3.0,0.0,2.0,10.55
416,58.0,2.0,26220.0,2.0,23.0,24.0,3.0,6.0,0.0,4.0,8.32
417,31.0,1.0,121850.0,3.0,14.0,13.0,2.0,7.0,5.0,2.0,6.08
418,35.0,2.0,106090.0,1.0,22.0,10.0,3.0,10.0,0.0,7.0,10.38
419,49.0,25.0,43450.0,4.0,15.0,29.0,3.0,26.0,1.0,7.0,6.99
420,48.0,1.0,21770.0,4.0,18.0,13.0,4.0,0.0,0.0,0.0,6.7
421,31.0,1.0,27930.0,1.0,16.0,9.0,4.0,9.0,0.0,0.0,7.08
422,36.0,2.0,79180.0,2.0,12.0,8.0,3.0,6.0,0.0,1.0,6.5
423,38.0,6.0,87890.0,1.0,11.0,15.0,4.0,15.0,5.0,11.0,7.08
424,32.0,18.0,23890.0,6.0,12.0,5.0,4.0,3.0,0.0,2.0,7.08
425,25.0,1.0,32120.0,1.0,15.0,1.0,3.0,1.0,0.0,0.0,8.9
426,40.0,1.0,192320.0,2.0,14.0,11.0,3.0,1.0,0.0,0.0,6.07
427,26.0,11.0,22670.0,1.0,19.0,7.0,2.0,7.0,0.0,7.0,7.64
428,41.0,1.0,195170.0,2.0,13.0,20.0,5.0,18.0,2.0,17.0,10.71
429,36.0,9.0,24360.0,4.0,13.0,16.0,3.0,11.0,3.0,9.0,7.1
430,19.0,15.0,160640.0,1.0,15.0,1.0,3.0,1.0,0.0,0.0,10.62
431,20.0,29.0,27070.0,1.0,11.0,1.0,2.0,1.0,0.0,0.0,6.08
432,31.0,1.0,190680.0,0.0,12.0,10.0,1.0,9.0,8.0,5.0,8.33
433,40.0,1.0,39310.0,8.0,19.0,3.0,2.0,1.0,0.0,0.0,8.14
434,32.0,24.0,37300.0,1.0,25.0,8.0,4.0,8.0,6.0,3.0,7.89
435,36.0,10.0,22320.0,1.0,12.0,16.0,2.0,16.0,3.0,7.0,9.81
436,33.0,1.0,44650.0,0.0,13.0,6.0,3.0,5.0,1.0,4.0,6.02
437,37.0,10.0,30720.0,5.0,14.0,17.0,3.0,14.0,11.0,7.0,6.27
438,45.0,8.0,33190.0,1.0,12.0,9.0,3.0,9.0,0.0,8.0,6.31
439,29.0,29.0,192020.0,1.0,12.0,3.0,5.0,3.0,0.0,2.0,7.62
440,35.0,1.0,136750.0,1.0,15.0,5.0,5.0,5.0,1.0,0.0,6.37
441,52.0,5.0,29110.0,2.0,17.0,26.0,3.0,9.0,7.0,8.0,6.99
442,58.0,9.0,59570.0,4.0,14.0,7.0,2.0,1.0,0.0,0.0,7.48
443,53.0,9.0,39200.0,6.0,16.0,22.0,3.0,17.0,15.0,2.0,6.52
444,30.0,3.0,64340.0,5.0,14.0,10.0,3.0,8.0,7.0,7.0,8.0
445,38.0,4.0,100480.0,1.0,23.0,6.0,2.0,5.0,1.0,3.0,8.1
446,35.0,1.0,109380.0,6.0,14.0,12.0,2.0,10.0,0.0,8.0,7.32
447,39.0,1.0,23400.0,0.0,11.0,9.0,2.0,8.0,0.0,7.0,6.51
448,40.0,2.0,65450.0,4.0,15.0,22.0,2.0,1.0,0.0,0.0,9.47
449,47.0,7.0,69310.0,1.0,11.0,20.0,3.0,19.0,2.0,7.0,10.09
450,36.0,28.0,48980.0,4.0,13.0,12.0,3.0,7.0,0.0,7.0,6.81
451,31.0,28.0,25930.0,0.0,21.0,4.0,2.0,3.0,1.0,2.0,8.19
452,33.0,15.0,194360.0,1.0,19.0,10.0,4.0,10.0,6.0,0.0,7.94
453,29.0,3.0,27230.0,6.0,11.0,3.0,2.0,0.0,0.0,0.0,10.28
454,33.0,2.0,34790.0,3.0,12.0,5.0,3.0,3.0,0.0,2.0,7.52
455,45.0,26.0,27940.0,3.0,19.0,8.0,2.0,5.0,0.0,2.0,7.01
456,50.0,10.0,52490.0,9.0,21.0,32.0,2.0,5.0,1.0,3.0,7.39
457,33.0,1.0,21760.0,1.0,14.0,6.0,2.0,6.0,1.0,2.0,8.98
458,41.0,11.0,168720.0,2.0,15.0,21.0,2.0,18.0,0.0,11.0,7.91
459,27.0,20.0,34850.0,9.0,17.0,4.0,2.0,2.0,2.0,2.0,7.08
460,45.0,2.0,66440.0,1.0,12.0,9.0,3.0,9.0,0.0,8.0,8.7
461,47.0,18.0,55820.0,1.0,16.0,9.0,3.0,9.0,0.0,7.0,7.97
462,30.0,2.0,40000.0,4.0,12.0,7.0,5.0,5.0,0.0,1.0,10.5
463,50.0,1.0,134960.0,3.0,18.0,22.0,3.0,12.0,1.0,5.0,9.48
464,38.0,13.0,32100.0,0.0,17.0,3.0,5.0,2.0,0.0,2.0,7.71
465,46.0,28.0,190450.0,6.0,11.0,13.0,2.0,8.0,0.0,7.0,6.89
466,24.0,28.0,118490.0,1.0,16.0,5.0,3.0,4.0,3.0,2.0,6.59
467,35.0,24.0,20700.0,1.0,13.0,5.0,1.0,4.0,0.0,2.0,9.32
468,31.0,5.0,65020.0,1.0,12.0,4.0,3.0,4.0,0.0,3.0,6.3
469,18.0,5.0,32300.0,1.0,12.0,0.0,3.0,0.0,0.0,0.0,6.31
470,54.0,23.0,136030.0,8.0,13.0,22.0,2.0,10.0,0.0,8.0,6.6
471,35.0,6.0,119960.0,1.0,19.0,16.0,3.0,16.0,10.0,1.0,9.59
472,30.0,4.0,56050.0,0.0,12.0,9.0,0.0,8.0,1.0,7.0,10.12
473,20.0,2.0,63970.0,1.0,17.0,1.0,3.0,1.0,0.0,0.0,8.32
474,30.0,8.0,191440.0,0.0,11.0,4.0,3.0,3.0,1.0,2.0,7.61
475,26.0,1.0,175840.0,1.0,20.0,8.0,2.0,8.0,1.0,3.0,7.93
476,22.0,8.0,49070.0,2.0,21.0,4.0,2.0,4.0,1.0,1.0,7.33
477,48.0,2.0,45540.0,2.0,11.0,19.0,3.0,2.0,2.0,2.0,7.98
478,48.0,3.0,54150.0,7.0,11.0,27.0,1.0,15.0,4.0,8.0,6.54
479,41.0,2.0,47410.0,6.0,16.0,8.0,3.0,2.0,2.0,1.0,6.89
480,39.0,2.0,21150.0,1.0,18.0,21.0,3.0,21.0,11.0,8.0,7.1
481,27.0,3.0,31610.0,0.0,13.0,4.0,0.0,3.0,2.0,2.0,7.3
482,35.0,24.0,57450.0,1.0,17.0,3.0,4.0,3.0,1.0,2.0,6.93
483,42.0,23.0,23730.0,6.0,14.0,21.0,3.0,1.0,0.0,0.0,8.03
484,50.0,27.0,33100.0,4.0,22.0,8.0,3.0,1.0,0.0,0.0,6.19
485,59.0,16.0,186650.0,3.0,12.0,30.0,3.0,5.0,4.0,3.0,10.1
486,37.0,15.0,44850.0,5.0,11.0,15.0,2.0,1.0,0.0,0.0,6.59
487,55.0,26.0,27890.0,3.0,13.0,17.0,2.0,8.0,6.0,7.0,8.63
488,41.0,19.0,58280.0,1.0,13.0,21.0,0.0,21.0,5.0,10.0,6.27
489,38.0,24.0,23260.0,8.0,14.0,19.0,3.0,1.0,0.0,0.0,8.38
490,26.0,21.0,135250.0,8.0,17.0,7.0,4.0,2.0,2.0,2.0,7.66
491,52.0,5.0,14200.0,1.0,13.0,33.0,2.0,32.0,6.0,9.0,6.01
492,44.0,16.0,80200.0,3.0,11.0,23.0,2.0,12.0,11.0,11.0,10.9
493,50.0,2.0,36880.0,0.0,11.0,19.0,3.0,18.0,0.0,13.0,6.44
494,36.0,2.0,54820.0,1.0,18.0,18.0,3.0,17.0,15.0,14.0,7.83
495,39.0,11.0,160150.0,1.0,11.0,21.0,3.0,21.0,2.0,8.0,10.82
496,33.0,9.0,12000.0,0.0,11.0,3.0,3.0,2.0,2.0,2.0,7.63
497,45.0,7.0,56610.0,3.0,12.0,26.0,2.0,9.0,1.0,1.0,7.4
498,32.0,15.0,69290.0,9.0,20.0,10.0,6.0,8.0,7.0,7.0,7.2
499,34.0,6.0,96130.0,0.0,12.0,16.0,5.0,15.0,0.0,9.0,7.06
500,59.0,5.0,56740.0,3.0,12.0,14.0,6.0,6.0,0.0,4.0,8.11
501,45.0,16.0,54840.0,1.0,20.0,6.0,6.0,6.0,0.0,4.0,6.67
502,53.0,8.0,120610.0,2.0,20.0,30.0,2.0,15.0,6.0,12.0,7.78
503,36.0,7.0,56600.0,7.0,12.0,9.0,3.0,1.0,0.0,0.0,6.08
504,26.0,2.0,48210.0,6.0,14.0,6.0,2.0,3.0,1.0,2.0,8.21
505,34.0,2.0,64100.0,1.0,13.0,1.0,5.0,1.0,0.0,0.0,9.22
506,28.0,10.0,52100.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0,7.77
507,38.0,9.0,26950.0,3.0,14.0,8.0,4.0,2.0,2.0,2.0,7.59
508,50.0,5.0,118780.0,2.0,13.0,29.0,2.0,8.0,7.0,7.0,9.59
509,37.0,1.0,170680.0,3.0,23.0,8.0,6.0,4.0,0.0,1.0,7.26
510,40.0,2.0,24550.0,1.0,15.0,8.0,2.0,7.0,7.0,5.0,6.12
511,26.0,3.0,139640.0,1.0,11.0,5.0,1.0,5.0,1.0,3.0,7.71
512,46.0,2.0,49410.0,9.0,13.0,23.0,2.0,2.0,2.0,2.0,7.4
513,54.0,5.0,24780.0,6.0,11.0,13.0,0.0,9.0,7.0,0.0,7.57
514,56.0,1.0,52280.0,2.0,11.0,18.0,4.0,5.0,0.0,3.0,6.91
515,36.0,4.0,44780.0,0.0,18.0,15.0,3.0,14.0,7.0,8.0,6.61
516,55.0,2.0,75470.0,7.0,16.0,31.0,2.0,9.0,6.0,2.0,6.11
517,43.0,25.0,50550.0,5.0,22.0,18.0,2.0,1.0,0.0,0.0,7.92
518,20.0,8.0,34640.0,1.0,20.0,2.0,3.0,2.0,0.0,2.0,9.11
519,21.0,1.0,57750.0,1.0,18.0,1.0,2.0,1.0,1.0,0.0,6.62
520,46.0,12.0,89430.0,8.0,12.0,19.0,6.0,16.0,1.0,7.0,10.99
521,51.0,23.0,192720.0,9.0,20.0,18.0,2.0,10.0,2.0,7.0,8.72
522,28.0,19.0,52380.0,1.0,17.0,10.0,4.0,10.0,1.0,9.0,7.42
523,26.0,5.0,46820.0,1.0,11.0,6.0,3.0,5.0,1.0,3.0,7.52
524,30.0,8.0,183000.0,0.0,14.0,7.0,6.0,6.0,0.0,2.0,6.25
525,41.0,1.0,52570.0,1.0,14.0,10.0,2.0,10.0,0.0,8.0,7.88
526,38.0,5.0,63490.0,0.0,11.0,20.0,3.0,19.0,1.0,9.0,7.29
527,40.0,1.0,48690.0,4.0,12.0,14.0,2.0,11.0,11.0,1.0,7.92
528,27.0,11.0,99850.0,1.0,14.0,3.0,3.0,3.0,1.0,2.0,8.01
529,55.0,23.0,36970.0,3.0,13.0,23.0,1.0,3.0,1.0,2.0,6.73
530,28.0,1.0,74570.0,3.0,11.0,10.0,1.0,8.0,1.0,7.0,6.61
531,44.0,18.0,21190.0,9.0,15.0,24.0,3.0,20.0,3.0,6.0,6.19
532,33.0,23.0,39830.0,4.0,12.0,9.0,3.0,3.0,1.0,2.0,6.41
533,35.0,7.0,61180.0,0.0,21.0,9.0,3.0,8.0,4.0,7.0,9.81
534,33.0,1.0,62140.0,1.0,19.0,14.0,3.0,13.0,3.0,8.0,7.8
535,28.0,1.0,63470.0,1.0,15.0,4.0,2.0,4.0,2.0,2.0,6.67
536,34.0,29.0,115100.0,0.0,14.0,7.0,5.0,6.0,0.0,4.0,6.69
537,37.0,7.0,71430.0,2.0,21.0,8.0,6.0,1.0,0.0,0.0,10.58
538,25.0,25.0,82680.0,1.0,12.0,7.0,3.0,7.0,5.0,6.0,10.9
539,26.0,8.0,80950.0,1.0,15.0,1.0,3.0,1.0,0.0,0.0,7.81
540,33.0,8.0,29040.0,4.0,13.0,5.0,2.0,2.0,2.0,2.0,10.21
541,42.0,11.0,60320.0,0.0,14.0,23.0,2.0,22.0,13.0,7.0,6.78
542,28.0,7.0,29760.0,1.0,14.0,1.0,3.0,1.0,0.0,0.0,6.3
543,50.0,1.0,159920.0,3.0,14.0,5.0,3.0,0.0,0.0,0.0,10.46
544,33.0,9.0,46490.0,0.0,12.0,4.0,2.0,3.0,0.0,2.0,8.04
545,34.0,1.0,26960.0,3.0,23.0,6.0,3.0,0.0,0.0,0.0,7.12
546,48.0,2.0,23700.0,2.0,11.0,27.0,3.0,5.0,2.0,1.0,6.21
547,45.0,1.0,125040.0,1.0,12.0,15.0,2.0,15.0,4.0,12.0,6.02
548,52.0,1.0,59740.0,7.0,18.0,18.0,6.0,8.0,4.0,0.0,7.98
549,38.0,6.0,47360.0,0.0,11.0,9.0,3.0,8.0,2.0,7.0,10.7
550,29.0,8.0,52960.0,4.0,14.0,11.0,3.0,7.0,1.0,7.0,6.32
551,28.0,1.0,67810.0,0.0,15.0,10.0,2.0,9.0,1.0,7.0,6.9
552,46.0,6.0,21740.0,3.0,11.0,23.0,3.0,12.0,4.0,9.0,6.4
553,38.0,7.0,66530.0,7.0,20.0,10.0,2.0,1.0,0.0,0.0,7.39
554,43.0,5.0,96990.0,8.0,19.0,18.0,3.0,8.0,0.0,1.0,7.12
555,39.0,1.0,67550.0,7.0,14.0,21.0,2.0,18.0,11.0,5.0,7.2
556,40.0,1.0,22130.0,1.0,17.0,21.0,4.0,20.0,4.0,9.0,5.98
557,21.0,1.0,26100.0,1.0,11.0,2.0,3.0,2.0,2.0,2.0,10.52
558,39.0,6.0,28510.0,9.0,15.0,9.0,2.0,5.0,0.0,3.0,6.2
559,36.0,1.0,34520.0,2.0,13.0,18.0,4.0,11.0,0.0,9.0,7.2
560,31.0,7.0,52580.0,0.0,14.0,3.0,5.0,2.0,2.0,2.0,6.61
561,28.0,2.0,93550.0,0.0,11.0,6.0,4.0,5.0,0.0,4.0,7.48
562,35.0,9.0,104960.0,1.0,13.0,5.0,2.0,5.0,0.0,2.0,6.6
563,49.0,2.0,63800.0,6.0,23.0,22.0,1.0,9.0,2.0,3.0,7.17
564,34.0,9.0,26570.0,2.0,13.0,5.0,3.0,3.0,0.0,2.0,8.03
565,29.0,1.0,27160.0,0.0,18.0,8.0,2.0,7.0,1.0,1.0,7.1
566,42.0,21.0,22010.0,4.0,12.0,16.0,3.0,1.0,0.0,0.0,7.2
567,29.0,4.0,65400.0,1.0,22.0,10.0,2.0,10.0,1.0,2.0,10.9
568,38.0,1.0,38160.0,1.0,13.0,7.0,2.0,7.0,5.0,0.0,6.52
569,28.0,6.0,52530.0,1.0,15.0,3.0,2.0,3.0,0.0,2.0,10.68
570,18.0,2.0,109650.0,1.0,18.0,0.0,5.0,0.0,0.0,0.0,6.99
571,33.0,3.0,49360.0,0.0,14.0,6.0,2.0,5.0,0.0,3.0,8.98
572,41.0,4.0,25430.0,3.0,12.0,6.0,3.0,1.0,0.0,0.0,8.12
573,31.0,10.0,53040.0,1.0,17.0,2.0,3.0,2.0,2.0,2.0,7.13
574,37.0,23.0,166590.0,7.0,16.0,10.0,2.0,6.0,1.0,3.0,8.0
575,27.0,6.0,42600.0,1.0,11.0,4.0,2.0,4.0,2.0,2.0,7.42
576,34.0,1.0,24760.0,1.0,19.0,6.0,2.0,6.0,1.0,3.0,7.09
577,35.0,6.0,31020.0,1.0,13.0,6.0,3.0,5.0,1.0,4.0,6.8
578,29.0,6.0,22440.0,1.0,12.0,11.0,5.0,11.0,3.0,10.0,6.79
579,40.0,2.0,75960.0,9.0,11.0,20.0,0.0,18.0,2.0,13.0,6.71
580,42.0,2.0,22850.0,0.0,16.0,22.0,3.0,21.0,13.0,14.0,8.02
581,42.0,1.0,30340.0,7.0,21.0,9.0,3.0,6.0,1.0,5.0,7.7
582,35.0,5.0,57150.0,6.0,24.0,10.0,0.0,8.0,1.0,7.0,7.06
583,24.0,7.0,25760.0,8.0,17.0,6.0,3.0,4.0,1.0,2.0,7.91
584,28.0,15.0,41970.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,10.29
585,26.0,1.0,143360.0,1.0,21.0,8.0,3.0,8.0,0.0,7.0,7.52
586,30.0,7.0,34480.0,1.0,11.0,10.0,3.0,10.0,1.0,4.0,7.69
587,40.0,26.0,194060.0,3.0,20.0,16.0,2.0,1.0,0.0,0.0,10.52
