,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeID,JobInvolvement,PerformanceRating,EmployeeID,Attrition,retirementDate,retirementType,resignationReason
130,131,2.0,1.0,3.0,42,Travel_Rarely,Research & Development,2,3,Medical,1,131,Female,4,Manager,Divorced,110310,3.0,Y,12,8,1,8.0,2,5,1,2,131,2,3,,,,,
131,132,3.0,2.0,2.0,37,Travel_Rarely,Sales,9,1,Marketing,1,132,Male,3,Sales Executive,Single,44400,2.0,Y,11,8,1,18.0,3,1,0,1,132,2,3,,,,,
132,133,1.0,2.0,3.0,43,Travel_Rarely,Sales,10,2,Life Sciences,1,133,Female,1,Sales Executive,Divorced,46170,1.0,Y,11,8,0,25.0,2,25,3,9,133,3,3,,,,,
133,134,2.0,3.0,3.0,40,Travel_Rarely,Sales,6,2,Life Sciences,1,134,Female,1,Laboratory Technician,Married,26470,6.0,Y,13,8,0,20.0,2,1,0,0,134,2,3,,,,,
134,135,1.0,1.0,2.0,54,Travel_Rarely,Human Resources,9,3,Life Sciences,1,135,Female,2,Manufacturing Director,Married,63230,4.0,Y,23,8,1,24.0,2,4,1,2,135,2,4,,,,,
135,136,3.0,3.0,3.0,34,Non-Travel,Research & Development,28,3,Medical,1,136,Male,1,Laboratory Technician,Married,56770,9.0,Y,20,8,1,6.0,3,3,1,2,136,3,4,,,,,
136,137,2.0,1.0,1.0,31,Travel_Rarely,Research & Development,10,4,Life Sciences,1,137,Male,3,Sales Executive,Married,21870,1.0,Y,15,8,1,13.0,2,13,3,12,137,2,3,,,,,
137,138,4.0,4.0,3.0,43,Travel_Frequently,Sales,14,3,Life Sciences,1,138,Female,1,Manufacturing Director,Married,37480,7.0,Y,14,8,2,,3,3,1,2,138,2,3,,,,,
138,139,3.0,3.0,3.0,43,Travel_Rarely,Sales,27,4,Life Sciences,1,139,Male,2,Sales Representative,Divorced,39770,4.0,Y,18,8,1,8.0,3,5,0,2,139,3,3,,,,,
139,140,2.0,4.0,3.0,25,Travel_Rarely,Human Resources,7,2,Human Resources,1,140,Male,1,Manufacturing Director,Single,86330,1.0,Y,19,8,1,5.0,2,5,1,3,140,4,3,,,,,
140,141,2.0,3.0,3.0,37,Non-Travel,Research & Development,1,3,Medical,1,141,Male,3,Laboratory Technician,Married,20080,3.0,Y,22,8,0,15.0,5,13,10,7,141,2,4,,,,,
141,142,4.0,1.0,3.0,31,Travel_Rarely,Research & Development,24,1,Medical,1,142,Male,3,Laboratory Technician,Married,44400,1.0,Y,13,8,1,4.0,2,4,3,2,142,3,3,,,,,
142,143,2.0,3.0,3.0,39,Travel_Frequently,Research & Development,26,4,Technical Degree,1,143,Female,1,Sales Executive,Divorced,30670,1.0,Y,20,8,1,21.0,5,21,1,6,143,1,4,,,,,
143,144,3.0,1.0,2.0,56,Travel_Frequently,Research & Development,20,4,Life Sciences,1,144,Female,3,Sales Executive,Married,53210,9.0,Y,14,8,0,36.0,1,7,7,7,144,3,3,,,,,
144,145,2.0,3.0,3.0,30,Travel_Rarely,Sales,5,4,Medical,1,145,Female,2,Manufacturing Director,Single,54100,0.0,Y,17,8,1,6.0,2,5,4,4,145,3,3,,,,,
145,146,2.0,1.0,3.0,41,Travel_Rarely,Research & Development,7,3,Technical Degree,1,146,Female,3,Research Scientist,Married,27820,1.0,Y,14,8,0,10.0,2,10,0,7,146,2,3,,,,,
146,147,3.0,1.0,3.0,28,Travel_Rarely,Research & Development,7,3,Medical,1,147,Male,3,Healthcare Representative,Divorced,119570,1.0,Y,13,8,0,10.0,2,10,1,8,147,2,3,,,,,
147,148,1.0,1.0,3.0,25,Travel_Rarely,Research & Development,5,2,Life Sciences,1,148,Female,3,Laboratory Technician,Married,26600,5.0,Y,13,8,0,6.0,3,2,0,2,148,3,3,148.0,Yes,10/01/2016,Resignation,Salary
148,149,4.0,3.0,3.0,52,Travel_Rarely,Research & Development,26,2,Life Sciences,1,149,Female,2,Sales Representative,Married,33750,2.0,Y,21,8,0,28.0,2,5,0,4,149,2,4,,,,,
149,150,1.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,3,Medical,1,150,Female,1,Sales Executive,Married,50980,3.0,Y,14,8,1,8.0,4,2,0,2,150,3,3,,,,,
150,151,4.0,4.0,1.0,52,Travel_Rarely,Research & Development,12,3,Medical,1,151,Male,2,Research Scientist,Married,48780,2.0,Y,11,8,1,31.0,3,5,1,4,151,3,3,,,,,
151,152,1.0,3.0,3.0,42,Travel_Frequently,Sales,10,3,Marketing,1,152,Female,2,Healthcare Representative,Divorced,28370,2.0,Y,13,8,1,19.0,0,5,0,2,152,2,3,,,,,
152,153,3.0,4.0,3.0,30,Travel_Rarely,Sales,25,3,Marketing,1,153,Male,1,Sales Executive,Single,24060,2.0,Y,20,8,1,11.0,5,5,0,2,153,3,4,,,,,
153,154,1.0,1.0,1.0,60,Travel_Rarely,Research & Development,10,3,Life Sciences,1,154,Female,1,Manufacturing Director,Married,22690,5.0,Y,18,8,1,33.0,4,29,11,10,154,3,3,,,,,
154,155,3.0,3.0,2.0,46,Travel_Rarely,Sales,19,4,Marketing,1,155,Female,1,Sales Executive,Divorced,41080,2.0,Y,14,8,0,19.0,5,10,0,8,155,2,3,,,,,
155,156,4.0,4.0,4.0,42,Travel_Frequently,Research & Development,18,4,Technical Degree,1,156,Male,4,Sales Executive,Married,132060,0.0,Y,13,8,2,7.0,2,6,0,4,156,3,3,,,,,
156,157,1.0,2.0,3.0,24,Travel_Rarely,Research & Development,27,2,Medical,1,157,Male,1,Research Scientist,Single,104220,1.0,Y,17,8,1,6.0,0,5,1,4,157,2,3,157.0,Yes,29/02/2016,Resignation,Others
157,158,4.0,3.0,2.0,34,Travel_Frequently,Research & Development,5,3,Medical,1,158,Male,2,Research Scientist,Divorced,137440,0.0,Y,20,8,1,3.0,3,2,1,0,158,3,4,158.0,Yes,25/03/2016,Resignation,Others
158,159,4.0,4.0,3.0,38,Travel_Frequently,Sales,3,3,Marketing,1,159,Female,2,Sales Executive,Married,49070,1.0,Y,11,8,1,1.0,3,1,0,0,159,3,3,,,,,
159,160,3.0,3.0,3.0,40,Travel_Rarely,Sales,26,4,Marketing,1,160,Female,1,Sales Executive,Married,34820,0.0,Y,18,8,1,21.0,2,20,1,12,160,2,3,,,,,
160,161,1.0,4.0,1.0,26,Travel_Rarely,Research & Development,3,2,Medical,1,161,Female,4,Healthcare Representative,Divorced,24360,1.0,Y,24,8,0,3.0,2,3,0,2,161,4,4,,,,,
161,162,3.0,4.0,1.0,30,Non-Travel,Research & Development,15,3,Medical,1,162,Female,2,Sales Executive,Married,23800,4.0,Y,18,8,3,9.0,2,5,1,4,162,2,3,,,,,
162,163,2.0,3.0,3.0,29,Travel_Rarely,Research & Development,8,3,Medical,1,163,Female,3,Manufacturing Director,Married,194310,1.0,Y,11,8,0,10.0,3,10,0,7,163,3,3,,,,,
163,164,3.0,2.0,4.0,29,Travel_Rarely,Research & Development,19,4,Life Sciences,1,164,Male,3,Research Scientist,Married,17900,5.0,Y,16,8,1,6.0,4,2,1,1,164,2,3,164.0,Yes,30/06/2016,Resignation,Others
164,165,1.0,4.0,4.0,19,Travel_Rarely,Research & Development,4,3,Medical,1,165,Male,1,Sales Executive,Single,76440,1.0,Y,15,8,2,1.0,2,1,0,0,165,3,3,165.0,Yes,16/11/2016,Fired,
165,166,3.0,1.0,3.0,30,Non-Travel,Research & Development,2,4,Life Sciences,1,166,Female,3,Research Scientist,Married,51310,0.0,Y,15,8,1,10.0,2,9,7,8,166,3,3,,,,,
166,167,1.0,4.0,2.0,57,Travel_Rarely,Research & Development,2,2,Life Sciences,1,167,Male,4,Research Scientist,Divorced,63060,3.0,Y,12,8,1,32.0,3,1,0,0,167,3,3,,,,,
167,168,2.0,3.0,3.0,50,Travel_Rarely,Sales,10,4,Life Sciences,1,168,Female,3,Manager,Married,47870,0.0,Y,12,8,0,28.0,3,27,15,7,168,3,3,,,,,
168,169,3.0,4.0,2.0,30,Non-Travel,Sales,10,2,Life Sciences,1,169,Male,3,Laboratory Technician,Single,188800,0.0,Y,22,8,1,12.0,3,11,6,7,169,3,4,,,,,
169,170,3.0,1.0,4.0,60,Travel_Frequently,Research & Development,16,3,Life Sciences,1,170,Female,4,Laboratory Technician,Married,23390,4.0,Y,20,8,0,22.0,4,18,13,11,170,3,4,,,,,
170,171,1.0,4.0,3.0,47,Travel_Rarely,Research & Development,1,3,Technical Degree,1,171,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4,171,2,3,,,,,
171,172,1.0,3.0,1.0,46,Travel_Rarely,Sales,4,1,Technical Degree,1,172,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1,172,2,4,,,,,
172,173,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,15,2,Medical,1,173,Female,2,Laboratory Technician,Single,54060,0.0,Y,12,8,1,6.0,2,5,4,3,173,3,3,,,,,
173,174,3.0,3.0,3.0,54,Travel_Rarely,Research & Development,2,4,Medical,1,174,Male,2,Human Resources,Single,89380,7.0,Y,11,8,3,19.0,2,1,0,0,174,3,3,,,,,
174,175,4.0,3.0,3.0,34,Travel_Rarely,Sales,8,2,Life Sciences,1,175,Male,1,Laboratory Technician,Divorced,24390,3.0,Y,11,8,2,14.0,2,7,5,7,175,4,3,,,,,
175,176,3.0,4.0,3.0,46,Travel_Rarely,Research & Development,2,3,Life Sciences,1,176,Male,1,Healthcare Representative,Married,88370,2.0,Y,18,8,0,15.0,3,3,1,2,176,2,3,,,,,
176,177,3.0,2.0,4.0,31,Travel_Rarely,Research & Development,7,3,Life Sciences,1,177,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,177,3,3,,,,,
177,178,2.0,3.0,4.0,33,Travel_Rarely,Research & Development,10,3,Life Sciences,1,178,Female,4,Research Director,Married,67280,7.0,Y,22,8,0,15.0,2,7,7,7,178,2,4,178.0,Yes,13/02/2016,Resignation,Others
178,179,1.0,4.0,3.0,33,Travel_Rarely,Sales,5,4,Marketing,1,179,Male,2,Research Director,Divorced,66520,7.0,Y,25,8,0,8.0,5,4,1,3,179,3,4,179.0,Yes,05/07/2016,Resignation,Salary
179,180,4.0,2.0,3.0,30,Travel_Rarely,Research & Development,2,3,Life Sciences,1,180,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2,180,3,3,,,,,
180,181,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,12,2,Medical,1,181,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,10.0,2,8,0,0,181,1,4,,,,,
181,182,1.0,3.0,3.0,31,Travel_Frequently,Research & Development,22,2,Medical,1,182,Female,2,Sales Executive,Married,56890,3.0,Y,15,8,2,12.0,2,1,0,0,182,2,3,182.0,Yes,22/02/2016,Resignation,Others
182,183,2.0,1.0,3.0,34,Travel_Frequently,Sales,17,1,Marketing,1,183,Male,1,Research Director,Divorced,20010,9.0,Y,22,8,1,11.0,5,3,0,2,183,4,4,183.0,Yes,03/01/2016,Fired,
183,184,2.0,3.0,3.0,42,Travel_Frequently,Research & Development,2,4,Medical,1,184,Female,1,Research Scientist,Married,29770,4.0,Y,15,8,3,8.0,3,2,2,0,184,2,3,,,,,
184,185,2.0,4.0,2.0,36,Non-Travel,Research & Development,3,4,Medical,1,185,Male,1,Research Scientist,Single,40250,1.0,Y,11,8,0,10.0,3,10,9,7,185,3,3,,,,,
185,186,3.0,3.0,3.0,22,Travel_Frequently,Research & Development,7,3,Medical,1,186,Female,2,Laboratory Technician,Single,37850,5.0,Y,13,8,2,4.0,2,2,1,2,186,3,3,186.0,Yes,05/03/2016,Resignation,Stress
186,187,2.0,4.0,3.0,48,Travel_Rarely,Research & Development,6,3,Medical,1,187,Male,1,Laboratory Technician,Married,108540,2.0,Y,14,8,1,14.0,6,9,6,7,187,3,3,,,,,
187,188,1.0,2.0,3.0,55,Travel_Rarely,Research & Development,1,3,Medical,1,188,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7,188,3,3,,,,,
188,189,4.0,4.0,3.0,41,Non-Travel,Research & Development,3,2,Life Sciences,1,189,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10,189,2,3,,,,,
189,190,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,22,3,Medical,1,190,Female,1,Sales Representative,Married,29660,9.0,Y,18,8,0,15.0,2,11,6,9,190,2,3,,,,,
190,191,2.0,3.0,3.0,40,Travel_Rarely,Research & Development,15,3,Life Sciences,1,191,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13,191,3,3,,,,,
191,192,3.0,3.0,3.0,39,Travel_Frequently,Research & Development,12,1,Medical,1,192,Male,1,Research Scientist,Married,99910,1.0,Y,16,8,1,8.0,3,8,0,7,192,3,3,,,,,
192,193,2.0,4.0,4.0,31,Travel_Rarely,Research & Development,1,4,Life Sciences,1,193,Male,3,Research Director,Single,61420,4.0,Y,13,8,2,10.0,2,6,0,5,193,2,3,,,,,
193,194,4.0,1.0,2.0,42,Travel_Rarely,Research & Development,5,3,Medical,1,194,Male,3,Sales Executive,Married,53900,1.0,Y,14,8,0,10.0,3,10,5,8,194,3,3,,,,,
194,195,4.0,2.0,4.0,45,Travel_Rarely,Research & Development,2,1,Medical,1,195,Female,4,Sales Executive,Married,44040,0.0,Y,23,8,0,9.0,2,8,3,7,195,3,4,,,,,
195,196,,3.0,2.0,26,Travel_Frequently,Research & Development,2,1,Life Sciences,1,196,Female,2,Laboratory Technician,Divorced,59930,0.0,Y,12,8,0,8.0,3,7,1,0,196,3,3,196.0,Yes,04/09/2016,Resignation,Salary
196,197,4.0,4.0,4.0,29,Travel_Rarely,Research & Development,5,3,Medical,1,197,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2,197,2,3,,,,,
197,198,1.0,3.0,3.0,33,Travel_Rarely,Research & Development,16,3,Medical,1,198,Female,1,Laboratory Technician,Divorced,20900,4.0,Y,16,8,0,10.0,2,6,0,5,198,3,3,,,,,
198,199,3.0,4.0,2.0,31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,199,Female,1,Sales Executive,Divorced,29090,9.0,Y,14,8,2,10.0,2,5,0,1,199,3,3,,,,,
199,200,2.0,2.0,3.0,18,Travel_Frequently,Research & Development,2,3,Technical Degree,1,200,Male,1,Sales Executive,Single,34680,1.0,Y,18,8,2,0.0,4,0,0,0,200,4,3,200.0,Yes,25/01/2016,Resignation,Salary
200,201,3.0,1.0,3.0,40,Non-Travel,Research & Development,1,4,Technical Degree,1,201,Female,2,Laboratory Technician,Divorced,30680,3.0,Y,19,8,0,20.0,3,1,0,1,201,2,3,,,,,
201,202,1.0,3.0,3.0,41,Non-Travel,Research & Development,23,3,Life Sciences,1,202,Male,2,Manufacturing Director,Single,26700,2.0,Y,15,8,2,10.0,2,8,0,7,202,2,3,,,,,
202,203,1.0,3.0,3.0,26,Travel_Rarely,Research & Development,9,4,Medical,1,203,Male,3,Healthcare Representative,Divorced,26930,5.0,Y,17,8,3,8.0,3,0,0,0,203,2,3,,,,,
203,204,1.0,3.0,3.0,35,Travel_Rarely,Research & Development,16,4,Medical,1,204,Male,2,Human Resources,Single,95260,1.0,Y,15,8,0,5.0,2,5,0,3,204,2,3,,,,,
204,205,4.0,4.0,3.0,34,Travel_Rarely,Research & Development,26,3,Medical,1,205,Male,1,Laboratory Technician,Single,52370,1.0,Y,19,8,1,10.0,3,10,5,7,205,2,3,,,,,
205,206,3.0,4.0,1.0,26,Travel_Rarely,Sales,1,3,Marketing,1,206,Female,2,Manufacturing Director,Single,24260,1.0,Y,22,8,0,1.0,3,1,0,0,206,1,4,206.0,Yes,10/01/2016,Resignation,Salary
206,207,2.0,4.0,4.0,37,Travel_Rarely,Research & Development,8,1,Life Sciences,1,207,Male,1,Sales Executive,Single,41930,4.0,Y,16,8,1,12.0,5,6,1,2,207,3,3,,,,,
207,208,1.0,3.0,2.0,46,Travel_Frequently,Research & Development,4,1,Medical,1,208,Male,5,Human Resources,Married,29110,5.0,Y,13,8,0,28.0,3,2,1,2,208,3,3,,,,,
208,209,2.0,1.0,3.0,41,Travel_Rarely,Research & Development,24,1,Life Sciences,1,209,Male,1,Research Director,Married,26610,7.0,Y,14,8,1,22.0,2,18,11,8,209,3,3,,,,,
209,210,1.0,2.0,3.0,37,Non-Travel,Research & Development,7,2,Medical,1,210,Male,1,Sales Executive,Divorced,20280,1.0,Y,16,8,1,9.0,3,9,7,7,210,3,3,,,,,
210,211,4.0,1.0,3.0,52,Travel_Rarely,Sales,2,1,Medical,1,211,Male,1,Laboratory Technician,Divorced,99800,,Y,11,8,1,18.0,2,10,6,9,211,3,3,,,,,
211,212,4.0,3.0,3.0,32,Non-Travel,Research & Development,7,2,Life Sciences,1,212,Female,2,Research Director,Married,32980,8.0,Y,22,8,0,6.0,4,4,1,2,212,2,4,212.0,Yes,01/06/2016,Resignation,Salary
212,213,4.0,4.0,3.0,24,Travel_Frequently,Sales,22,3,Life Sciences,1,213,Female,1,Healthcare Representative,Married,29350,0.0,Y,14,8,2,3.0,5,2,2,1,213,2,3,,,,,
213,214,3.0,3.0,3.0,38,Travel_Rarely,Research & Development,5,3,Life Sciences,1,214,Female,1,Research Scientist,Married,154270,3.0,Y,16,8,1,18.0,2,1,0,0,214,3,3,,,,,
214,215,2.0,2.0,2.0,37,Travel_Rarely,Research & Development,1,4,Technical Degree,1,215,Female,5,Research Scientist,Married,39440,6.0,Y,11,8,2,8.0,3,6,4,3,215,3,3,,,,,
215,216,4.0,3.0,3.0,49,Travel_Rarely,Sales,21,1,Life Sciences,1,216,Male,1,Sales Executive,Divorced,40110,1.0,Y,18,8,2,31.0,2,31,0,9,216,1,3,,,,,
216,217,2.0,4.0,3.0,24,Travel_Rarely,Sales,1,3,Marketing,1,217,Female,1,Sales Executive,Married,34070,1.0,Y,15,8,2,6.0,2,6,1,4,217,2,3,,,,,
217,218,1.0,2.0,4.0,26,Travel_Rarely,Research & Development,19,4,Technical Degree,1,218,Female,4,Sales Executive,Married,119940,1.0,Y,14,8,1,6.0,6,5,1,4,218,3,3,,,,,
218,219,4.0,2.0,3.0,24,Travel_Rarely,Sales,7,3,Medical,1,219,Female,1,Laboratory Technician,Married,12320,1.0,Y,12,8,0,1.0,4,1,0,0,219,1,3,,,,,
219,220,1.0,2.0,3.0,50,Travel_Frequently,Sales,2,2,Marketing,1,220,Male,1,Sales Executive,Married,29600,1.0,Y,14,8,3,32.0,2,32,10,7,220,3,3,,,,,
220,221,2.0,3.0,3.0,25,Travel_Rarely,Research & Development,2,3,Life Sciences,1,221,Male,1,Research Scientist,Married,190940,1.0,Y,16,8,0,7.0,3,7,0,6,221,2,3,,,,,
221,222,1.0,3.0,3.0,24,Travel_Frequently,Research & Development,2,3,Medical,1,222,Male,2,Research Scientist,Married,39190,1.0,Y,21,8,0,6.0,3,6,1,2,222,3,4,222.0,Yes,22/06/2016,Fired,
222,223,2.0,1.0,4.0,30,Travel_Frequently,Research & Development,9,3,Other,1,223,Male,2,Healthcare Representative,Married,68250,1.0,Y,14,8,0,1.0,2,1,0,0,223,3,3,223.0,Yes,28/10/2016,Fired,
223,224,2.0,4.0,3.0,34,Travel_Rarely,Sales,6,2,Life Sciences,1,224,Male,4,Research Director,Married,102480,1.0,Y,12,8,1,6.0,4,6,1,3,224,3,3,,,,,
224,225,2.0,1.0,1.0,31,Travel_Rarely,Research & Development,9,1,Medical,1,225,Female,1,Sales Representative,Divorced,189470,2.0,Y,12,8,2,9.0,2,3,1,2,225,2,3,225.0,Yes,23/06/2016,Resignation,Salary
225,226,1.0,4.0,3.0,35,Travel_Rarely,Research & Development,2,3,Life Sciences,1,226,Female,5,Sales Executive,Single,24960,4.0,Y,17,8,3,9.0,3,3,0,2,226,3,3,,,,,
226,227,1.0,4.0,4.0,31,Travel_Rarely,Sales,1,3,Marketing,1,227,Female,2,Sales Executive,Divorced,64650,4.0,Y,17,8,0,13.0,3,7,5,7,227,3,3,,,,,
227,228,1.0,3.0,2.0,27,Travel_Rarely,Sales,22,4,Medical,1,228,Male,1,Sales Representative,Divorced,22060,0.0,Y,14,8,1,6.0,4,5,0,3,228,3,3,,,,,
228,229,4.0,3.0,2.0,37,Travel_Rarely,Sales,9,4,Marketing,1,229,Female,2,Laboratory Technician,Married,20860,4.0,Y,14,8,0,17.0,3,3,1,0,229,3,3,,,,,
229,230,4.0,2.0,4.0,20,Travel_Rarely,Research & Development,17,4,Medical,1,230,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0,230,1,3,,,,,
230,231,3.0,4.0,3.0,42,Travel_Rarely,Research & Development,28,4,Life Sciences,1,231,Female,2,Manufacturing Director,Married,26450,1.0,Y,15,8,0,10.0,5,10,2,2,231,3,3,,,,,
231,232,2.0,4.0,2.0,43,Travel_Rarely,Research & Development,10,5,Technical Degree,1,232,Female,2,Sales Executive,Divorced,26830,4.0,Y,11,8,0,21.0,3,1,0,0,232,3,3,,,,,
232,233,3.0,1.0,2.0,38,Travel_Rarely,Human Resources,2,4,Medical,1,233,Male,1,Human Resources,Single,20140,3.0,Y,17,8,1,8.0,5,0,0,0,233,4,3,,,,,
233,234,4.0,3.0,3.0,43,Travel_Frequently,Sales,4,3,Medical,1,234,Female,2,Healthcare Representative,Divorced,34190,3.0,Y,11,8,1,10.0,5,8,4,7,234,3,3,,,,,
234,235,4.0,1.0,1.0,48,Travel_Rarely,Research & Development,8,1,Medical,1,235,Male,2,Laboratory Technician,Married,53760,7.0,Y,13,8,1,21.0,3,3,0,2,235,4,3,,,,,
235,236,1.0,3.0,4.0,44,Travel_Rarely,Sales,29,4,Marketing,1,236,Male,2,Sales Executive,Single,19510,4.0,Y,22,8,3,10.0,4,2,0,2,236,4,4,,,,,
236,237,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,13,4,Life Sciences,1,237,Female,1,Laboratory Technician,Divorced,23410,1.0,Y,20,8,2,8.0,3,8,0,6,237,2,4,,,,,
237,238,3.0,1.0,3.0,27,Travel_Rarely,Sales,27,3,Life Sciences,1,238,Male,2,Research Scientist,Divorced,22930,0.0,Y,18,8,0,5.0,0,4,0,2,238,3,3,238.0,Yes,30/05/2016,Resignation,Others
238,239,3.0,3.0,3.0,21,Travel_Rarely,Sales,16,2,Life Sciences,1,239,Male,3,Sales Executive,Single,87260,1.0,Y,11,8,1,3.0,2,3,1,2,239,1,3,,,,,
239,240,4.0,4.0,4.0,44,Travel_Rarely,Research & Development,2,2,Life Sciences,1,240,Male,1,Laboratory Technician,Married,40110,4.0,Y,14,8,1,26.0,2,2,0,1,240,3,3,,,,,
240,241,1.0,3.0,3.0,22,Travel_Rarely,Research & Development,2,2,Medical,1,241,Female,2,Laboratory Technician,Married,195450,0.0,Y,14,8,0,3.0,3,2,2,2,241,2,3,,,,,
241,242,3.0,3.0,3.0,33,Travel_Rarely,Sales,13,4,Marketing,1,242,Female,2,Manufacturing Director,Divorced,45680,0.0,Y,18,8,1,6.0,2,5,1,2,242,3,3,,,,,
242,243,1.0,4.0,2.0,32,Travel_Rarely,Research & Development,1,1,Life Sciences,1,243,Female,1,Healthcare Representative,Married,30220,1.0,Y,16,8,1,6.0,3,6,0,5,243,3,3,,,,,
243,244,3.0,3.0,3.0,30,Travel_Frequently,Research & Development,4,5,Technical Degree,1,244,Male,3,Manager,Divorced,57720,1.0,Y,17,8,0,1.0,3,1,0,0,244,3,3,,,,,
244,245,4.0,1.0,4.0,53,Travel_Rarely,Research & Development,24,3,Other,1,245,Female,3,Manager,Single,22690,7.0,Y,11,8,1,18.0,2,14,8,10,245,2,3,,,,,
245,246,2.0,4.0,2.0,34,Travel_Rarely,Research & Development,1,5,Medical,1,246,Male,1,Research Scientist,Married,53810,1.0,Y,12,8,0,10.0,0,10,8,8,246,3,3,,,,,
246,247,1.0,1.0,3.0,45,Travel_Frequently,Research & Development,19,4,Life Sciences,1,247,Male,3,Research Director,Married,34410,2.0,Y,13,8,1,5.0,5,1,0,0,247,3,3,247.0,Yes,14/07/2016,Resignation,Others
247,248,3.0,4.0,3.0,26,Travel_Rarely,Research & Development,7,2,Life Sciences,1,248,Male,1,Manufacturing Director,Married,54540,1.0,Y,13,8,1,3.0,5,3,0,2,248,4,3,,,,,
248,249,3.0,3.0,3.0,37,Travel_Rarely,Research & Development,4,3,Medical,1,249,Male,1,Manager,Married,98840,1.0,Y,14,8,0,10.0,3,10,7,8,249,2,3,,,,,
249,250,2.0,3.0,2.0,29,Travel_Rarely,Research & Development,2,3,Life Sciences,1,250,Female,1,Healthcare Representative,Married,41570,1.0,Y,17,8,3,6.0,2,6,1,2,250,3,3,,,,,
250,251,2.0,4.0,3.0,35,Travel_Rarely,Research & Development,10,5,Medical,1,251,Female,4,Laboratory Technician,Single,134580,1.0,Y,11,8,0,17.0,3,17,11,8,251,3,3,,,,,
251,252,3.0,4.0,1.0,33,Travel_Frequently,Research & Development,8,3,Technical Degree,1,252,Male,2,Laboratory Technician,Divorced,90690,3.0,Y,25,8,1,15.0,3,13,4,7,252,3,4,,,,,
252,253,3.0,2.0,4.0,54,Travel_Rarely,Research & Development,5,2,Life Sciences,1,253,Female,2,Sales Executive,Married,40140,2.0,Y,19,8,1,16.0,4,9,7,1,253,2,3,,,,,
253,254,2.0,2.0,3.0,36,Travel_Rarely,Research & Development,8,3,Life Sciences,1,254,Male,2,Research Scientist,Divorced,59150,2.0,Y,13,8,1,13.0,3,3,0,2,254,2,3,,,,,
254,255,1.0,4.0,3.0,27,Travel_Rarely,Sales,9,3,Marketing,1,255,Male,5,Research Director,Single,59930,0.0,Y,14,8,1,5.0,3,4,1,1,255,1,3,,,,,
255,256,4.0,3.0,3.0,20,Travel_Rarely,Research & Development,1,3,Life Sciences,1,256,Male,5,Sales Representative,Single,61620,1.0,Y,12,8,3,1.0,2,1,1,1,256,2,3,256.0,Yes,17/08/2016,Resignation,Salary
256,257,1.0,1.0,3.0,33,Travel_Frequently,Research & Development,15,4,Medical,1,257,Female,1,Laboratory Technician,Single,24060,1.0,Y,11,8,0,10.0,3,10,9,7,257,3,3,257.0,Yes,28/01/2016,Resignation,Others
257,258,3.0,3.0,3.0,35,Non-Travel,Research & Development,2,1,Medical,1,258,Male,1,Research Scientist,Married,187400,1.0,Y,19,8,1,1.0,2,1,0,0,258,4,3,,,,,
258,259,1.0,1.0,4.0,23,Travel_Rarely,Research & Development,2,3,Life Sciences,1,259,Male,1,Healthcare Representative,Married,76370,2.0,Y,11,8,1,5.0,3,3,0,2,259,3,3,,,,,
259,260,4.0,2.0,3.0,25,Travel_Rarely,Research & Development,11,3,Medical,1,260,Male,2,Manufacturing Director,Married,100960,0.0,Y,11,8,1,4.0,3,3,1,2,260,3,3,,,,,
260,261,4.0,4.0,3.0,38,Travel_Rarely,Research & Development,16,3,Life Sciences,1,261,Male,5,Research Scientist,Single,147560,0.0,Y,20,8,1,8.0,3,7,0,5,261,2,4,,,,,
261,262,2.0,4.0,3.0,29,Travel_Frequently,Sales,2,4,Life Sciences,1,262,Male,4,Healthcare Representative,Divorced,64990,1.0,Y,18,8,3,10.0,3,10,2,8,262,2,3,,,,,
