,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
209,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Divorced,3,3,1.0,2.0,3.0,1,Worked,Worked
210,Travel_Rarely,Research & Development,0,Life Sciences,Male,0,Sales Executive,Married,3,3,4.0,1.0,3.0,0,Worked,Worked
211,Non-Travel,Research & Development,2,Life Sciences,Female,2,Research Director,Married,2,4,4.0,3.0,3.0,0,Salary,Resignation
212,Travel_Frequently,Sales,3,Life Sciences,Female,1,Healthcare Representative,Married,2,3,4.0,4.0,3.0,2,Worked,Worked
213,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Research Scientist,Married,3,3,3.0,3.0,3.0,1,Worked,Worked
214,Travel_Rarely,Research & Development,4,Technical Degree,Female,5,Research Scientist,Married,3,3,2.0,2.0,2.0,2,Worked,Worked
215,Travel_Rarely,Sales,1,Life Sciences,Male,1,Sales Executive,Divorced,1,3,4.0,3.0,3.0,2,Worked,Worked
216,Travel_Rarely,Sales,3,Marketing,Female,1,Sales Executive,Married,2,3,2.0,4.0,3.0,2,Worked,Worked
217,Travel_Rarely,Research & Development,4,Technical Degree,Female,4,Sales Executive,Married,3,3,1.0,2.0,4.0,1,Worked,Worked
218,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,1,3,4.0,2.0,3.0,0,Worked,Worked
219,Travel_Frequently,Sales,2,Marketing,Male,1,Sales Executive,Married,3,3,1.0,2.0,3.0,3,Worked,Worked
220,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,Married,2,3,2.0,3.0,3.0,0,Worked,Worked
221,Travel_Frequently,Research & Development,3,Medical,Male,2,Research Scientist,Married,3,4,1.0,3.0,3.0,0,Worked,Fired
222,Travel_Frequently,Research & Development,3,Other,Male,2,Healthcare Representative,Married,3,3,2.0,1.0,4.0,0,Worked,Fired
223,Travel_Rarely,Sales,2,Life Sciences,Male,4,Research Director,Married,3,3,2.0,4.0,3.0,1,Worked,Worked
224,Travel_Rarely,Research & Development,1,Medical,Female,1,Sales Representative,Divorced,2,3,2.0,1.0,1.0,2,Salary,Resignation
225,Travel_Rarely,Research & Development,3,Life Sciences,Female,5,Sales Executive,Single,3,3,1.0,4.0,3.0,3,Worked,Worked
226,Travel_Rarely,Sales,3,Marketing,Female,2,Sales Executive,Divorced,3,3,1.0,4.0,4.0,0,Worked,Worked
227,Travel_Rarely,Sales,4,Medical,Male,1,Sales Representative,Divorced,3,3,1.0,3.0,2.0,1,Worked,Worked
228,Travel_Rarely,Sales,4,Marketing,Female,2,Laboratory Technician,Married,3,3,4.0,3.0,2.0,0,Worked,Worked
229,Travel_Rarely,Research & Development,4,Medical,Female,1,Sales Representative,Single,1,3,4.0,2.0,4.0,2,Worked,Worked
230,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,3,3,3.0,4.0,3.0,0,Worked,Worked
231,Travel_Rarely,Research & Development,5,Technical Degree,Female,2,Sales Executive,Divorced,3,3,2.0,4.0,2.0,0,Worked,Worked
232,Travel_Rarely,Human Resources,4,Medical,Male,1,Human Resources,Single,4,3,3.0,1.0,2.0,1,Worked,Worked
233,Travel_Frequently,Sales,3,Medical,Female,2,Healthcare Representative,Divorced,3,3,4.0,3.0,3.0,1,Worked,Worked
234,Travel_Rarely,Research & Development,1,Medical,Male,2,Laboratory Technician,Married,4,3,4.0,1.0,1.0,1,Worked,Worked
235,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,Single,4,4,1.0,3.0,4.0,3,Worked,Worked
236,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,Divorced,2,4,3.0,3.0,3.0,2,Worked,Worked
237,Travel_Rarely,Sales,3,Life Sciences,Male,2,Research Scientist,Divorced,3,3,3.0,1.0,3.0,0,Others,Resignation
238,Travel_Rarely,Sales,2,Life Sciences,Male,3,Sales Executive,Single,1,3,3.0,3.0,3.0,1,Worked,Worked
239,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Laboratory Technician,Married,3,3,4.0,4.0,4.0,1,Worked,Worked
240,Travel_Rarely,Research & Development,2,Medical,Female,2,Laboratory Technician,Married,2,3,1.0,3.0,3.0,0,Worked,Worked
241,Travel_Rarely,Sales,4,Marketing,Female,2,Manufacturing Director,Divorced,3,3,3.0,3.0,3.0,1,Worked,Worked
242,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Healthcare Representative,Married,3,3,1.0,4.0,2.0,1,Worked,Worked
243,Travel_Frequently,Research & Development,5,Technical Degree,Male,3,Manager,Divorced,3,3,3.0,3.0,3.0,0,Worked,Worked
244,Travel_Rarely,Research & Development,3,Other,Female,3,Manager,Single,2,3,4.0,1.0,4.0,1,Worked,Worked
245,Travel_Rarely,Research & Development,5,Medical,Male,1,Research Scientist,Married,3,3,2.0,4.0,2.0,0,Worked,Worked
246,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Research Director,Married,3,3,1.0,1.0,3.0,1,Others,Resignation
247,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Manufacturing Director,Married,4,3,3.0,4.0,3.0,1,Worked,Worked
248,Travel_Rarely,Research & Development,3,Medical,Male,1,Manager,Married,2,3,3.0,3.0,3.0,0,Worked,Worked
249,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Healthcare Representative,Married,3,3,2.0,3.0,2.0,3,Worked,Worked
250,Travel_Rarely,Research & Development,5,Medical,Female,4,Laboratory Technician,Single,3,3,2.0,4.0,3.0,0,Worked,Worked
251,Travel_Frequently,Research & Development,3,Technical Degree,Male,2,Laboratory Technician,Divorced,3,4,3.0,4.0,1.0,1,Worked,Worked
252,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,2,3,3.0,2.0,4.0,1,Worked,Worked
253,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,2,3,2.0,2.0,3.0,1,Worked,Worked
254,Travel_Rarely,Sales,3,Marketing,Male,5,Research Director,Single,1,3,1.0,4.0,3.0,1,Worked,Worked
255,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Sales Representative,Single,2,3,4.0,3.0,3.0,3,Salary,Resignation
256,Travel_Frequently,Research & Development,4,Medical,Female,1,Laboratory Technician,Single,3,3,1.0,1.0,3.0,0,Others,Resignation
257,Non-Travel,Research & Development,1,Medical,Male,1,Research Scientist,Married,4,3,3.0,3.0,3.0,1,Worked,Worked
258,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Healthcare Representative,Married,3,3,1.0,1.0,4.0,1,Worked,Worked
259,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,Married,3,3,4.0,2.0,3.0,1,Worked,Worked
260,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Scientist,Single,2,4,4.0,4.0,3.0,1,Worked,Worked
261,Travel_Frequently,Sales,4,Life Sciences,Male,4,Healthcare Representative,Divorced,2,3,2.0,4.0,3.0,3,Worked,Worked
262,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Sales Executive,Married,4,3,2.0,2.0,3.0,0,Worked,Worked
263,Travel_Frequently,Sales,3,Technical Degree,Male,5,Laboratory Technician,Divorced,3,3,4.0,4.0,3.0,0,Worked,Worked
264,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Manager,Single,4,3,4.0,4.0,3.0,0,Worked,Worked
265,Travel_Rarely,Sales,3,Medical,Male,1,Laboratory Technician,Married,4,3,4.0,3.0,3.0,1,Worked,Worked
266,Travel_Rarely,Research & Development,1,Medical,Male,1,Healthcare Representative,Single,3,4,4.0,2.0,4.0,1,Worked,Worked
267,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Healthcare Representative,Single,1,3,1.0,3.0,3.0,0,Others,Resignation
268,Travel_Rarely,Research & Development,5,Medical,Female,1,Sales Representative,Single,3,3,4.0,3.0,3.0,2,Worked,Worked
269,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Scientist,Single,1,3,4.0,4.0,2.0,0,Worked,Worked
270,Travel_Frequently,Research & Development,2,Medical,Male,4,Sales Representative,Married,2,3,2.0,3.0,3.0,1,Others,Resignation
271,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,2,3,2.0,4.0,2.0,1,Worked,Worked
272,Travel_Rarely,Research & Development,3,Medical,Male,5,Research Scientist,Married,2,4,3.0,1.0,3.0,1,Worked,Worked
273,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,Single,3,3,3.0,4.0,3.0,0,Worked,Worked
274,Travel_Rarely,Research & Development,3,Medical,Female,5,Sales Executive,Single,3,3,4.0,1.0,3.0,0,Worked,Worked
275,Travel_Frequently,Research & Development,4,Medical,Female,3,Human Resources,Married,3,3,4.0,1.0,3.0,0,Worked,Worked
276,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Married,3,3,3.0,3.0,3.0,1,Worked,Worked
277,Travel_Rarely,Sales,3,Medical,Male,1,Sales Executive,Divorced,3,4,2.0,4.0,2.0,3,Worked,Worked
278,Travel_Rarely,Research & Development,2,Life Sciences,Female,5,Laboratory Technician,Single,4,4,1.0,1.0,3.0,0,Worked,Worked
279,Travel_Frequently,Research & Development,1,Life Sciences,Male,2,Manufacturing Director,Divorced,2,3,4.0,1.0,2.0,0,Worked,Worked
280,Travel_Rarely,Research & Development,3,Medical,Male,1,Manufacturing Director,Married,3,3,4.0,3.0,3.0,0,Worked,Worked
281,Travel_Rarely,Sales,3,Life Sciences,Male,2,Research Scientist,Married,4,4,4.0,2.0,3.0,1,Worked,Worked
282,Travel_Rarely,Sales,4,Life Sciences,Male,3,Research Scientist,Single,2,3,1.0,2.0,3.0,3,Salary,Resignation
283,Non-Travel,Research & Development,4,Technical Degree,Female,2,Research Scientist,Married,3,3,1.0,1.0,3.0,1,Worked,Worked
284,Travel_Rarely,Research & Development,3,Medical,Female,3,Manager,Single,3,3,3.0,3.0,4.0,1,Worked,Worked
285,Non-Travel,Research & Development,2,Life Sciences,Male,1,Research Scientist,Single,2,3,1.0,3.0,3.0,0,Worked,Worked
286,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Research Scientist,Divorced,2,4,4.0,3.0,2.0,1,Worked,Worked
287,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Divorced,3,3,3.0,4.0,2.0,1,Worked,Worked
288,Travel_Rarely,Research & Development,2,Medical,Female,1,Sales Executive,Single,3,3,3.0,3.0,3.0,3,Worked,Worked
289,Travel_Frequently,Research & Development,1,Life Sciences,Female,1,Sales Executive,Divorced,3,4,3.0,3.0,3.0,3,Others,Resignation
290,Travel_Frequently,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Married,3,3,4.0,4.0,3.0,2,Worked,Worked
291,Travel_Rarely,Research & Development,5,Technical Degree,Male,2,Healthcare Representative,Single,4,3,2.0,3.0,3.0,2,Worked,Worked
292,Travel_Rarely,Sales,3,Marketing,Male,5,Sales Executive,Married,3,3,2.0,1.0,4.0,1,Worked,Worked
293,Travel_Rarely,Sales,4,Marketing,Female,4,Healthcare Representative,Married,2,3,3.0,2.0,1.0,3,Worked,Worked
294,Travel_Rarely,Research & Development,4,Medical,Male,1,Manager,Married,3,3,3.0,4.0,2.0,0,Worked,Worked
295,Travel_Rarely,Sales,3,Marketing,Male,2,Research Scientist,Single,3,3,4.0,4.0,2.0,0,Worked,Worked
296,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Laboratory Technician,Single,3,3,4.0,1.0,1.0,0,Worked,Worked
297,Travel_Rarely,Sales,3,Marketing,Female,2,Manager,Divorced,2,3,4.0,2.0,3.0,1,Worked,Worked
298,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Laboratory Technician,Single,3,3,4.0,4.0,3.0,0,Worked,Worked
299,Non-Travel,Research & Development,1,Medical,Male,1,Healthcare Representative,Divorced,3,3,4.0,1.0,4.0,2,Worked,Worked
300,Travel_Frequently,Sales,4,Life Sciences,Male,2,Sales Executive,Married,1,3,3.0,4.0,3.0,0,Worked,Worked
301,Travel_Rarely,Sales,3,Medical,Male,4,Laboratory Technician,Married,3,3,4.0,3.0,1.0,2,Worked,Worked
302,Travel_Rarely,Research & Development,3,Medical,Female,3,Laboratory Technician,Divorced,2,3,2.0,1.0,3.0,1,Worked,Worked
303,Travel_Rarely,Sales,5,Technical Degree,Male,3,Manager,Married,3,3,3.0,1.0,4.0,1,Worked,Worked
304,Travel_Rarely,Research & Development,2,Medical,Male,3,Laboratory Technician,Single,3,3,4.0,4.0,2.0,3,Worked,Fired
305,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,3,3,3.0,4.0,2.0,0,Worked,Worked
306,Travel_Rarely,Sales,3,Life Sciences,Male,3,Healthcare Representative,Single,3,3,2.0,3.0,3.0,0,Worked,Worked
307,Travel_Rarely,Research & Development,1,Life Sciences,Female,2,Research Scientist,Single,1,3,1.0,3.0,3.0,1,Worked,Worked
308,Travel_Rarely,Research & Development,0,Life Sciences,Male,0,Sales Executive,Married,3,3,2.0,3.0,3.0,0,Salary,Resignation
309,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Scientist,Single,3,3,4.0,4.0,3.0,0,Worked,Worked
310,Travel_Rarely,Human Resources,3,Human Resources,Male,4,Laboratory Technician,Married,3,3,4.0,1.0,3.0,0,Salary,Resignation
311,Non-Travel,Research & Development,2,Life Sciences,Male,5,Sales Executive,Single,1,3,1.0,1.0,3.0,1,Worked,Worked
312,Non-Travel,Research & Development,4,Life Sciences,Male,5,Sales Executive,Married,3,3,4.0,4.0,3.0,2,Worked,Worked
313,Travel_Frequently,Research & Development,2,Life Sciences,Male,1,Manufacturing Director,Divorced,3,3,1.0,4.0,3.0,1,Worked,Worked
314,Travel_Rarely,Research & Development,2,Medical,Male,3,Manufacturing Director,Married,3,3,2.0,3.0,2.0,3,Worked,Worked
315,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,Single,3,3,4.0,1.0,2.0,1,Others,Resignation
316,Travel_Rarely,Research & Development,4,Technical Degree,Male,2,Manufacturing Director,Single,3,3,2.0,4.0,3.0,0,Worked,Worked
317,Travel_Rarely,Research & Development,4,Medical,Female,2,Laboratory Technician,Divorced,3,3,4.0,1.0,3.0,1,Worked,Worked
318,Travel_Frequently,Research & Development,2,Life Sciences,Female,4,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Worked,Worked
319,Travel_Rarely,Sales,4,Technical Degree,Male,2,Manufacturing Director,Divorced,3,3,4.0,1.0,2.0,0,Worked,Worked
320,Travel_Frequently,Sales,4,Life Sciences,Female,2,Research Scientist,Single,3,3,1.0,1.0,3.0,1,Worked,Worked
321,Travel_Rarely,Sales,3,Marketing,Male,1,Sales Representative,Single,3,3,3.0,1.0,3.0,0,Worked,Worked
322,Travel_Rarely,Research & Development,4,Medical,Male,3,Manager,Married,2,3,1.0,4.0,2.0,0,Worked,Worked
323,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,Married,3,3,4.0,3.0,3.0,1,Worked,Worked
324,Travel_Frequently,Research & Development,4,Medical,Male,2,Manufacturing Director,Married,4,3,3.0,2.0,3.0,1,Worked,Worked
325,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Healthcare Representative,Married,3,4,3.0,1.0,3.0,2,Worked,Worked
326,Travel_Frequently,Research & Development,4,Medical,Male,1,Manufacturing Director,Divorced,4,3,2.0,4.0,2.0,1,Worked,Worked
327,Travel_Rarely,Sales,3,Medical,Female,4,Manufacturing Director,Married,2,3,3.0,1.0,3.0,1,Stress,Resignation
328,Non-Travel,Sales,5,Marketing,Female,1,Manufacturing Director,Divorced,3,3,3.0,2.0,3.0,1,Worked,Worked
329,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manufacturing Director,Married,2,3,4.0,3.0,3.0,1,Worked,Worked
330,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Married,1,3,3.0,3.0,3.0,1,Worked,Worked
331,Travel_Rarely,Sales,4,Marketing,Female,4,Research Scientist,Married,4,3,2.0,1.0,3.0,2,Salary,Resignation
332,Travel_Rarely,Research & Development,4,Life Sciences,Male,4,Manufacturing Director,Married,3,3,3.0,3.0,4.0,1,Worked,Worked
333,Travel_Rarely,Research & Development,5,Life Sciences,Male,1,Human Resources,Single,2,3,1.0,1.0,3.0,2,Others,Resignation
334,Travel_Rarely,Research & Development,4,Other,Male,2,Manager,Married,4,3,3.0,4.0,2.0,0,Worked,Worked
335,Travel_Rarely,Sales,3,Medical,Female,2,Sales Executive,Married,3,4,3.0,2.0,3.0,0,Worked,Worked
336,Travel_Rarely,Research & Development,3,Other,Male,1,Research Scientist,Married,2,3,3.0,3.0,3.0,0,Worked,Worked
337,Travel_Rarely,Research & Development,3,Other,Female,2,Research Scientist,Single,3,3,4.0,2.0,3.0,0,Stress,Resignation
338,Travel_Rarely,Sales,4,Marketing,Female,1,Research Scientist,Single,4,3,4.0,3.0,3.0,3,Worked,Worked
339,Travel_Rarely,Sales,1,Marketing,Male,2,Laboratory Technician,Married,3,3,4.0,4.0,3.0,2,Worked,Worked
340,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Executive,Single,2,3,3.0,3.0,2.0,1,Salary,Resignation
341,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Married,3,3,3.0,2.0,3.0,1,Worked,Worked
342,Travel_Rarely,Research & Development,1,Medical,Male,2,Manufacturing Director,Married,2,3,3.0,3.0,3.0,0,Worked,Worked
343,Travel_Rarely,Research & Development,0,Life Sciences,Male,0,Sales Executive,Married,3,3,1.0,3.0,3.0,0,Worked,Worked
344,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Research Director,Single,3,3,3.0,4.0,2.0,0,Worked,Worked
345,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Director,Single,3,3,2.0,3.0,3.0,2,Worked,Worked
346,Travel_Rarely,Research & Development,2,Medical,Male,2,Sales Representative,Married,3,3,2.0,2.0,2.0,0,Worked,Worked
347,Travel_Frequently,Sales,3,Medical,Male,2,Research Scientist,Divorced,3,3,1.0,1.0,2.0,1,Worked,Worked
348,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Laboratory Technician,Single,3,3,3.0,4.0,3.0,1,Worked,Worked
349,Travel_Rarely,Sales,2,Life Sciences,Female,2,Healthcare Representative,Married,4,3,3.0,4.0,4.0,2,Others,Resignation
350,Travel_Rarely,Human Resources,3,Technical Degree,Male,4,Manufacturing Director,Single,4,3,3.0,4.0,2.0,0,Others,Resignation
351,Travel_Rarely,Research & Development,2,Medical,Male,2,Healthcare Representative,Married,2,3,2.0,1.0,3.0,0,Worked,Worked
352,Travel_Rarely,Sales,4,Medical,Male,2,Manager,Divorced,2,4,3.0,4.0,3.0,1,Worked,Worked
353,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Director,Single,3,3,3.0,3.0,4.0,1,Worked,Worked
354,Travel_Rarely,Sales,2,Technical Degree,Female,1,Sales Executive,Married,2,3,2.0,2.0,3.0,0,Worked,Worked
355,Travel_Rarely,Sales,5,Life Sciences,Male,4,Research Scientist,Married,3,3,3.0,4.0,1.0,0,Worked,Worked
356,Travel_Frequently,Research & Development,4,Other,Female,1,Sales Executive,Married,3,4,3.0,3.0,3.0,0,Salary,Resignation
357,Non-Travel,Sales,3,Technical Degree,Female,1,Sales Executive,Married,3,3,4.0,4.0,2.0,0,Worked,Worked
358,Travel_Rarely,Sales,3,Medical,Male,3,Research Scientist,Married,3,3,1.0,3.0,2.0,3,Worked,Worked
359,Travel_Rarely,Sales,5,Medical,Female,1,Sales Executive,Single,3,3,4.0,2.0,2.0,1,Worked,Worked
360,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,Single,4,3,1.0,1.0,2.0,3,Worked,Worked
361,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Laboratory Technician,Divorced,2,3,1.0,1.0,3.0,1,Worked,Worked
362,Travel_Rarely,Sales,4,Medical,Female,2,Manager,Single,2,4,3.0,1.0,2.0,1,Worked,Worked
363,Travel_Rarely,Sales,4,Marketing,Male,3,Manager,Married,3,3,2.0,4.0,2.0,0,Worked,Worked
364,Travel_Rarely,Research & Development,4,Medical,Female,4,Sales Executive,Divorced,3,4,2.0,4.0,2.0,0,Worked,Worked
365,Travel_Frequently,Research & Development,5,Medical,Male,5,Sales Representative,Divorced,3,3,2.0,4.0,2.0,1,Worked,Worked
366,Travel_Rarely,Sales,3,Marketing,Male,4,Sales Executive,Married,4,3,1.0,4.0,3.0,1,Worked,Worked
367,Travel_Rarely,Research & Development,5,Technical Degree,Male,2,Healthcare Representative,Divorced,3,3,4.0,1.0,3.0,3,Worked,Worked
368,Travel_Rarely,Sales,3,Marketing,Female,1,Human Resources,Married,1,3,3.0,3.0,2.0,0,Worked,Worked
369,Travel_Frequently,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Married,3,3,3.0,4.0,3.0,1,Worked,Worked
370,Travel_Rarely,Sales,2,Life Sciences,Female,4,Laboratory Technician,Divorced,3,3,4.0,3.0,3.0,0,Worked,Worked
371,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Healthcare Representative,Divorced,3,3,2.0,4.0,3.0,2,Worked,Worked
372,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Sales Representative,Married,2,3,4.0,4.0,1.0,0,Worked,Worked
373,Travel_Rarely,Research & Development,3,Medical,Female,1,Laboratory Technician,Married,3,3,1.0,4.0,2.0,1,Worked,Worked
374,Travel_Frequently,Sales,4,Life Sciences,Female,2,Laboratory Technician,Single,2,3,2.0,4.0,3.0,1,Worked,Worked
375,Travel_Rarely,Research & Development,3,Other,Male,2,Research Scientist,Married,2,4,1.0,1.0,3.0,0,Worked,Worked
376,Travel_Rarely,Sales,3,Life Sciences,Female,1,Laboratory Technician,Married,3,3,3.0,1.0,3.0,1,Worked,Worked
377,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Healthcare Representative,Married,2,3,4.0,3.0,3.0,1,Worked,Worked
378,Travel_Frequently,Sales,2,Marketing,Female,1,Laboratory Technician,Divorced,4,3,4.0,2.0,2.0,1,Worked,Fired
379,Non-Travel,Research & Development,3,Life Sciences,Male,1,Sales Executive,Divorced,3,3,4.0,4.0,3.0,0,Worked,Worked
380,Travel_Rarely,Sales,3,Marketing,Female,4,Research Scientist,Married,3,3,3.0,1.0,4.0,2,Worked,Worked
381,Travel_Rarely,Sales,3,Technical Degree,Female,2,Sales Representative,Married,3,3,3.0,1.0,3.0,1,Worked,Worked
382,Non-Travel,Research & Development,5,Technical Degree,Male,2,Healthcare Representative,Married,3,4,1.0,4.0,2.0,1,Worked,Worked
