,Unnamed: 0,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time
444,444,30,3,64340,5.0,14,10,3,8,7,7,8.0
445,445,38,4,100480,1.0,23,6,2,5,1,3,8.1
446,446,35,1,109380,6.0,14,12,2,10,0,8,7.32
447,447,39,1,23400,0.0,11,9,2,8,0,7,6.51
448,448,40,2,65450,4.0,15,22,2,1,0,0,9.47
449,449,47,7,69310,1.0,11,20,3,19,2,7,10.09
450,450,36,28,48980,4.0,13,12,3,7,0,7,6.81
451,451,31,28,25930,0.0,21,4,2,3,1,2,8.19
452,452,33,15,194360,1.0,19,10,4,10,6,0,7.94
453,453,29,3,27230,6.0,11,3,2,0,0,0,10.28
454,454,33,2,34790,3.0,12,5,3,3,0,2,7.52
455,455,45,26,27940,3.0,19,8,2,5,0,2,7.01
456,456,50,10,52490,9.0,21,32,2,5,1,3,7.39
457,457,33,1,21760,1.0,14,6,2,6,1,2,8.98
458,458,41,11,168720,2.0,15,21,2,18,0,11,7.91
459,459,27,20,34850,9.0,17,4,2,2,2,2,7.08
460,460,45,2,66440,1.0,12,9,3,9,0,8,8.7
461,461,47,18,55820,1.0,16,9,3,9,0,7,7.97
462,462,30,2,40000,4.0,12,7,5,5,0,1,10.5
463,463,50,1,134960,3.0,18,22,3,12,1,5,9.48
464,464,38,13,32100,0.0,17,3,5,2,0,2,7.71
465,465,46,28,190450,6.0,11,13,2,8,0,7,6.89
466,466,24,28,118490,1.0,16,5,3,4,3,2,6.59
467,467,35,24,20700,1.0,13,5,1,4,0,2,9.32
468,468,31,5,65020,1.0,12,4,3,4,0,3,6.3
469,469,18,5,32300,1.0,12,0,3,0,0,0,6.31
470,470,54,23,136030,8.0,13,22,2,10,0,8,6.6
471,471,35,6,119960,1.0,19,16,3,16,10,1,9.59
472,472,30,4,56050,0.0,12,9,0,8,1,7,10.12
473,473,20,2,63970,1.0,17,1,3,1,0,0,8.32
474,474,30,8,191440,0.0,11,4,3,3,1,2,7.61
475,475,26,1,175840,1.0,20,8,2,8,1,3,7.93
476,476,0,0,0,1.0,0,0,0,0,0,0,7.33
477,477,48,2,45540,2.0,11,19,3,2,2,2,7.98
478,478,48,3,54150,7.0,11,27,1,15,4,8,6.54
479,479,41,2,47410,6.0,16,8,3,2,2,1,6.89
480,480,39,2,21150,1.0,18,21,3,21,11,8,7.1
481,481,27,3,31610,0.0,13,4,0,3,2,2,7.3
482,482,35,24,57450,1.0,17,3,4,3,1,2,6.93
483,483,42,23,23730,6.0,14,21,3,1,0,0,8.03
484,484,50,27,33100,4.0,22,8,3,1,0,0,6.19
485,485,59,16,186650,3.0,12,30,3,5,4,3,10.1
486,486,37,15,44850,5.0,11,15,2,1,0,0,6.59
487,487,55,26,27890,3.0,13,17,2,8,6,7,8.63
488,488,41,19,58280,1.0,13,21,0,21,5,10,6.27
489,489,38,24,23260,8.0,14,19,3,1,0,0,8.38
490,490,26,21,135250,8.0,17,7,4,2,2,2,7.66
491,491,52,5,14200,1.0,13,33,2,32,6,9,6.01
492,492,44,16,80200,3.0,11,23,2,12,11,11,10.9
493,493,50,2,36880,0.0,11,19,3,18,0,13,6.44
494,494,36,2,54820,1.0,18,18,3,17,15,14,7.83
495,495,39,11,160150,1.0,11,21,3,21,2,8,10.82
496,496,33,9,12000,0.0,11,3,3,2,2,2,7.63
497,497,45,7,56610,3.0,12,26,2,9,1,1,7.4
498,498,32,15,69290,9.0,20,10,6,8,7,7,7.2
499,499,34,6,96130,0.0,12,16,5,15,0,9,7.06
500,500,59,5,56740,3.0,12,14,6,6,0,4,8.11
501,501,45,16,54840,1.0,20,6,6,6,0,4,6.67
502,502,53,8,120610,2.0,20,30,2,15,6,12,7.78
503,503,36,7,56600,7.0,12,9,3,1,0,0,6.08
504,504,26,2,48210,6.0,14,6,2,3,1,2,8.21
505,505,34,2,64100,1.0,13,1,5,1,0,0,9.22
506,506,28,10,52100,1.0,15,1,1,1,0,0,7.77
507,507,38,9,26950,3.0,14,8,4,2,2,2,7.59
508,508,50,5,118780,2.0,13,29,2,8,7,7,9.59
509,509,37,1,170680,3.0,23,8,6,4,0,1,7.26
510,510,40,2,24550,1.0,15,8,2,7,7,5,6.12
511,511,26,3,139640,1.0,11,5,1,5,1,3,7.71
512,512,46,2,49410,9.0,13,23,2,2,2,2,7.4
513,513,54,5,24780,6.0,11,13,0,9,7,0,7.57
514,514,56,1,52280,2.0,11,18,4,5,0,3,6.91
515,515,36,4,44780,0.0,18,15,3,14,7,8,6.61
516,516,55,2,75470,7.0,16,31,2,9,6,2,6.11
517,517,43,25,50550,5.0,22,18,2,1,0,0,7.92
518,518,20,8,34640,1.0,20,2,3,2,0,2,9.11
519,519,21,1,57750,1.0,18,1,2,1,1,0,6.62
520,520,46,12,89430,8.0,12,19,6,16,1,7,10.99
521,521,51,23,192720,9.0,20,18,2,10,2,7,8.72
522,522,28,19,52380,1.0,17,10,4,10,1,9,7.42
523,523,26,5,46820,1.0,11,6,3,5,1,3,7.52
524,524,30,8,183000,0.0,14,7,6,6,0,2,6.25
525,525,41,1,52570,1.0,14,10,2,10,0,8,7.88
526,526,38,5,63490,0.0,11,20,3,19,1,9,7.29
527,527,40,1,48690,4.0,12,14,2,11,11,1,7.92
528,528,27,11,99850,1.0,14,3,3,3,1,2,8.01
529,529,55,23,36970,3.0,13,23,1,3,1,2,6.73
530,530,28,1,74570,3.0,11,10,1,8,1,7,6.61
531,531,44,18,21190,9.0,15,24,3,20,3,6,6.19
532,532,33,23,39830,4.0,12,9,3,3,1,2,6.41
533,533,35,7,61180,0.0,21,9,3,8,4,7,9.81
534,534,33,1,62140,1.0,19,14,3,13,3,8,7.8
535,535,28,1,63470,1.0,15,4,2,4,2,2,6.67
536,536,34,29,115100,0.0,14,7,5,6,0,4,6.69
537,537,37,7,71430,2.0,21,8,6,1,0,0,10.58
538,538,25,25,82680,1.0,12,7,3,7,5,6,10.9
539,539,26,8,80950,1.0,15,1,3,1,0,0,7.81
540,540,33,8,29040,4.0,13,5,2,2,2,2,10.21
541,541,42,11,60320,0.0,14,23,2,22,13,7,6.78
542,542,28,7,29760,1.0,14,1,3,1,0,0,6.3
543,543,50,1,159920,3.0,14,5,3,0,0,0,10.46
544,544,33,9,46490,0.0,12,4,2,3,0,2,8.04
545,545,34,1,26960,3.0,23,6,3,0,0,0,7.12
546,546,48,2,23700,2.0,11,27,3,5,2,1,6.21
547,547,45,1,125040,1.0,12,15,2,15,4,12,6.02
548,548,52,1,59740,7.0,18,18,6,8,4,0,7.98
549,549,38,6,47360,0.0,11,9,3,8,2,7,10.7
550,550,29,8,52960,4.0,14,11,3,7,1,7,6.32
551,551,28,1,67810,0.0,15,10,2,9,1,7,6.9
552,552,46,6,21740,3.0,11,23,3,12,4,9,6.4
553,553,38,7,66530,7.0,20,10,2,1,0,0,7.39
554,554,43,5,96990,8.0,19,18,3,8,0,1,7.12
555,555,39,1,67550,7.0,14,21,2,18,11,5,7.2
556,556,40,1,22130,1.0,17,21,4,20,4,9,5.98
557,557,21,1,26100,1.0,11,2,3,2,2,2,10.52
558,558,39,6,28510,9.0,15,9,2,5,0,3,6.2
559,559,36,1,34520,2.0,13,18,4,11,0,9,7.2
560,560,31,7,52580,0.0,14,3,5,2,2,2,6.61
561,561,28,2,93550,0.0,11,6,4,5,0,4,7.48
562,562,35,9,104960,1.0,13,5,2,5,0,2,6.6
563,563,49,2,63800,6.0,23,22,1,9,2,3,7.17
564,564,34,9,26570,2.0,13,5,3,3,0,2,8.03
565,565,29,1,27160,0.0,18,8,2,7,1,1,7.1
566,566,42,21,22010,4.0,12,16,3,1,0,0,7.2
567,567,29,4,65400,1.0,22,10,2,10,1,2,10.9
568,568,38,1,38160,1.0,13,7,2,7,5,0,6.52
569,569,28,6,52530,1.0,15,3,2,3,0,2,10.68
570,570,18,2,109650,1.0,18,0,5,0,0,0,6.99
571,571,33,3,49360,0.0,14,6,2,5,0,3,8.98
572,572,41,4,25430,3.0,12,6,3,1,0,0,8.12
573,573,31,10,53040,1.0,17,2,3,2,2,2,7.13
574,574,0,0,0,1.0,0,0,0,0,0,0,8.0
575,575,27,6,42600,1.0,11,4,2,4,2,2,7.42
576,576,34,1,24760,1.0,19,6,2,6,1,3,7.09
577,577,35,6,31020,1.0,13,6,3,5,1,4,6.8
578,578,29,6,22440,1.0,12,11,5,11,3,10,6.79
579,579,40,2,75960,9.0,11,20,0,18,2,13,6.71
580,580,42,2,22850,0.0,16,22,3,21,13,14,8.02
581,581,42,1,30340,7.0,21,9,3,6,1,5,7.7
582,582,35,5,57150,6.0,24,10,0,8,1,7,7.06
583,583,24,7,25760,8.0,17,6,3,4,1,2,7.91
584,584,28,15,41970,1.0,13,1,3,1,0,0,10.29
585,585,26,1,143360,1.0,21,8,3,8,0,7,7.52
586,586,30,7,34480,1.0,11,10,3,10,1,4,7.69
587,587,40,26,194060,3.0,20,16,2,1,0,0,10.52
588,588,35,18,65380,2.0,16,15,3,7,6,4,6.9
589,589,34,6,43060,0.0,11,14,2,13,4,9,7.49
590,590,35,3,22580,1.0,11,2,2,2,2,2,7.99
591,591,43,5,45220,8.0,15,7,3,4,1,3,7.51
592,592,32,11,44870,1.0,11,1,5,1,0,0,6.59
593,593,56,3,44490,4.0,15,28,3,5,4,2,6.28
594,594,29,26,22180,1.0,24,10,1,10,0,8,7.47
595,595,19,23,191970,1.0,12,1,2,1,0,0,7.29
596,596,45,22,132120,4.0,13,7,4,3,0,2,8.8
597,597,37,14,65770,1.0,13,14,1,14,3,11,6.77
598,598,20,6,83920,1.0,17,2,5,2,1,2,6.7
599,599,44,6,45580,1.0,13,6,2,6,0,2,10.4
600,600,53,6,40310,3.0,12,26,3,7,4,7,6.0
601,601,29,23,79690,0.0,14,6,3,5,1,3,8.89
602,602,22,22,26540,0.0,24,1,5,0,0,0,9.88
603,603,46,2,165550,8.0,14,28,4,26,15,9,5.99
604,604,44,20,45560,2.0,13,6,4,0,0,0,6.17
605,605,33,28,60910,1.0,15,5,6,5,1,4,7.82
606,606,41,12,195660,6.0,16,5,2,1,0,0,7.18
607,607,30,20,48100,8.0,18,8,3,4,0,3,7.49
608,608,40,9,45230,5.0,16,5,5,0,0,0,6.79
609,609,50,25,32020,2.0,24,32,2,2,2,2,7.23
610,610,28,6,23510,1.0,16,6,4,6,3,3,7.2
611,611,46,8,17020,5.0,21,25,2,4,0,3,7.29
612,612,35,4,180410,3.0,20,15,3,7,1,7,8.5
613,613,24,28,28860,1.0,19,1,5,1,0,0,6.56
614,614,33,9,20970,1.0,14,10,5,10,0,1,6.02
615,615,36,9,119350,1.0,11,7,6,7,1,7,6.58
616,616,30,29,25460,1.0,14,10,2,10,8,9,6.01
617,617,44,3,25640,1.0,12,20,3,20,13,17,7.59
618,618,20,18,84120,1.0,13,2,2,2,2,2,6.28
619,619,46,9,141180,2.0,22,12,3,6,1,4,6.22
620,620,42,5,170460,7.0,11,10,3,4,0,3,7.5
621,621,60,2,25640,0.0,14,12,3,11,1,9,8.62
622,622,32,10,102660,1.0,11,2,3,2,2,2,7.27
623,623,32,9,50700,4.0,12,10,6,8,0,7,8.39
624,624,36,3,178610,2.0,18,17,2,7,7,7,8.04
625,625,33,26,42300,0.0,12,15,0,14,4,10,6.06
626,626,40,1,37800,7.0,12,7,2,5,1,3,7.29
627,627,25,6,27680,0.0,22,5,0,4,1,1,8.01
628,628,30,9,90710,0.0,19,12,2,11,5,7,9.18
629,629,42,8,106480,3.0,13,20,1,1,0,0,9.53
630,630,35,1,136100,4.0,22,16,4,13,4,12,9.81
631,631,27,7,34080,1.0,24,9,2,9,6,8,9.18
632,632,54,9,29830,7.0,14,33,2,5,1,4,6.32
633,633,44,4,76320,1.0,21,10,3,10,7,7,6.01
634,634,19,2,98240,1.0,18,1,2,1,0,0,8.39
635,635,29,19,99500,1.0,20,3,3,3,1,2,7.38
636,636,54,9,20930,3.0,19,36,2,10,0,9,7.67
637,637,31,21,99800,1.0,12,6,1,6,0,1,8.59
638,638,31,24,38940,1.0,12,10,3,10,1,8,7.27
639,639,59,3,40510,5.0,16,13,3,6,0,5,7.37
640,640,43,11,168350,3.0,17,25,3,8,0,7,6.59
641,641,49,14,62300,2.0,14,23,2,1,0,0,6.7
642,642,36,5,47170,1.0,19,12,3,11,0,7,6.09
643,643,48,1,132370,5.0,13,7,2,1,0,0,6.09
644,644,27,6,37550,1.0,19,5,2,5,0,3,7.98
645,645,29,17,65820,1.0,19,6,3,6,1,0,8.79
646,646,48,1,74060,6.0,14,25,2,1,0,0,6.18
647,647,0,0,0,1.0,0,0,0,0,0,0,6.92
648,648,34,9,27410,0.0,15,2,3,1,0,0,5.98
649,649,44,4,42620,7.0,18,26,2,22,3,10,7.02
650,650,33,8,161840,0.0,13,10,2,9,0,8,11.03
651,651,19,2,115570,1.0,22,1,0,1,0,1,10.78
652,652,23,2,18780,1.0,13,1,2,1,0,1,7.49
653,653,25,1,109320,1.0,11,1,3,1,1,0,9.21
654,654,26,9,68110,1.0,11,8,4,8,2,2,8.69
655,655,45,12,43060,2.0,11,26,3,24,1,11,9.88
656,656,55,27,48590,1.0,24,34,3,33,15,0,9.62
657,657,21,20,53370,1.0,14,2,2,2,2,2,7.59
658,658,46,1,23400,2.0,13,26,2,11,0,8,6.9
659,659,34,13,74910,0.0,14,4,3,3,0,2,8.92
660,660,51,14,105270,4.0,14,31,3,29,11,10,10.99
661,661,59,4,165950,6.0,21,25,2,9,5,4,6.59
662,662,34,14,88340,4.0,13,15,1,11,5,10,6.8
663,663,28,2,55770,0.0,19,5,3,4,0,2,10.37
664,664,44,3,47070,1.0,17,26,4,25,14,13,7.81
665,665,34,1,24000,4.0,18,14,3,10,1,8,7.5
666,666,35,9,98240,0.0,19,4,2,3,2,2,10.48
667,667,42,23,64470,6.0,13,18,3,1,0,0,9.42
668,668,43,7,195020,3.0,18,23,3,21,15,17,6.41
669,669,36,2,27250,9.0,21,18,4,16,5,12,10.61
670,670,44,21,62720,1.0,19,10,3,10,0,5,5.98
671,671,28,2,21270,1.0,14,2,3,2,2,2,9.71
672,672,51,21,182000,0.0,17,8,3,7,7,7,6.99
673,673,30,2,20960,7.0,11,10,2,8,1,7,9.51
674,674,29,29,28860,3.0,13,10,4,7,7,7,8.41
675,675,28,1,20330,2.0,15,5,5,3,1,2,6.8
676,676,25,18,36220,1.0,25,2,0,2,2,1,7.98
677,677,32,10,42330,1.0,11,10,5,10,0,8,6.81
678,678,45,19,36810,3.0,17,22,2,0,0,0,6.02
679,679,39,29,54600,6.0,13,21,3,19,15,2,8.39
680,680,58,27,21870,1.0,18,2,1,2,2,2,6.03
681,681,32,5,96020,1.0,13,10,3,10,1,1,6.49
682,682,39,18,28360,0.0,20,6,3,5,0,3,7.72
683,683,30,9,40890,0.0,18,10,2,9,6,7,6.23
684,684,36,1,166270,3.0,12,10,5,7,1,7,6.72
685,685,46,4,26190,6.0,12,10,3,7,5,7,7.71
686,686,28,1,56790,0.0,13,10,2,9,7,5,8.01
687,687,50,20,154020,4.0,21,25,3,3,1,2,10.41
688,688,40,8,59850,2.0,13,9,1,5,1,0,9.8
689,689,52,3,25790,9.0,19,10,1,8,7,7,9.97
690,690,30,6,30410,1.0,11,9,2,9,0,8,10.41
691,691,39,26,34470,0.0,14,9,5,8,1,7,6.01
692,692,31,1,195130,1.0,12,10,1,10,9,6,10.1
693,693,41,6,27730,1.0,11,19,3,19,11,9,7.82
694,694,31,3,71040,1.0,14,3,3,3,2,2,9.08
695,695,44,5,63220,4.0,11,10,2,3,1,2,5.98
696,696,42,4,20830,0.0,12,21,3,20,2,10,9.68
697,697,55,11,83810,4.0,15,23,3,19,9,11,6.6
698,698,56,3,26910,6.0,16,36,6,7,7,7,8.0
699,699,40,1,42860,9.0,15,6,6,4,0,0,7.31
700,700,34,3,26590,0.0,24,10,2,9,1,6,7.38
701,701,40,4,94340,1.0,13,9,3,9,8,8,5.98
702,702,41,1,55610,0.0,11,10,2,9,1,7,7.67
703,703,35,1,66460,1.0,13,9,2,9,1,1,9.5
704,704,51,18,77250,1.0,13,33,2,33,0,10,9.52
705,705,38,2,107250,3.0,18,11,5,7,1,7,6.59
706,706,34,4,88470,1.0,16,10,3,10,9,6,7.25
707,707,25,6,20450,3.0,19,7,3,3,1,2,6.31
708,708,58,1,10090,7.0,13,31,3,10,5,9,8.51
709,709,40,14,33480,3.0,22,7,2,4,0,3,6.11
710,710,36,16,12810,2.0,11,17,2,15,6,13,6.11
711,711,48,2,28190,1.0,20,11,2,10,0,8,7.62
712,712,27,2,48510,8.0,18,5,2,1,0,0,7.12
713,713,51,4,40280,3.0,14,29,3,5,0,3,7.47
714,714,18,1,27200,1.0,22,0,2,0,0,0,7.89
715,715,35,1,81200,0.0,13,10,2,9,0,0,7.18
716,716,27,26,46470,3.0,17,8,3,6,0,0,7.36
717,717,55,19,46800,6.0,14,24,0,19,3,8,8.71
718,718,56,24,32210,4.0,15,33,2,19,15,9,10.4
719,719,34,1,86210,1.0,17,5,1,5,0,0,6.4
720,720,40,3,45770,5.0,11,15,3,12,11,8,6.5
721,721,34,5,45530,4.0,18,10,2,8,7,7,7.23
722,722,31,2,53960,7.0,17,3,2,1,0,0,7.69
723,723,35,1,67960,0.0,13,5,2,4,3,2,9.14
724,724,38,7,76250,1.0,15,4,2,4,0,3,6.39
725,725,34,10,74120,1.0,24,14,4,14,4,11,7.91
726,726,28,2,111590,1.0,12,5,2,5,0,4,6.72
727,727,31,15,49600,1.0,15,10,3,10,6,7,10.89
728,728,39,17,104750,3.0,11,8,3,5,1,4,10.25
729,729,51,20,148140,2.0,11,14,2,4,3,2,7.11
730,730,41,1,191410,3.0,12,12,2,6,3,3,10.68
731,731,37,2,54050,7.0,15,8,3,6,1,3,10.4
732,732,33,2,87930,6.0,17,8,2,5,1,2,7.78
733,733,32,1,191890,0.0,12,4,3,3,1,2,10.41
734,734,39,29,38750,3.0,15,13,3,6,0,5,6.61
735,735,25,7,22160,2.0,13,6,2,3,1,2,7.23
736,736,52,2,117130,2.0,14,24,2,5,0,2,9.11
737,737,43,2,78610,1.0,14,20,1,20,1,8,9.72
738,738,27,2,37080,1.0,16,6,2,6,4,4,10.32
739,739,27,2,137700,1.0,18,8,3,8,7,7,10.0
740,740,26,2,53040,0.0,20,5,2,4,1,1,6.3
741,741,42,23,26420,0.0,13,21,3,20,0,9,6.08
742,742,52,5,27590,9.0,18,12,6,5,0,4,6.48
743,743,37,20,68040,4.0,13,8,1,3,0,2,7.52
744,744,35,6,61420,2.0,15,10,2,2,2,2,7.69
745,745,25,1,25000,4.0,14,7,2,3,0,2,7.97
746,746,26,29,63890,0.0,22,8,2,7,0,7,6.81
747,747,29,9,111030,1.0,12,10,5,10,0,9,6.22
748,748,49,6,23420,3.0,18,20,2,4,1,3,7.08
749,749,29,3,68110,0.0,15,9,2,8,7,7,8.58
750,750,54,1,22970,6.0,18,29,2,20,12,7,6.2
751,751,58,22,24500,3.0,12,32,2,9,1,5,10.61
752,752,55,7,50930,2.0,16,31,3,7,0,0,7.48
753,753,36,1,53090,3.0,13,15,5,5,0,1,9.4
754,754,31,4,30570,1.0,19,1,3,1,0,0,7.3
755,755,30,3,51210,7.0,13,8,4,3,0,2,7.54
756,756,31,1,168560,3.0,12,9,3,3,1,0,7.29
757,757,34,2,26860,5.0,11,10,3,4,1,3,7.6
758,758,31,20,61800,1.0,14,1,2,1,0,0,8.04
759,759,27,11,66320,0.0,16,6,3,5,1,4,7.19
760,760,36,1,35050,1.0,12,10,2,10,1,8,6.33
761,761,36,24,63970,4.0,14,11,3,3,0,2,7.32
762,762,47,23,62740,7.0,14,17,0,6,1,2,7.79
763,763,25,16,198590,3.0,19,6,3,3,2,2,7.22
764,764,37,8,75870,0.0,22,7,5,6,1,3,7.6
765,765,56,10,42580,2.0,16,5,2,3,1,0,6.62
766,766,47,3,43640,3.0,11,26,3,20,5,6,6.3
767,767,24,5,43350,1.0,15,5,5,5,0,3,9.68
768,768,32,4,53260,4.0,14,7,2,4,0,3,7.48
769,769,34,9,32800,5.0,13,7,3,5,0,2,6.1
770,770,41,26,54850,2.0,17,7,2,4,0,3,10.5
771,771,40,3,43420,3.0,11,11,6,8,0,7,6.39
772,772,31,16,27820,1.0,19,13,5,13,9,9,6.68
773,773,46,18,59800,4.0,11,28,2,7,4,3,6.67
774,774,39,2,43810,2.0,15,11,1,1,0,0,9.41
775,775,31,2,25720,1.0,13,10,3,10,4,7,6.81
776,776,45,10,38330,2.0,14,24,1,7,0,7,10.5
777,777,31,16,42440,9.0,13,8,3,3,0,2,6.65
778,778,31,7,65000,6.0,23,7,5,2,2,2,10.31
779,779,45,1,184300,4.0,12,10,5,3,1,2,10.61
780,780,48,24,16010,4.0,12,15,3,2,2,2,7.12
781,781,34,7,26940,1.0,16,2,3,2,2,2,7.41
782,782,40,25,31490,2.0,15,16,1,9,4,8,8.03
783,783,28,1,176390,0.0,13,6,0,5,1,3,6.49
784,784,44,5,23190,3.0,18,7,4,5,0,3,6.6
785,785,53,2,116910,4.0,20,35,2,9,8,8,6.91
786,786,49,7,53240,2.0,19,20,2,3,1,2,6.78
787,787,40,2,167520,2.0,18,8,3,3,1,2,6.51
788,788,44,5,52280,1.0,13,6,2,5,1,3,6.92
789,789,33,10,27000,0.0,14,5,2,4,0,3,7.29
790,790,34,10,192460,3.0,15,15,5,13,3,12,6.88
791,791,30,1,25060,8.0,22,4,3,2,2,2,6.06
792,792,42,8,60620,1.0,22,12,2,12,5,8,7.3
793,793,44,5,43820,7.0,16,11,2,1,0,0,7.58
794,794,30,8,21430,1.0,17,1,2,1,0,0,6.1
795,795,57,2,61620,0.0,14,13,5,12,2,8,7.58
796,796,49,7,50940,3.0,15,29,5,8,0,7,6.89
797,797,34,2,68770,7.0,20,16,3,14,6,9,6.31
798,798,28,2,22740,3.0,20,5,5,3,1,2,6.54
799,799,0,0,0,1.0,0,0,0,0,0,0,7.8
800,800,34,7,62880,0.0,15,16,2,15,10,10,8.51
801,801,35,7,25530,1.0,14,1,4,1,0,0,6.6
802,802,24,3,76540,2.0,17,4,3,0,0,0,8.52
803,803,24,10,51600,1.0,17,1,3,1,0,0,7.35
804,804,44,5,171590,5.0,22,16,1,2,2,2,10.29
805,805,29,10,128080,1.0,13,10,6,10,0,4,7.03
806,806,30,1,102210,0.0,19,6,2,5,1,3,6.1
807,807,55,20,47790,0.0,14,4,6,3,1,2,10.69
808,808,33,7,37370,8.0,22,8,2,5,0,2,7.9
809,809,47,8,23660,3.0,17,11,5,5,1,2,10.85
810,810,28,1,17060,7.0,12,8,3,0,0,0,7.59
811,811,28,8,163070,1.0,16,1,3,1,0,0,6.12
812,812,28,9,59330,0.0,11,5,3,4,1,3,6.96
813,813,49,5,34240,4.0,11,10,3,3,1,2,6.4
814,814,29,8,40370,0.0,14,4,2,3,0,2,7.12
815,815,28,5,25590,1.0,11,8,3,8,1,7,5.97
816,816,33,15,62010,2.0,15,14,2,0,0,0,8.46
817,817,32,7,44030,2.0,20,10,3,5,0,0,7.42
818,818,54,10,37610,3.0,12,26,3,14,1,12,7.0
819,819,29,5,109340,6.0,17,11,2,9,0,7,6.52
820,820,44,26,107610,3.0,11,24,5,20,14,17,7.88
821,821,39,6,51750,4.0,17,9,2,2,2,2,7.12
822,822,46,4,138260,8.0,11,23,1,13,5,1,7.02
823,823,35,23,63340,1.0,14,11,2,11,3,3,6.2
824,824,23,2,49360,0.0,19,5,2,4,1,2,7.71
825,825,40,2,47750,3.0,15,15,3,5,1,0,7.62
826,826,34,2,28180,1.0,13,10,2,10,8,6,10.29
827,827,31,29,25150,1.0,14,7,3,7,7,7,6.36
828,828,50,6,23420,1.0,12,32,2,32,13,9,9.98
829,829,34,25,41940,0.0,17,12,3,11,5,7,10.49
830,830,42,1,106850,4.0,11,4,2,1,0,0,6.6
831,831,37,2,20220,1.0,12,10,1,10,3,7,8.01
832,832,29,1,23140,3.0,13,9,5,7,0,7,6.2
833,833,33,1,42560,1.0,13,5,1,5,0,2,7.21
834,834,45,3,35800,4.0,20,8,1,5,0,3,6.04
835,835,42,1,31620,2.0,17,24,1,20,13,9,8.07
836,836,40,10,65240,0.0,13,9,2,8,7,1,6.32
837,837,33,9,28990,1.0,17,15,3,15,5,7,10.62
838,838,40,5,52310,1.0,12,21,4,21,7,7,8.43
839,839,24,10,23560,0.0,13,2,5,1,0,0,6.1
840,840,40,7,28000,3.0,12,8,0,2,2,2,8.38
841,841,45,4,118360,1.0,22,10,2,10,7,7,6.59
842,842,35,10,109030,0.0,11,6,3,5,4,2,7.77
843,843,32,22,29730,3.0,22,12,0,7,2,5,7.27
844,844,36,9,142750,3.0,18,7,5,3,1,2,9.09
845,845,48,12,55620,8.0,13,18,2,8,7,7,7.86
846,846,29,23,45370,6.0,18,5,5,1,0,0,7.76
847,847,33,9,76420,2.0,20,8,2,2,2,2,7.11
848,848,30,1,179240,1.0,13,10,2,10,6,7,7.38
849,849,38,9,52040,3.0,13,10,2,6,1,2,6.93
850,850,35,7,22770,1.0,12,3,2,3,1,2,6.81
851,851,30,14,27950,3.0,13,9,4,4,1,3,6.5
852,852,35,2,25320,1.0,13,1,2,1,0,0,9.68
853,853,53,19,25590,0.0,25,34,2,33,1,9,6.51
854,854,38,2,49080,4.0,19,7,3,5,1,4,7.6
855,855,32,10,23800,4.0,13,9,5,6,1,2,7.38
856,856,48,2,47650,8.0,12,10,4,8,7,6,7.11
857,857,34,3,20440,1.0,11,1,2,1,0,0,7.42
858,858,55,11,26930,1.0,18,36,6,36,2,13,6.37
859,859,34,2,65860,9.0,18,9,3,2,2,1,6.13
860,860,26,4,32940,1.0,11,1,6,1,0,0,7.3
861,861,38,14,41710,0.0,23,10,4,9,7,7,7.01
862,862,38,2,27780,2.0,13,8,5,3,1,2,7.24
863,863,36,1,23770,6.0,13,15,3,1,0,0,7.43
864,864,29,10,24040,1.0,17,10,3,10,1,5,8.11
865,865,35,12,23180,3.0,19,10,4,5,0,4,9.3
866,866,39,2,20080,2.0,12,11,3,7,7,6,7.77
867,867,29,5,62440,1.0,22,6,3,6,1,3,6.83
868,868,50,4,27990,4.0,12,27,0,1,0,0,9.39
869,869,23,7,105520,2.0,11,4,2,2,2,2,6.66
870,870,36,21,23290,3.0,15,9,2,3,0,2,9.22
871,871,42,8,40140,8.0,13,24,3,1,0,1,6.0
872,872,35,4,74030,1.0,12,10,4,10,6,8,6.39
873,873,34,25,22590,1.0,14,8,2,8,7,7,6.0
874,874,40,1,69320,1.0,13,5,5,5,1,2,6.49
875,875,43,1,46780,5.0,25,8,0,6,0,2,7.03
876,876,35,6,135820,1.0,17,1,3,1,0,1,7.32
877,877,46,12,23320,1.0,11,27,2,26,0,12,6.6
878,878,28,1,24130,1.0,16,1,2,1,0,0,8.42
879,879,22,17,97050,1.0,18,4,3,4,1,3,8.88
880,880,50,3,42940,2.0,20,32,2,30,12,13,9.42
881,881,32,3,47210,3.0,14,6,3,3,0,2,6.34
882,882,44,10,25190,0.0,21,23,2,22,1,10,8.78
883,883,30,4,21210,1.0,13,6,2,6,1,1,6.56
884,884,45,29,29730,1.0,12,10,2,10,1,4,8.88
885,885,45,2,58550,1.0,14,10,3,10,4,5,7.91
886,886,31,7,36170,7.0,21,10,5,5,0,3,7.14
887,887,36,18,67250,9.0,17,7,3,3,1,1,10.92
888,888,34,28,103250,1.0,11,9,3,9,7,2,6.1
889,889,49,1,69490,1.0,14,10,2,9,1,4,7.3
890,890,39,6,106090,2.0,17,10,2,7,7,7,6.57
891,891,27,2,44470,1.0,13,7,4,7,0,7,6.09
