,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,Attrition,retirementType,resignationReason,mean_time
1342,1343,2.0,3.0,3.0,43,Travel_Frequently,Sales,2,2,Life Sciences,Male,1,Sales Executive,Single,32110,4.0,13,0,18,2,3,1,2,4,3,No,Worked,Worked,7.98
1343,1344,3.0,4.0,3.0,50,Travel_Frequently,Research & Development,19,4,Life Sciences,Male,2,Sales Executive,Single,53770,4.0,14,1,16,3,2,2,1,4,3,No,Worked,Worked,7.08
1344,1345,2.0,3.0,3.0,31,Travel_Rarely,Research & Development,15,1,Medical,Female,2,Sales Executive,Married,40660,3.0,22,0,4,2,2,2,2,2,4,Yes,Resignation,Others,8.41
1345,1346,3.0,3.0,3.0,41,Travel_Rarely,Research & Development,17,2,Other,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12,2,9,0,7,1,3,No,Worked,Worked,8.12
1346,1347,3.0,3.0,3.0,26,Travel_Rarely,Research & Development,17,4,Life Sciences,Male,2,Sales Executive,Married,48770,1.0,13,1,8,5,8,5,7,4,3,No,Worked,Worked,7.95
1347,1348,2.0,2.0,3.0,36,Travel_Rarely,Human Resources,25,1,Human Resources,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7,2,3,0,1,4,4,No,Worked,Worked,6.8
1348,1349,1.0,4.0,3.0,51,Travel_Frequently,Research & Development,6,3,Life Sciences,Female,1,Manager,Single,15690,2.0,11,0,18,2,4,0,3,4,3,Yes,Resignation,Salary,7.19
1349,1350,4.0,3.0,4.0,39,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,196580,4.0,13,1,17,3,15,5,9,4,3,No,Worked,Worked,7.88
1350,1351,1.0,3.0,3.0,25,Travel_Rarely,Sales,29,1,Medical,Female,3,Research Scientist,Married,30690,2.0,14,1,6,3,2,2,2,2,3,No,Worked,Worked,7.79
1351,1352,3.0,4.0,1.0,30,Travel_Rarely,Research & Development,21,1,Medical,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12,5,11,4,7,3,3,No,Worked,Worked,10.0
1352,1353,1.0,1.0,4.0,32,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Single,41480,7.0,15,0,10,0,5,0,4,2,3,Yes,Resignation,Others,7.9
1353,1354,3.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,1,Technical Degree,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9,4,6,0,3,3,4,No,Worked,Worked,7.37
1354,1355,4.0,3.0,3.0,38,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Research Director,Single,50420,3.0,16,1,19,4,3,2,2,3,3,No,Worked,Worked,10.42
1355,1356,1.0,3.0,2.0,30,Travel_Rarely,Sales,13,3,Marketing,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5,2,5,0,4,4,3,No,Worked,Worked,6.68
1356,1357,4.0,4.0,4.0,32,Travel_Frequently,Sales,2,3,Marketing,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9,3,8,0,7,3,4,No,Worked,Worked,6.51
1357,1358,4.0,1.0,3.0,30,Travel_Rarely,Research & Development,1,3,Medical,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8,5,3,2,2,3,3,No,Worked,Worked,6.72
1358,1359,2.0,4.0,3.0,30,Travel_Rarely,Sales,9,3,Medical,Male,2,Research Scientist,Single,39360,0.0,11,1,6,3,5,1,2,3,3,No,Worked,Worked,6.39
1359,1360,4.0,1.0,2.0,41,Travel_Frequently,Sales,10,2,Medical,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21,6,7,7,7,2,3,No,Worked,Worked,7.32
1360,1361,3.0,1.0,3.0,41,Travel_Rarely,Research & Development,10,4,Medical,Male,4,Research Scientist,Married,57430,2.0,12,3,7,2,5,1,4,4,3,No,Worked,Worked,8.02
1361,1362,2.0,2.0,3.0,19,Travel_Rarely,Research & Development,1,3,Other,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1,2,1,0,0,2,3,No,Worked,Worked,6.38
1362,1363,2.0,2.0,3.0,40,Travel_Frequently,Research & Development,26,4,Medical,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20,2,20,2,13,3,3,No,Worked,Worked,7.0
1363,1364,3.0,2.0,3.0,35,Travel_Rarely,Sales,8,1,Marketing,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10,2,10,0,6,3,3,No,Worked,Worked,7.4
1364,1365,2.0,3.0,1.0,53,Travel_Rarely,Sales,14,2,Life Sciences,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13,1,7,4,5,2,3,No,Worked,Worked,10.89
1365,1366,2.0,2.0,1.0,45,Travel_Rarely,Sales,1,4,Technical Degree,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20,3,17,0,15,3,3,No,Worked,Worked,6.79
1366,1367,2.0,4.0,3.0,32,Travel_Frequently,Sales,2,2,Life Sciences,Female,1,Manufacturing Director,Single,21660,1.0,19,1,9,4,9,3,7,1,3,No,Worked,Worked,7.91
1367,1368,4.0,3.0,3.0,29,Non-Travel,Research & Development,10,4,Technical Degree,Male,3,Healthcare Representative,Married,58690,1.0,11,1,10,6,10,0,9,4,3,No,Worked,Worked,6.1
1368,1369,2.0,3.0,3.0,51,Travel_Rarely,Research & Development,1,3,Other,Female,3,Research Director,Married,80080,2.0,15,1,10,4,1,0,0,3,3,No,Worked,Worked,7.57
1369,1370,2.0,2.0,2.0,58,Travel_Rarely,Sales,3,3,Marketing,Female,1,Research Scientist,Married,52060,4.0,11,3,9,4,1,0,0,1,3,No,Worked,Worked,9.99
1370,1371,3.0,4.0,2.0,40,Travel_Rarely,Research & Development,11,2,Technical Degree,Male,4,Laboratory Technician,Married,52950,7.0,18,0,15,4,12,2,11,3,3,No,Worked,Worked,6.2
1371,1372,3.0,3.0,3.0,34,Travel_Frequently,Sales,24,4,Marketing,Male,2,Manufacturing Director,Married,164130,6.0,16,0,6,1,4,1,2,3,3,No,Worked,Worked,6.98
1372,1373,3.0,4.0,3.0,22,Travel_Rarely,Research & Development,3,3,Medical,Male,1,Laboratory Technician,Married,132690,1.0,25,1,2,2,2,2,2,3,4,No,Worked,Worked,7.68
1373,1374,4.0,2.0,1.0,27,Non-Travel,Research & Development,3,3,Medical,Male,1,Healthcare Representative,Divorced,27830,6.0,16,1,6,2,2,2,2,4,3,No,Worked,Worked,6.3
1374,1375,3.0,4.0,1.0,28,Travel_Rarely,Sales,4,4,Life Sciences,Male,2,Healthcare Representative,Married,54330,1.0,13,1,5,4,5,0,2,2,3,No,Worked,Worked,6.53
1375,1376,3.0,4.0,1.0,57,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Manufacturing Director,Divorced,20130,3.0,14,1,12,5,5,1,4,3,3,No,Worked,Worked,10.87
1376,1377,3.0,3.0,2.0,27,Non-Travel,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,139660,1.0,19,0,1,1,1,0,1,3,3,No,Worked,Worked,10.62
1377,1378,3.0,2.0,3.0,50,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,2,Manufacturing Director,Single,43740,3.0,15,1,21,5,5,4,4,4,3,No,Worked,Worked,6.21
1378,1379,1.0,3.0,3.0,41,Travel_Rarely,Sales,7,4,Marketing,Male,4,Laboratory Technician,Divorced,68420,4.0,12,1,13,3,9,1,8,3,3,No,Worked,Worked,6.19
1379,1380,2.0,4.0,3.0,30,Travel_Rarely,Human Resources,1,4,Human Resources,Female,1,Manager,Married,174260,2.0,12,1,12,0,10,7,4,2,3,No,Worked,Worked,6.91
1380,1381,1.0,4.0,4.0,38,Travel_Rarely,Sales,1,1,Medical,Male,2,Laboratory Technician,Single,176030,4.0,16,0,12,0,8,0,7,2,3,No,Worked,Worked,6.32
1381,1382,3.0,3.0,3.0,32,Travel_Rarely,Research & Development,20,3,Medical,Female,1,Manufacturing Director,Single,45810,3.0,14,1,8,3,5,1,4,3,3,No,Worked,Worked,6.93
1382,1383,3.0,2.0,2.0,27,Travel_Rarely,Research & Development,5,4,Medical,Male,2,Healthcare Representative,Married,47350,0.0,13,0,6,2,5,1,1,3,3,No,Worked,Worked,8.89
1383,1384,3.0,1.0,4.0,19,Travel_Frequently,Research & Development,10,2,Life Sciences,Male,2,Healthcare Representative,Single,41870,0.0,22,1,1,4,0,0,0,3,4,Yes,Fired,Worked,7.51
1384,1385,4.0,2.0,2.0,36,Travel_Frequently,Sales,25,3,Marketing,Female,2,Research Director,Single,55050,4.0,21,2,13,3,8,7,2,3,4,No,Worked,Worked,7.41
1385,1386,3.0,1.0,3.0,30,Non-Travel,Sales,1,3,Medical,Female,1,Sales Executive,Divorced,54700,1.0,18,1,12,2,12,6,10,3,3,No,Worked,Worked,6.81
1386,1387,3.0,1.0,4.0,45,Travel_Rarely,Research & Development,24,2,Medical,Male,2,Sales Executive,Divorced,54760,4.0,13,1,9,3,5,0,3,3,3,No,Worked,Worked,8.13
1387,1388,3.0,1.0,3.0,56,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,4,Manager,Divorced,25870,4.0,12,0,19,2,2,2,2,2,3,No,Worked,Worked,8.28
1388,1389,3.0,4.0,4.0,33,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Sales Executive,Single,24400,0.0,18,3,4,4,3,0,2,3,3,No,Worked,Worked,6.79
1389,1390,2.0,4.0,2.0,19,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,2,Sales Executive,Single,159720,1.0,21,0,1,2,1,1,0,3,4,Yes,Resignation,Others,7.21
1390,1391,2.0,1.0,3.0,46,Travel_Rarely,Research & Development,10,3,Technical Degree,Female,2,Laboratory Technician,Divorced,153790,1.0,12,0,24,1,24,15,7,1,3,No,Worked,Worked,6.92
1391,1392,3.0,4.0,3.0,38,Travel_Rarely,Sales,4,4,Life Sciences,Male,1,Manufacturing Director,Single,70820,1.0,14,0,2,3,2,2,1,4,3,No,Worked,Worked,7.93
1392,1393,3.0,4.0,3.0,31,Travel_Rarely,Sales,2,5,Life Sciences,Male,2,Sales Representative,Married,27280,8.0,11,0,7,3,4,0,2,4,3,No,Worked,Worked,10.36
1393,1394,4.0,2.0,3.0,34,Travel_Rarely,Sales,9,3,Marketing,Female,2,Manager,Single,53680,2.0,14,1,9,2,3,1,2,3,3,No,Worked,Worked,6.25
1394,1395,2.0,2.0,2.0,41,Travel_Rarely,Research & Development,18,4,Life Sciences,Male,5,Laboratory Technician,Single,53470,1.0,24,1,4,1,4,0,2,3,4,Yes,Resignation,Others,10.12
1395,1396,3.0,3.0,2.0,50,Travel_Rarely,Sales,19,4,Marketing,Male,3,Sales Executive,Married,31950,2.0,11,0,5,4,3,0,2,2,3,No,Worked,Worked,6.78
1396,1397,4.0,1.0,3.0,53,Travel_Rarely,Sales,1,2,Life Sciences,Male,1,Manager,Divorced,39890,1.0,13,0,5,2,4,1,3,3,3,No,Worked,Worked,6.12
1397,1398,4.0,2.0,3.0,33,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,1,Human Resources,Married,33060,1.0,11,3,8,6,8,1,6,1,3,No,Worked,Worked,7.52
1398,1399,4.0,3.0,3.0,40,Travel_Rarely,Research & Development,11,3,Life Sciences,Female,2,Sales Executive,Married,70050,1.0,20,2,21,2,20,9,9,3,4,No,Worked,Worked,6.21
1399,1400,3.0,2.0,3.0,55,Travel_Rarely,Research & Development,6,1,Life Sciences,Female,2,Laboratory Technician,Single,26550,8.0,17,0,36,0,24,2,15,2,3,No,Worked,Worked,6.11
1400,1401,4.0,3.0,2.0,34,Travel_Frequently,Human Resources,7,4,Other,Female,1,Research Scientist,Married,13930,1.0,11,2,10,4,10,1,9,4,3,No,Worked,Worked,6.8
1401,1402,4.0,2.0,3.0,51,Travel_Rarely,Human Resources,4,2,Human Resources,Male,2,Sales Representative,Single,25700,3.0,18,0,21,2,7,1,0,3,3,No,Worked,Worked,7.39
1402,1403,3.0,3.0,3.0,52,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Sales Representative,Married,35370,0.0,11,1,34,3,33,11,9,3,3,No,Worked,Worked,6.3
1403,1404,4.0,2.0,2.0,27,Travel_Rarely,Sales,15,3,Marketing,Male,1,Research Scientist,Single,39860,1.0,12,2,7,3,7,0,3,3,3,No,Worked,Worked,7.53
1404,1405,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Married,108830,3.0,12,0,8,3,1,0,1,4,3,Yes,Resignation,Others,8.99
1405,1406,4.0,4.0,4.0,43,Non-Travel,Research & Development,6,2,Medical,Male,1,Healthcare Representative,Divorced,20280,4.0,20,1,7,2,5,2,2,2,4,No,Worked,Worked,8.01
1406,1407,1.0,4.0,3.0,45,Non-Travel,Research & Development,9,2,Medical,Female,1,Sales Executive,Married,95250,9.0,19,0,22,3,20,11,8,3,3,No,Worked,Worked,6.18
1407,1408,2.0,1.0,3.0,37,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,29290,1.0,12,0,8,2,8,1,7,1,3,No,Worked,Worked,10.13
1408,1409,2.0,2.0,3.0,35,Travel_Frequently,Research & Development,1,3,Other,Male,2,Research Director,Single,22750,5.0,13,0,10,2,6,1,2,4,3,No,Worked,Worked,6.09
1409,1410,3.0,3.0,3.0,42,Non-Travel,Research & Development,1,1,Technical Degree,Male,2,Sales Executive,Divorced,78790,2.0,11,1,11,2,5,0,2,3,3,No,Worked,Worked,6.4
1410,1411,4.0,3.0,3.0,38,Travel_Rarely,Sales,8,2,Marketing,Male,5,Research Scientist,Married,49300,9.0,14,0,14,0,1,0,0,3,3,No,Worked,Worked,6.29
1411,1412,4.0,4.0,1.0,38,Travel_Rarely,Human Resources,25,1,Human Resources,Female,1,Manufacturing Director,Married,78470,3.0,14,1,9,3,7,1,7,4,3,No,Worked,Worked,7.26
1412,1413,3.0,1.0,3.0,27,Travel_Frequently,Research & Development,13,4,Medical,Male,1,Manager,Married,44010,5.0,13,0,6,4,2,2,0,2,3,No,Worked,Worked,6.52
1413,1414,4.0,4.0,3.0,49,Non-Travel,Research & Development,23,1,Other,Female,2,Sales Executive,Divorced,92410,1.0,19,1,7,5,7,1,7,3,3,No,Worked,Worked,9.59
1414,1415,4.0,3.0,4.0,34,Travel_Frequently,Research & Development,7,2,Medical,Male,4,Sales Representative,Divorced,29740,1.0,23,0,5,2,5,2,0,3,4,No,Worked,Worked,10.51
1415,1416,3.0,4.0,4.0,40,Travel_Rarely,Research & Development,23,3,Medical,Female,1,Laboratory Technician,Married,45020,8.0,12,2,15,0,7,3,7,2,3,No,Worked,Worked,10.4
1416,1417,2.0,1.0,3.0,38,Travel_Rarely,Sales,6,4,Life Sciences,Female,3,Research Scientist,Married,107480,7.0,15,0,17,3,1,0,0,3,3,Yes,Resignation,Others,8.37
1417,1418,2.0,4.0,2.0,29,Travel_Rarely,Sales,10,2,Life Sciences,Female,2,Research Scientist,Married,15550,1.0,19,2,10,2,10,1,9,3,3,Yes,Resignation,Stress,6.71
1418,1419,4.0,2.0,2.0,22,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Healthcare Representative,Divorced,129360,1.0,11,2,4,3,4,2,2,3,3,No,Worked,Worked,8.53
1419,1420,2.0,4.0,3.0,36,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,2,Laboratory Technician,Single,23050,1.0,17,0,8,3,8,1,7,3,3,No,Worked,Worked,7.5
1420,1421,4.0,4.0,1.0,40,Non-Travel,Research & Development,28,2,Life Sciences,Male,1,Manufacturing Director,Married,167040,9.0,22,0,5,2,3,0,2,4,4,No,Worked,Worked,6.09
1421,1422,4.0,1.0,3.0,46,Travel_Rarely,Research & Development,25,1,Medical,Male,5,Research Scientist,Divorced,34330,7.0,18,0,17,3,4,0,3,3,3,No,Worked,Worked,5.98
1422,1423,4.0,4.0,2.0,32,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,34770,1.0,11,0,14,2,14,9,8,4,3,Yes,Resignation,Stress,7.78
1423,1424,3.0,3.0,3.0,30,Non-Travel,Research & Development,17,4,Life Sciences,Male,2,Healthcare Representative,Single,64300,1.0,12,1,12,2,11,5,8,2,3,No,Worked,Worked,7.99
1424,1425,4.0,3.0,3.0,27,Travel_Frequently,Research & Development,18,2,Medical,Female,1,Laboratory Technician,Single,65160,1.0,19,1,7,4,7,0,7,3,3,No,Worked,Worked,6.2
1425,1426,2.0,2.0,1.0,51,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Manufacturing Director,Married,39070,5.0,13,0,16,2,10,4,7,3,3,No,Worked,Worked,6.7
1426,1427,4.0,1.0,3.0,30,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,2,Research Scientist,Single,55620,5.0,13,0,8,3,5,0,4,2,3,Yes,Resignation,Salary,8.53
1427,1428,4.0,4.0,3.0,41,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Human Resources,Single,68830,3.0,19,2,16,3,1,0,0,2,3,No,Worked,Worked,9.09
1428,1429,3.0,1.0,2.0,30,Travel_Frequently,Sales,3,2,Medical,Male,2,Healthcare Representative,Single,28620,5.0,14,0,9,2,6,0,1,2,3,Yes,Resignation,Stress,7.01
1429,1430,3.0,3.0,2.0,29,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,49780,0.0,13,0,7,3,6,1,5,2,3,Yes,Resignation,Others,7.79
1430,1431,4.0,4.0,3.0,45,Non-Travel,Research & Development,2,3,Medical,Female,2,Research Scientist,Single,103680,6.0,12,2,23,2,19,12,8,3,3,No,Worked,Worked,6.59
1431,1432,4.0,1.0,3.0,54,Travel_Rarely,Sales,8,2,Marketing,Female,2,Laboratory Technician,Married,61340,2.0,19,0,16,2,6,0,5,2,3,No,Worked,Worked,6.42
1432,1433,4.0,2.0,4.0,36,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,1,Healthcare Representative,Single,67350,8.0,25,2,16,3,13,3,7,2,4,No,Worked,Worked,7.59
1433,1434,3.0,2.0,3.0,33,Travel_Rarely,Sales,9,1,Other,Female,3,Sales Executive,Married,32950,6.0,22,2,7,2,3,1,1,3,4,No,Worked,Worked,7.49
1434,1435,2.0,4.0,3.0,37,Travel_Frequently,Sales,2,4,Life Sciences,Male,2,Laboratory Technician,Divorced,52380,1.0,15,1,10,5,10,0,7,3,3,No,Worked,Worked,10.13
1435,1436,1.0,3.0,2.0,38,Travel_Rarely,Research & Development,1,2,Medical,Male,4,Laboratory Technician,Divorced,64720,0.0,12,0,17,4,16,5,13,3,3,No,Worked,Worked,6.88
1436,1437,3.0,3.0,3.0,31,Non-Travel,Sales,4,1,Medical,Female,3,Research Scientist,Married,96100,0.0,11,1,6,2,5,1,4,2,3,No,Worked,Worked,5.99
1437,1438,3.0,4.0,3.0,59,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,3,Manager,Married,198330,3.0,13,0,7,2,1,0,0,3,3,No,Worked,Worked,6.18
1438,1439,1.0,4.0,3.0,37,Travel_Frequently,Sales,2,3,Marketing,Female,2,Laboratory Technician,Divorced,97560,4.0,19,0,13,2,9,5,8,3,3,No,Worked,Worked,6.95
1439,1440,2.0,4.0,3.0,29,Travel_Frequently,Sales,15,4,Medical,Female,1,Sales Executive,Married,49680,1.0,19,3,11,4,11,4,1,3,3,No,Worked,Worked,6.32
1440,1441,3.0,3.0,4.0,35,Travel_Frequently,Research & Development,19,3,Life Sciences,Female,1,Sales Executive,Single,21450,1.0,13,0,10,6,10,0,8,2,3,No,Worked,Worked,6.0
1441,1442,3.0,4.0,2.0,29,Travel_Rarely,Research & Development,7,1,Life Sciences,Female,1,Research Scientist,Single,21800,1.0,21,0,4,2,4,0,1,3,4,Yes,Resignation,Others,8.35
1442,1443,3.0,4.0,2.0,52,Travel_Rarely,Research & Development,1,2,Medical,Female,4,Manager,Single,83460,7.0,14,0,6,5,2,2,2,3,3,No,Worked,Worked,7.41
1443,1444,3.0,4.0,3.0,42,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Sales Executive,Married,34450,1.0,11,2,22,2,22,11,15,3,3,No,Worked,Worked,6.37
1444,1445,2.0,3.0,2.0,59,Travel_Rarely,Research & Development,4,4,Technical Degree,Male,1,Healthcare Representative,Married,27600,8.0,11,0,7,3,2,2,2,4,3,No,Worked,Worked,6.72
1445,1446,4.0,4.0,2.0,50,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,2,Sales Executive,Divorced,62940,3.0,23,1,32,2,7,0,6,4,4,No,Worked,Worked,7.7
1446,1447,3.0,4.0,1.0,33,Travel_Rarely,Sales,11,4,Marketing,Male,1,Research Scientist,Married,71400,5.0,21,0,8,2,5,0,4,2,4,Yes,Resignation,Salary,10.88
1447,1448,4.0,4.0,3.0,43,Travel_Rarely,Sales,1,3,Marketing,Female,2,Manufacturing Director,Married,29320,5.0,24,0,22,3,17,1,9,3,4,No,Worked,Worked,9.29
1448,1449,1.0,1.0,4.0,33,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,Manager,Married,51470,7.0,11,0,13,2,9,1,7,3,3,Yes,Resignation,Others,7.1
1449,1450,1.0,3.0,4.0,52,Non-Travel,Research & Development,2,3,Technical Degree,Male,1,Sales Executive,Single,45070,1.0,14,0,33,3,33,15,12,2,3,No,Worked,Worked,8.8
1450,1451,3.0,2.0,3.0,32,Travel_Rarely,Human Resources,13,4,Life Sciences,Female,3,Manufacturing Director,Married,85640,2.0,16,1,6,2,4,1,2,2,3,No,Worked,Worked,7.99
1451,1452,4.0,3.0,1.0,32,Travel_Rarely,Sales,23,1,Life Sciences,Male,3,Healthcare Representative,Single,24680,0.0,11,0,4,2,3,1,2,3,3,Yes,Resignation,Salary,10.2
1452,1453,3.0,3.0,3.0,39,Travel_Rarely,Sales,26,4,Life Sciences,Male,2,Research Director,Divorced,81610,7.0,12,1,7,2,3,1,2,4,3,No,Worked,Worked,6.32
1453,1454,3.0,4.0,3.0,32,Non-Travel,Sales,2,4,Marketing,Male,4,Research Scientist,Married,21090,0.0,13,1,4,3,3,2,2,2,3,No,Worked,Worked,6.24
1454,1455,3.0,1.0,2.0,41,Travel_Rarely,Sales,29,3,Life Sciences,Female,2,Laboratory Technician,Divorced,52940,2.0,15,0,17,3,1,0,0,2,3,No,Worked,Worked,6.11
1455,1456,1.0,4.0,3.0,40,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,27180,1.0,14,1,9,4,9,4,7,2,3,No,Worked,Worked,7.43
1456,1457,3.0,4.0,3.0,45,Travel_Rarely,Research & Development,18,1,Life Sciences,Female,2,Sales Representative,Married,58110,0.0,14,0,25,4,24,1,7,2,3,No,Worked,Worked,6.91
1457,1458,2.0,3.0,3.0,31,Travel_Frequently,Research & Development,7,4,Medical,Male,1,Research Scientist,Divorced,24370,9.0,14,1,9,3,2,2,2,4,3,No,Worked,Worked,7.31
1458,1459,3.0,4.0,2.0,33,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Sales Executive,Married,27660,1.0,12,1,2,2,2,0,2,3,3,No,Worked,Worked,6.79
1459,1460,4.0,1.0,3.0,34,Travel_Rarely,Research & Development,26,3,Other,Female,1,Sales Executive,Married,190380,6.0,13,0,13,3,11,5,9,2,3,No,Worked,Worked,6.43
1460,1461,3.0,1.0,2.0,37,Travel_Rarely,Research & Development,22,5,Medical,Female,2,Manufacturing Director,Married,30550,2.0,14,3,17,3,3,0,2,3,3,No,Worked,Worked,7.56
1461,1462,1.0,3.0,3.0,45,Travel_Frequently,Sales,21,1,Marketing,Male,3,Research Scientist,Married,22890,4.0,13,0,9,3,3,0,2,2,3,No,Worked,Worked,8.01
1462,1463,1.0,3.0,3.0,37,Travel_Frequently,Sales,2,3,Marketing,Male,1,Laboratory Technician,Divorced,40010,6.0,11,1,17,2,1,0,0,3,3,Yes,Resignation,Salary,7.12
1463,1464,3.0,3.0,3.0,39,Travel_Frequently,Research & Development,22,3,Medical,Female,1,Manufacturing Director,Single,129650,0.0,19,1,20,2,19,11,8,3,3,No,Worked,Worked,7.39
1464,1465,3.0,4.0,3.0,29,Travel_Rarely,Sales,4,3,Other,Female,2,Human Resources,Single,35390,1.0,18,0,6,2,6,1,5,2,3,No,Worked,Worked,7.3
1465,1466,4.0,1.0,3.0,42,Travel_Rarely,Research & Development,5,4,Medical,Female,1,Research Scientist,Single,60290,3.0,17,1,10,5,3,0,2,3,3,No,Worked,Worked,8.49
1466,1467,4.0,4.0,3.0,29,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,26790,2.0,15,0,10,2,3,0,2,2,3,No,Worked,Worked,6.1
1467,1468,1.0,3.0,3.0,25,Travel_Rarely,Research & Development,25,2,Life Sciences,Male,2,Sales Executive,Married,37020,0.0,20,0,5,4,4,1,2,3,4,No,Worked,Worked,7.7
1468,1469,4.0,4.0,3.0,42,Travel_Rarely,Sales,18,2,Medical,Male,1,Laboratory Technician,Divorced,23980,0.0,14,1,10,2,9,7,8,2,3,No,Worked,Worked,9.52
1469,1470,1.0,3.0,3.0,40,Travel_Rarely,Research & Development,28,3,Medical,Male,2,Laboratory Technician,Divorced,54680,0.0,12,0,22,6,21,3,9,4,3,No,Worked,Worked,7.04
1470,1471,3.0,4.0,3.0,51,Travel_Rarely,Sales,6,2,Life Sciences,Female,1,Healthcare Representative,Married,131160,1.0,11,0,1,6,1,0,0,3,3,No,Worked,Worked,7.41
1471,1472,3.0,2.0,4.0,31,Travel_Frequently,Research & Development,10,1,Life Sciences,Female,1,Research Scientist,Single,41890,0.0,23,1,6,3,5,1,4,2,4,Yes,Fired,Worked,7.66
1472,1473,2.0,2.0,1.0,32,Travel_Frequently,Research & Development,17,4,Other,Male,4,Sales Executive,Married,193280,1.0,15,3,5,2,5,0,3,3,3,No,Worked,Worked,6.99
1473,1474,4.0,4.0,3.0,38,Non-Travel,Research & Development,2,5,Life Sciences,Male,3,Human Resources,Married,83210,3.0,11,3,13,5,8,7,5,2,3,No,Worked,Worked,7.2
1474,1475,4.0,1.0,3.0,32,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Sales Executive,Single,23420,4.0,12,2,9,2,6,0,4,3,3,No,Worked,Worked,8.01
1475,1476,3.0,2.0,2.0,46,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,4,Research Director,Married,40710,3.0,13,0,28,5,7,7,7,3,3,No,Worked,Worked,10.78
1476,1477,3.0,3.0,1.0,28,Travel_Rarely,Research & Development,11,2,Medical,Male,2,Sales Executive,Single,58130,2.0,20,1,5,2,0,0,0,3,4,Yes,Resignation,Salary,6.91
1477,1478,1.0,2.0,3.0,29,Travel_Rarely,Research & Development,18,3,Life Sciences,Male,2,Sales Executive,Married,31430,2.0,22,3,10,2,0,0,0,3,4,No,Worked,Worked,6.72
1478,1479,2.0,4.0,3.0,31,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Laboratory Technician,Married,20440,0.0,21,0,10,2,9,7,8,3,4,No,Worked,Worked,7.21
1479,1480,2.0,1.0,3.0,25,Non-Travel,Research & Development,7,4,Medical,Female,4,Laboratory Technician,Divorced,134640,1.0,13,1,6,2,6,1,5,3,3,No,Worked,Worked,7.13
1480,1481,3.0,4.0,3.0,45,Travel_Rarely,Research & Development,17,2,Medical,Male,2,Laboratory Technician,Married,79910,0.0,13,2,21,2,20,4,10,2,3,No,Worked,Worked,8.4
