"EmployeeID";"EnvironmentSatisfaction";"JobSatisfaction";"WorkLifeBalance";"Age";"BusinessTravel";"Department";"DistanceFromHome";"Education";"EducationField";"EmployeeCount";"Gender";"JobLevel";"JobRole";"MaritalStatus";"MonthlyIncome";"NumCompaniesWorked";"PercentSalaryHike";"StandardHours";"StockOptionLevel";"TotalWorkingYears";"TrainingTimesLastYear";"YearsAtCompany";"YearsSinceLastPromotion";"YearsWithCurrManager";"JobInvolvement";"PerformanceRating";"Attrition";"retirementDate";"retirementType";"resignationReason"
718;"1";"3";"2";55;"Travel_Rarely";"Research & Development";19;3;"Technical Degree";1;"Male";1;"Human Resources";"Single";46800;"6";14;8;3;24;0;19;3;8;4;"3";"Yes";"11/10/2016";"Resignation";"Others"
723;"3";"4";"4";31;"Travel_Frequently";"Research & Development";2;2;"Medical";1;"Female";2;"Manufacturing Director";"Single";53960;"7";17;8;1;3;2;1;0;0;1;"3";"Yes";"05/05/2016";"Resignation";"Salary"
724;"4";"3";"2";35;"Travel_Frequently";"Research & Development";1;2;"Medical";1;"Male";1;"Manufacturing Director";"Married";67960;"0";13;8;0;5;2;4;3;2;3;"3";"Yes";"04/08/2016";"Resignation";"Salary"
728;"4";"3";"2";31;"Travel_Rarely";"Research & Development";15;2;"Life Sciences";1;"Male";2;"Sales Executive";"Married";49600;"1";15;8;0;10;3;10;6;7;2;"3";"Yes";"27/10/2016";"Resignation";"Others"
740;"4";"3";"3";27;"Travel_Rarely";"Research & Development";2;5;"Life Sciences";1;"Female";1;"Research Scientist";"Single";137700;"1";18;8;1;8;3;8;7;7;4;"3";"Yes";"31/08/2016";"Resignation";"Others"
749;"1";"1";"3";49;"Travel_Frequently";"Sales";6;5;"Medical";1;"Female";2;"Healthcare Representative";"Single";23420;"3";18;8;0;20;2;4;1;3;3;"3";"Yes";"13/11/2016";"Resignation";"Others"
750;"3";"4";"3";29;"Travel_Frequently";"Sales";3;2;"Marketing";1;"Female";2;"Laboratory Technician";"Single";68110;"0";15;8;1;9;2;8;7;7;3;"3";"Yes";"06/11/2016";"Resignation";"Salary"
755;"2";"3";"3";31;"Travel_Frequently";"Sales";4;3;"Life Sciences";1;"Male";2;"Manager";"Single";30570;"1";19;8;0;1;3;1;0;0;3;"3";"Yes";"01/10/2016";"Resignation";"Others"
759;"1";"2";"4";31;"Travel_Rarely";"Sales";20;3;"Technical Degree";1;"Male";1;"Research Scientist";"Single";61800;"1";14;8;1;1;2;1;0;0;1;"3";"Yes";"29/03/2016";"Resignation";"Others"
764;"1";"1";"3";25;"Travel_Rarely";"Sales";16;4;"Life Sciences";1;"Male";2;"Research Scientist";"Married";198590;"3";19;8;0;6;3;3;2;2;2;"3";"Yes";"22/01/2016";"Resignation";"Others"
774;"1";"4";"4";46;"Travel_Rarely";"Research & Development";18;1;"Medical";1;"Male";1;"Manufacturing Director";"Divorced";59800;"4";11;8;1;28;2;7;4;3;3;"3";"Yes";"06/12/2016";"Resignation";"Others"
775;"1";"1";"4";39;"Non-Travel";"Research & Development";2;4;"Medical";1;"Male";2;"Manufacturing Director";"Single";43810;"2";15;8;2;11;1;1;0;0;2;"3";"Yes";"24/02/2016";"Resignation";"Salary"
776;"3";"2";"3";31;"Travel_Frequently";"Sales";2;3;"Medical";1;"Male";2;"Sales Executive";"Single";25720;"1";13;8;3;10;3;10;4;7;3;"3";"Yes";"13/07/2016";"Resignation";"Stress"
779;"2";"4";"1";31;"Travel_Frequently";"Research & Development";7;4;"Life Sciences";1;"Male";1;"Laboratory Technician";"Married";65000;"6";23;8;1;7;5;2;2;2;3;"4";"Yes";"22/07/2016";"Resignation";"Stress"
782;"1";"3";"3";34;"Travel_Rarely";"Research & Development";7;4;"Medical";1;"Male";2;"Research Scientist";"Married";26940;"1";16;8;1;2;3;2;2;2;3;"3";"Yes";"28/07/2016";"Resignation";"Salary"
799;"1";"3";"4";28;"Travel_Frequently";"Research & Development";2;3;"Medical";1;"Male";1;"Research Scientist";"Married";22740;"3";20;8;1;5;5;3;1;2;3;"4";"Yes";"24/03/2016";"Resignation";"Stress"
801;"1";"2";"4";34;"Travel_Rarely";"Research & Development";7;1;"Medical";1;"Male";1;"Research Scientist";"Single";62880;"0";15;8;1;16;2;15;10;10;3;"3";"Yes";"31/07/2016";"Resignation";"Others"
803;"2";"1";"2";24;"Travel_Frequently";"Sales";3;3;"Life Sciences";1;"Male";2;"Research Scientist";"Single";76540;"2";17;8;1;4;3;0;0;0;2;"3";"Yes";"24/01/2016";"Fired";"NA"
811;"3";"1";"2";28;"Travel_Frequently";"Sales";1;3;"Marketing";1;"Male";2;"Laboratory Technician";"Single";17060;"7";12;8;0;8;3;0;0;0;3;"3";"Yes";"08/04/2016";"Fired";"NA"
820;"1";"1";"1";29;"Travel_Rarely";"Research & Development";5;3;"Life Sciences";1;"Female";2;"Research Scientist";"Single";109340;"6";17;8;2;11;2;9;0;7;3;"3";"Yes";"20/06/2016";"Resignation";"Stress"
826;"4";"1";"1";40;"Travel_Rarely";"Research & Development";2;3;"Medical";1;"Male";2;"Research Director";"Single";47750;"3";15;8;1;15;3;5;1;0;4;"3";"Yes";"16/03/2016";"Resignation";"Others"
828;"4";"3";"1";31;"Travel_Frequently";"Research & Development";29;3;"Life Sciences";1;"Female";2;"Healthcare Representative";"Single";25150;"1";14;8;0;7;3;7;7;7;2;"3";"Yes";"25/11/2016";"Resignation";"Others"
849;"2";"1";"3";30;"Travel_Rarely";"Research & Development";1;3;"Other";1;"Male";3;"Sales Executive";"Married";179240;"1";13;8;2;10;2;10;6;7;3;"3";"Yes";"23/05/2016";"Resignation";"Stress"
853;"1";"1";"3";35;"Travel_Rarely";"Research & Development";2;3;"Medical";1;"Female";1;"Research Scientist";"Divorced";25320;"1";13;8;0;1;2;1;0;0;1;"3";"Yes";"02/07/2016";"Resignation";"Salary"
854;"3";"4";"3";53;"Travel_Rarely";"Research & Development";19;3;"Life Sciences";1;"Male";2;"Manager";"Married";25590;"0";25;8;0;34;2;33;1;9;3;"4";"Yes";"18/09/2016";"Resignation";"Salary"
855;"3";"2";"3";38;"Travel_Rarely";"Research & Development";2;3;"Medical";1;"Female";3;"Sales Executive";"Married";49080;"4";19;8;1;7;3;5;1;4;2;"3";"Yes";"14/01/2016";"Resignation";"Others"
879;"3";"2";"3";28;"Travel_Rarely";"Human Resources";1;3;"Medical";1;"Female";2;"Laboratory Technician";"Married";24130;"1";16;8;1;1;2;1;0;0;3;"3";"Yes";"04/04/2016";"Resignation";"Others"
896;"2";"4";"4";18;"Travel_Frequently";"Research & Development";3;5;"Medical";1;"Male";1;"Research Director";"Single";24790;"1";12;8;1;0;2;0;0;0;2;"3";"Yes";"13/03/2016";"Fired";"NA"
905;"4";"1";"3";35;"Travel_Rarely";"Research & Development";2;3;"Life Sciences";1;"Male";3;"Healthcare Representative";"Married";23210;"9";12;8;1;15;0;13;6;0;3;"3";"Yes";"01/02/2016";"Resignation";"Others"
910;"NA";"4";"2";35;"Travel_Rarely";"Research & Development";9;3;"Life Sciences";1;"Male";2;"Manager";"Divorced";173990;"6";12;8;0;7;3;2;2;2;1;"3";"Yes";"21/07/2016";"Resignation";"Others"
914;"1";"1";"1";40;"Travel_Rarely";"Sales";16;4;"Marketing";1;"Male";1;"Research Director";"Single";36330;"3";16;8;2;10;0;4;0;3;3;"3";"Yes";"05/09/2016";"Resignation";"Others"
929;"4";"4";"4";35;"Travel_Frequently";"Research & Development";17;4;"Medical";1;"Male";1;"Research Director";"Single";54720;"3";11;8;1;13;3;11;6;7;2;"3";"Yes";"01/02/2016";"Resignation";"Salary"
944;"4";"3";"3";23;"Travel_Rarely";"Human Resources";6;3;"Life Sciences";1;"Female";3;"Laboratory Technician";"Single";49690;"1";12;8;0;5;3;5;1;2;3;"3";"Yes";"27/05/2016";"Resignation";"Salary"
947;"4";"3";"3";48;"Travel_Frequently";"Sales";10;2;"Marketing";1;"Male";1;"Healthcare Representative";"Married";63470;"2";12;8;1;19;3;9;7;7;1;"3";"Yes";"29/07/2016";"Resignation";"Others"
948;"4";"2";"3";32;"Travel_Rarely";"Sales";1;3;"Life Sciences";1;"Male";2;"Research Scientist";"Single";27430;"1";19;8;1;1;2;1;0;0;3;"3";"Yes";"27/07/2016";"Resignation";"Others"
956;"3";"4";"3";23;"Travel_Rarely";"Research & Development";12;2;"Medical";1;"Male";2;"Research Scientist";"Divorced";75250;"1";14;8;2;3;2;3;0;2;3;"3";"Yes";"08/09/2016";"Resignation";"Salary"
965;"4";"3";"3";24;"Travel_Rarely";"Sales";6;2;"Medical";1;"Female";2;"Manager";"Married";20070;"1";12;8;0;1;2;1;0;0;2;"3";"Yes";"07/03/2016";"Fired";"NA"
966;"3";"3";"1";47;"Travel_Frequently";"Research & Development";1;3;"Medical";1;"Female";2;"Sales Executive";"Married";196270;"7";11;8;2;25;1;23;14;10;3;"3";"Yes";"24/07/2016";"Resignation";"Others"
979;"2";"1";"3";36;"Travel_Rarely";"Research & Development";1;3;"Medical";1;"Male";2;"Manufacturing Director";"Divorced";33760;"5";20;8;0;16;3;2;2;2;3;"4";"Yes";"17/11/2016";"Resignation";"Stress"
980;"1";"2";"3";32;"Travel_Rarely";"Research & Development";26;3;"Medical";1;"Female";2;"Research Director";"Single";88230;"6";13;8;2;10;3;0;0;0;3;"3";"Yes";"15/02/2016";"Resignation";"Salary"
989;"3";"4";"2";30;"Travel_Frequently";"Research & Development";10;3;"Life Sciences";1;"Female";1;"Human Resources";"Divorced";22070;"6";14;8;0;6;4;4;1;2;3;"3";"Yes";"06/06/2016";"Resignation";"Others"
992;"2";"2";"3";29;"Travel_Rarely";"Sales";4;3;"Marketing";1;"Male";5;"Research Scientist";"Single";36910;"1";13;8;0;2;3;2;2;2;3;"3";"Yes";"31/03/2016";"Resignation";"Stress"
998;"1";"1";"2";33;"Travel_Rarely";"Research & Development";10;3;"Life Sciences";1;"Male";1;"Sales Executive";"Single";43020;"2";13;8;0;11;3;0;0;0;1;"3";"Yes";"12/12/2016";"Resignation";"Others"
1000;"1";"3";"3";31;"Travel_Rarely";"Human Resources";9;4;"Human Resources";1;"Male";2;"Laboratory Technician";"Married";168850;"2";14;8;2;10;2;1;0;0;3;"3";"Yes";"14/05/2016";"Resignation";"Others"
1005;"3";"3";"3";43;"Travel_Frequently";"Research & Development";1;4;"Other";1;"Male";3;"Sales Executive";"Married";76550;"9";12;8;1;6;3;1;0;0;3;"3";"Yes";"17/05/2016";"Resignation";"Salary"
1014;"2";"2";"3";21;"Travel_Rarely";"Sales";1;2;"Marketing";1;"Male";5;"Healthcare Representative";"Single";27910;"1";14;8;0;1;3;1;1;0;4;"3";"Yes";"15/01/2016";"Resignation";"Salary"
1016;"3";"1";"3";22;"Travel_Rarely";"Research & Development";1;3;"Other";1;"Male";4;"Research Scientist";"Married";49680;"1";14;8;0;1;3;1;0;0;3;"3";"Yes";"19/07/2016";"Resignation";"Others"
1022;"3";"2";"2";44;"Travel_Frequently";"Sales";10;4;"Life Sciences";1;"Male";1;"Research Scientist";"Divorced";28440;"1";12;8;0;6;2;5;2;3;4;"3";"Yes";"25/07/2016";"Resignation";"Stress"
1024;"3";"4";"3";35;"Travel_Rarely";"Research & Development";15;4;"Life Sciences";1;"Male";2;"Research Scientist";"Single";19040;"1";22;8;1;10;4;10;7;7;3;"4";"Yes";"07/05/2016";"Resignation";"Others"
1033;"4";"1";"2";34;"Travel_Frequently";"Research & Development";2;1;"Life Sciences";1;"Male";1;"Manufacturing Director";"Married";134990;"4";23;8;2;11;2;7;0;7;4;"4";"Yes";"22/08/2016";"Resignation";"Stress"
1034;"4";"1";"1";37;"Travel_Rarely";"Research & Development";24;3;"Life Sciences";1;"Male";1;"Laboratory Technician";"Single";137580;"1";11;8;1;10;5;10;0;8;3;"3";"Yes";"09/09/2016";"Resignation";"Others"
1040;"4";"2";"3";26;"Travel_Rarely";"Human Resources";2;1;"Technical Degree";1;"Female";3;"Sales Executive";"Married";65780;"0";15;8;2;6;3;5;1;4;2;"3";"Yes";"03/03/2016";"Resignation";"Others"
1041;"4";"2";"4";46;"Travel_Rarely";"Research & Development";10;3;"Medical";1;"Male";1;"Sales Executive";"Married";44220;"4";11;8;1;13;2;9;3;7;3;"3";"Yes";"06/12/2016";"Resignation";"Others"
1055;"4";"1";"3";31;"Travel_Rarely";"Research & Development";2;3;"Life Sciences";1;"Male";3;"Laboratory Technician";"Married";21680;"0";14;8;1;2;2;1;0;0;3;"3";"Yes";"18/05/2016";"Resignation";"Salary"
1056;"1";"1";"3";29;"Travel_Rarely";"Research & Development";8;2;"Medical";1;"Male";1;"Manager";"Divorced";28530;"4";14;8;1;4;5;2;2;0;2;"3";"Yes";"28/03/2016";"Resignation";"Salary"
1069;"3";"2";"2";32;"Travel_Rarely";"Research & Development";1;1;"Medical";1;"Male";2;"Laboratory Technician";"Single";27410;"7";11;8;0;7;3;2;2;2;3;"3";"Yes";"04/01/2016";"Resignation";"Others"
1075;"4";"4";"2";29;"Travel_Frequently";"Research & Development";13;2;"Life Sciences";1;"Female";1;"Laboratory Technician";"Single";52200;"1";17;8;0;1;3;1;1;0;2;"3";"Yes";"06/01/2016";"Resignation";"Salary"
1076;"3";"2";"3";46;"Travel_Rarely";"Research & Development";4;4;"Medical";1;"Female";2;"Sales Representative";"Married";27430;"5";25;8;1;14;1;8;0;7;4;"4";"Yes";"08/02/2016";"Resignation";"Others"
1081;"2";"4";"2";30;"Travel_Rarely";"Sales";12;4;"Life Sciences";1;"Female";2;"Sales Executive";"Single";49500;"1";12;8;2;1;3;1;0;0;3;"3";"Yes";"26/07/2016";"Resignation";"Salary"
1082;"4";"2";"3";22;"Travel_Rarely";"Research & Development";16;2;"Life Sciences";1;"Female";2;"Laboratory Technician";"Single";35790;"1";19;8;3;1;3;1;0;0;3;"3";"Yes";"28/05/2016";"Resignation";"Salary"
1096;"4";"1";"3";34;"Non-Travel";"Research & Development";27;2;"Life Sciences";1;"Female";1;"Sales Representative";"Married";36920;"1";12;8;1;5;5;5;3;0;3;"3";"Yes";"03/09/2016";"Resignation";"Others"
1097;"1";"4";"3";56;"Travel_Rarely";"Human Resources";1;2;"Medical";1;"Female";5;"Sales Executive";"Single";25590;"1";21;8;0;5;3;4;1;0;3;"4";"Yes";"04/09/2016";"Resignation";"Others"
1108;"3";"1";"3";29;"Travel_Frequently";"Human Resources";2;4;"Human Resources";1;"Male";2;"Sales Executive";"Single";28750;"1";11;8;0;1;3;1;0;0;3;"3";"Yes";"08/06/2016";"Resignation";"Others"
1112;"4";"3";"3";28;"Travel_Rarely";"Research & Development";25;3;"Technical Degree";1;"Male";1;"Research Director";"Single";187890;"3";16;8;1;6;4;2;2;2;3;"3";"Yes";"25/08/2016";"Resignation";"Stress"
1118;"1";"3";"3";32;"Travel_Frequently";"Research & Development";9;3;"Life Sciences";1;"Male";2;"Laboratory Technician";"Single";191900;"3";17;8;1;8;2;4;0;3;3;"3";"Yes";"16/02/2016";"Resignation";"Salary"
1122;"1";"2";"3";27;"Travel_Frequently";"Sales";8;1;"Life Sciences";1;"Male";4;"Laboratory Technician";"Married";102310;"1";13;8;1;1;2;1;0;0;3;"3";"Yes";"04/05/2016";"Resignation";"Others"
1133;"3";"4";"2";28;"Travel_Rarely";"Sales";7;5;"Life Sciences";1;"Female";2;"Sales Representative";"Divorced";171230;"5";15;8;1;6;2;4;0;3;2;"3";"Yes";"25/11/2016";"Resignation";"Others"
1138;"1";"4";"3";31;"Travel_Frequently";"Research & Development";2;1;"Other";1;"Male";3;"Sales Executive";"Married";70940;"1";14;8;1;10;2;10;0;8;3;"3";"Yes";"05/10/2016";"Resignation";"Salary"
1139;"1";"1";"2";53;"Travel_Rarely";"Research & Development";18;3;"Medical";1;"Male";1;"Research Scientist";"Single";34230;"6";15;8;1;15;4;2;2;2;3;"3";"Yes";"21/05/2016";"Resignation";"Others"
1181;"4";"1";"2";23;"Travel_Frequently";"Research & Development";2;4;"Life Sciences";1;"Female";2;"Manufacturing Director";"Married";61790;"1";11;8;0;1;3;1;1;0;3;"3";"Yes";"05/01/2016";"Resignation";"Salary"
1185;"1";"4";"4";29;"Travel_Rarely";"Research & Development";9;4;"Medical";1;"Male";2;"Sales Representative";"Married";29960;"9";25;8;0;4;4;2;2;2;3;"4";"Yes";"14/12/2016";"Resignation";"Stress"
1187;"4";"3";"1";56;"Travel_Rarely";"Sales";10;4;"Other";1;"Male";2;"Sales Executive";"Married";40780;"8";24;8;1;14;3;10;9;8;3;"4";"Yes";"23/03/2016";"Resignation";"Others"
1195;"2";"3";"3";50;"Travel_Frequently";"Sales";4;2;"Life Sciences";1;"Female";2;"Laboratory Technician";"Divorced";167990;"7";14;8;1;12;2;6;0;1;2;"3";"Yes";"18/11/2016";"Resignation";"Salary"
1204;"4";"1";"3";50;"Travel_Rarely";"Research & Development";17;3;"Medical";1;"Male";1;"Research Scientist";"Divorced";173280;"4";15;8;2;20;1;3;2;0;3;"3";"Yes";"27/05/2016";"Resignation";"Salary"
1213;"2";"4";"1";41;"Travel_Rarely";"Research & Development";7;2;"Life Sciences";1;"Female";1;"Research Scientist";"Single";20990;"8";12;8;1;8;2;6;0;5;3;"3";"Yes";"17/03/2016";"Resignation";"Salary"
1215;"4";"3";"3";37;"Travel_Rarely";"Research & Development";2;3;"Life Sciences";1;"Male";1;"Sales Executive";"Single";56470;"6";19;8;0;7;2;0;0;0;3;"3";"Yes";"11/01/2016";"Resignation";"Salary"
1227;"3";"3";"3";28;"Travel_Rarely";"Research & Development";1;4;"Life Sciences";1;"Male";5;"Research Director";"Single";100960;"5";13;8;0;6;2;4;0;3;3;"3";"Yes";"19/02/2016";"Resignation";"Others"
1234;"3";"1";"3";36;"Travel_Rarely";"Research & Development";1;3;"Life Sciences";1;"Male";1;"Research Director";"Single";54860;"7";12;8;1;10;2;5;0;3;3;"3";"Yes";"22/05/2016";"Resignation";"Salary"
1237;"2";"1";"3";34;"Travel_Rarely";"Sales";15;2;"Marketing";1;"Female";2;"Research Scientist";"Single";84630;"2";13;8;0;8;2;4;1;3;1;"3";"Yes";"03/05/2016";"Resignation";"Stress"
1239;"2";"1";"3";32;"Travel_Frequently";"Research & Development";10;3;"Medical";1;"Female";2;"Manufacturing Director";"Single";165980;"1";13;8;0;10;2;10;6;7;3;"3";"Yes";"30/01/2016";"Resignation";"Others"
1246;"4";"4";"4";39;"Travel_Rarely";"Human Resources";1;4;"Medical";1;"Male";1;"Sales Executive";"Married";36730;"3";14;8;1;19;3;1;0;0;3;"3";"Yes";"06/06/2016";"Resignation";"Stress"
1247;"2";"4";"2";24;"Travel_Rarely";"Human Resources";2;5;"Human Resources";1;"Male";3;"Sales Executive";"Married";47680;"2";11;8;1;6;2;2;2;0;2;"3";"Yes";"08/09/2016";"Resignation";"Salary"
1249;"1";"3";"3";50;"Travel_Rarely";"Research & Development";12;4;"Medical";1;"Male";1;"Research Director";"Married";49000;"1";11;8;0;3;3;3;0;2;2;"3";"Yes";"07/02/2016";"Resignation";"Others"
1255;"1";"3";"2";26;"Travel_Rarely";"Sales";4;3;"Marketing";1;"Male";2;"Manager";"Single";24040;"1";12;8;0;1;6;1;0;1;3;"3";"Yes";"04/12/2016";"Fired";"NA"
1258;"2";"3";"3";41;"Travel_Rarely";"Sales";20;4;"Marketing";1;"Male";2;"Sales Executive";"Married";102090;"1";13;8;1;23;2;22;15;8;3;"3";"Yes";"20/10/2016";"Resignation";"Others"
1263;"1";"3";"3";48;"Travel_Rarely";"Research & Development";2;4;"Technical Degree";1;"Female";1;"Sales Executive";"Single";45910;"9";16;8;0;23;6;1;0;0;1;"3";"Yes";"20/03/2016";"Resignation";"Others"
1264;"3";"3";"2";28;"Travel_Rarely";"Research & Development";10;1;"Medical";1;"Male";1;"Sales Executive";"Single";25610;"1";22;8;1;2;3;2;2;2;3;"4";"Yes";"28/01/2016";"Resignation";"Stress"
1282;"4";"3";"2";36;"Travel_Rarely";"Sales";7;2;"Life Sciences";1;"Male";4;"Laboratory Technician";"Married";144110;"0";18;8;3;2;2;1;0;0;4;"3";"Yes";"09/05/2016";"Resignation";"Others"
1302;"3";"4";"3";46;"Travel_Rarely";"Sales";1;2;"Medical";1;"Female";2;"Research Scientist";"Single";97140;"1";22;8;0;9;0;9;4;7;3;"4";"Yes";"25/09/2016";"Resignation";"Others"
1315;"4";"4";"3";20;"Travel_Frequently";"Sales";4;4;"Life Sciences";1;"Female";2;"Healthcare Representative";"Single";99240;"1";22;8;0;1;3;1;1;0;3;"4";"Yes";"28/08/2016";"Resignation";"Salary"
1320;"3";"3";"3";25;"Travel_Rarely";"Sales";10;1;"Marketing";1;"Male";2;"Research Director";"Single";82370;"1";13;8;0;6;6;6;0;3;2;"3";"Yes";"10/07/2016";"Resignation";"Salary"
1324;"1";"3";"NA";34;"Travel_Frequently";"Human Resources";4;4;"Life Sciences";1;"Female";5;"Sales Executive";"Single";55620;"1";15;8;0;9;3;9;0;6;3;"3";"Yes";"19/07/2016";"Resignation";"Others"
1335;"2";"2";"3";56;"Travel_Rarely";"Research & Development";15;3;"Life Sciences";1;"Male";2;"Laboratory Technician";"Married";33120;"9";19;8;0;7;1;5;4;3;1;"3";"Yes";"26/05/2016";"Resignation";"Stress"
1337;"2";"3";"2";31;"Travel_Rarely";"Research & Development";2;4;"Technical Degree";1;"Female";3;"Sales Executive";"Married";21410;"4";20;8;0;12;2;7;7;7;3;"4";"Yes";"19/02/2016";"Resignation";"Salary"
1339;"4";"4";"2";58;"Travel_Rarely";"Sales";2;2;"Medical";1;"Female";1;"Research Scientist";"Married";43850;"1";13;8;1;40;2;40;15;6;2;"3";"Yes";"09/04/2016";"Resignation";"Stress"
1340;"4";"3";"2";19;"Travel_Rarely";"Research & Development";5;2;"Life Sciences";1;"Male";1;"Manager";"Single";53320;"1";23;8;1;0;2;0;0;0;3;"4";"Yes";"09/04/2016";"Resignation";"Stress"
1345;"2";"3";"3";31;"Travel_Rarely";"Research & Development";15;1;"Medical";1;"Female";2;"Sales Executive";"Married";40660;"3";22;8;0;4;2;2;2;2;2;"4";"Yes";"14/10/2016";"Resignation";"Others"
1349;"1";"4";"3";51;"Travel_Frequently";"Research & Development";6;3;"Life Sciences";1;"Female";1;"Manager";"Single";15690;"2";11;8;0;18;2;4;0;3;4;"3";"Yes";"15/12/2016";"Resignation";"Salary"
1353;"1";"1";"4";32;"Travel_Rarely";"Research & Development";2;4;"Life Sciences";1;"Female";2;"Research Director";"Single";41480;"7";15;8;0;10;0;5;0;4;2;"3";"Yes";"28/11/2016";"Resignation";"Others"
1384;"3";"1";"4";19;"Travel_Frequently";"Research & Development";10;2;"Life Sciences";1;"Male";2;"Healthcare Representative";"Single";41870;"0";22;8;1;1;4;0;0;0;3;"4";"Yes";"28/01/2016";"Fired";"NA"
1390;"2";"4";"2";19;"Travel_Rarely";"Research & Development";8;2;"Life Sciences";1;"Male";2;"Sales Executive";"Single";159720;"1";21;8;0;1;2;1;1;0;3;"4";"Yes";"21/07/2016";"Resignation";"Others"
1395;"2";"2";"2";41;"Travel_Rarely";"Research & Development";18;4;"Life Sciences";1;"Male";5;"Laboratory Technician";"Single";53470;"1";24;8;1;4;1;4;0;2;3;"4";"Yes";"29/02/2016";"Resignation";"Others"
1405;"2";"3";"3";35;"Travel_Rarely";"Research & Development";2;4;"Life Sciences";1;"Female";2;"Research Director";"Married";108830;"3";12;8;0;8;3;1;0;1;4;"3";"Yes";"02/03/2016";"Resignation";"Others"
1417;"2";"1";"3";38;"Travel_Rarely";"Sales";6;4;"Life Sciences";1;"Female";3;"Research Scientist";"Married";107480;"7";15;8;0;17;3;1;0;0;3;"3";"Yes";"14/07/2016";"Resignation";"Others"
1418;"2";"4";"2";29;"Travel_Rarely";"Sales";10;2;"Life Sciences";1;"Female";2;"Research Scientist";"Married";15550;"1";19;8;2;10;2;10;1;9;3;"3";"Yes";"31/10/2016";"Resignation";"Stress"
1423;"4";"4";"2";32;"Travel_Rarely";"Research & Development";5;3;"Medical";1;"Male";1;"Healthcare Representative";"Married";34770;"1";11;8;0;14;2;14;9;8;4;"3";"Yes";"15/07/2016";"Resignation";"Stress"
1427;"4";"1";"3";30;"Travel_Rarely";"Research & Development";10;4;"Life Sciences";1;"Female";2;"Research Scientist";"Single";55620;"5";13;8;0;8;3;5;0;4;2;"3";"Yes";"03/10/2016";"Resignation";"Salary"
1429;"3";"1";"2";30;"Travel_Frequently";"Sales";3;2;"Medical";1;"Male";2;"Healthcare Representative";"Single";28620;"5";14;8;0;9;2;6;0;1;2;"3";"Yes";"31/03/2016";"Resignation";"Stress"
1430;"3";"3";"2";29;"Travel_Rarely";"Research & Development";2;3;"Life Sciences";1;"Male";1;"Sales Executive";"Single";49780;"0";13;8;0;7;3;6;1;5;2;"3";"Yes";"04/02/2016";"Resignation";"Others"
1442;"3";"4";"2";29;"Travel_Rarely";"Research & Development";7;1;"Life Sciences";1;"Female";1;"Research Scientist";"Single";21800;"1";21;8;0;4;2;4;0;1;3;"4";"Yes";"24/07/2016";"Resignation";"Others"
1447;"3";"4";"1";33;"Travel_Rarely";"Sales";11;4;"Marketing";1;"Male";1;"Research Scientist";"Married";71400;"5";21;8;0;8;2;5;0;4;2;"4";"Yes";"03/09/2016";"Resignation";"Salary"
1449;"1";"1";"4";33;"Travel_Rarely";"Sales";1;3;"Life Sciences";1;"Male";2;"Manager";"Married";51470;"7";11;8;0;13;2;9;1;7;3;"3";"Yes";"12/02/2016";"Resignation";"Others"
1452;"4";"3";"1";32;"Travel_Rarely";"Sales";23;1;"Life Sciences";1;"Male";3;"Healthcare Representative";"Single";24680;"0";11;8;0;4;2;3;1;2;3;"3";"Yes";"04/09/2016";"Resignation";"Salary"
